Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,23,1652,PHI,Philadelphia 76Ers,Kyle Korver,"March 17, 1981",22.0,NBA,SF,74.0,0.0,11.9,1.6,4.4,0.35,1.1,2.8,0.39,0.5,1.6,0.28,0.48,0.3,0.3,0.79,0.4,1.1,1.5,0.5,0.3,0.1,0.6,1.4,4.5
2005,23,1652,PHI,Philadelphia 76Ers,Kyle Korver,"March 17, 1981",23.0,NBA,SF,82.0,57.0,32.5,3.9,9.3,0.42,2.8,6.8,0.4,1.1,2.5,0.45,0.57,1.0,1.2,0.85,0.5,4.1,4.6,2.2,1.3,0.4,1.3,3.2,11.5
2006,23,1652,PHI,Philadelphia 76Ers,Kyle Korver,"March 17, 1981",24.0,NBA,SF,82.0,43.0,31.3,4.0,9.3,0.43,2.2,5.3,0.42,1.7,3.9,0.44,0.55,1.2,1.5,0.85,0.3,3.0,3.3,2.0,0.8,0.3,1.2,2.7,11.5
2007,23,1652,PHI,Philadelphia 76Ers,Kyle Korver,"March 17, 1981",25.0,NBA,SF,74.0,1.0,30.9,5.0,11.4,0.44,1.8,4.1,0.43,3.2,7.3,0.45,0.52,2.6,2.8,0.91,0.4,3.1,3.5,1.4,0.8,0.3,1.6,2.5,14.4
2008,31,1652,TOT,Total After Trade,Kyle Korver,"March 17, 1981",26.0,NBA,"PF,SG",75.0,0.0,23.1,3.4,7.7,0.44,1.5,3.9,0.38,1.9,3.7,0.52,0.54,1.6,1.7,0.92,0.3,2.0,2.3,1.3,0.6,0.4,1.0,2.6,9.9
2008,23,1652,PHI,Philadelphia 76Ers,Kyle Korver,"March 17, 1981",26.0,NBA,PF,25.0,0.0,26.3,3.6,9.1,0.4,1.5,4.3,0.35,2.1,4.8,0.44,0.48,1.2,1.4,0.91,0.5,2.4,2.9,1.3,0.8,0.2,1.1,2.7,10.0
2008,29,1652,UTA,Utah Jazz,Kyle Korver,"March 17, 1981",26.0,NBA,SG,50.0,0.0,21.5,3.3,7.0,0.47,1.5,3.8,0.39,1.8,3.2,0.57,0.58,1.8,1.9,0.92,0.2,1.8,2.0,1.4,0.4,0.5,0.9,2.5,9.8
2009,29,1652,UTA,Utah Jazz,Kyle Korver,"March 17, 1981",27.0,NBA,SF,78.0,2.0,24.0,3.1,7.2,0.44,1.3,3.4,0.39,1.8,3.8,0.48,0.53,1.4,1.6,0.88,0.4,2.9,3.3,1.8,0.6,0.4,1.2,2.2,9.0
2010,29,1652,UTA,Utah Jazz,Kyle Korver,"March 17, 1981",28.0,NBA,SG,52.0,0.0,18.3,2.7,5.4,0.49,1.1,2.1,0.54,1.5,3.3,0.46,0.6,0.8,0.9,0.8,0.2,1.9,2.1,1.7,0.5,0.2,0.8,1.5,7.2
2011,5,1652,CHI,Chicago Bulls,Kyle Korver,"March 17, 1981",29.0,NBA,SG,82.0,0.0,20.1,3.0,6.8,0.43,1.5,3.5,0.42,1.5,3.3,0.46,0.54,0.9,1.1,0.88,0.1,1.7,1.8,1.5,0.4,0.2,0.7,1.9,8.3
