Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,21,1375,OKC,Oklahoma City Thunder,20.0,NBA,PF,6.0,0.0,25.5,3.3,5.8,0.57,0.0,0.0,,3.3,5.8,0.57,0.57,1.2,1.7,0.7,2.2,4.3,6.5,0.3,0.3,2.0,1.0,3.2,7.8
2011,21,1375,OKC,Oklahoma City Thunder,21.0,NBA,PF,17.0,17.0,28.8,3.9,8.5,0.46,0.0,0.1,0.0,3.9,8.5,0.46,0.46,1.9,2.4,0.82,2.8,4.5,7.3,0.2,0.2,3.1,1.2,3.8,9.8
2012,21,1375,OKC,Oklahoma City Thunder,22.0,NBA,PF,20.0,20.0,28.5,4.2,8.0,0.53,0.1,0.2,0.25,4.2,7.8,0.54,0.53,1.3,1.8,0.72,2.4,3.4,5.8,0.6,0.6,3.0,0.6,2.9,9.8
2013,21,1375,OKC,Oklahoma City Thunder,23.0,NBA,PF,11.0,11.0,33.3,5.4,12.3,0.44,0.4,0.8,0.44,5.0,11.5,0.44,0.45,1.7,2.2,0.79,3.5,4.8,8.4,0.7,0.0,3.0,0.6,3.5,12.8
2014,21,1375,OKC,Oklahoma City Thunder,24.0,NBA,PF,17.0,17.0,34.2,5.1,8.6,0.59,0.3,0.8,0.38,4.8,7.9,0.61,0.61,1.5,2.0,0.76,1.8,5.0,6.8,0.7,0.6,2.5,1.2,3.2,12.1
2016,21,1375,OKC,Oklahoma City Thunder,26.0,NBA,PF,18.0,18.0,33.4,4.7,9.1,0.52,1.7,3.8,0.45,3.0,5.2,0.57,0.62,0.8,1.1,0.75,1.3,5.0,6.3,0.6,0.8,1.3,0.5,2.8,12.0
2017,28,1375,TOR,Toronto Raptors,27.0,NBA,PF,10.0,10.0,30.7,6.0,13.0,0.46,1.2,3.8,0.32,4.8,9.2,0.52,0.51,1.1,1.3,0.85,0.9,5.6,6.5,1.4,0.4,1.7,1.1,3.7,14.3
2018,28,1375,TOR,Toronto Raptors,28.0,NBA,PF,10.0,9.0,26.0,3.0,7.2,0.42,0.9,2.4,0.38,2.1,4.8,0.44,0.48,1.8,2.2,0.82,1.3,4.6,5.9,1.1,0.1,1.3,1.6,2.1,8.7
2019,28,1375,TOR,Toronto Raptors,29.0,NBA,C,24.0,0.0,20.8,3.8,8.0,0.48,0.4,1.6,0.24,3.5,6.5,0.54,0.5,1.3,1.8,0.76,1.5,4.5,6.0,0.9,0.5,1.0,1.0,3.3,9.4
2020,28,1375,TOR,Toronto Raptors,30.0,NBA,C,11.0,0.0,22.8,5.7,10.0,0.57,2.1,4.1,0.51,3.6,5.9,0.62,0.68,1.3,1.3,1.0,1.5,6.2,7.7,1.2,0.2,1.3,1.1,2.5,14.8
