PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Tim Hardaway,32,48,48,1772,9.6,24.0,0.4,3.6,9.9,0.36,6.0,14.1,0.429,3.9,4.8,0.812,0.5,4.4,4.9,11.2,1.8,0.2,4.2,3.3,26.7,,105,102
Alonzo Mourning,28,46,46,1753,10.5,20.5,0.511,0.0,0.1,0.0,10.5,20.4,0.513,8.9,13.7,0.652,5.4,11.0,16.4,2.4,1.1,5.8,4.5,5.2,29.8,,107,93
Dan Majerle,33,48,48,1624,4.1,10.4,0.396,2.4,7.1,0.335,1.7,3.3,0.526,1.2,1.6,0.7170000000000001,0.7,6.5,7.2,5.2,1.3,0.2,1.9,3.5,11.7,,107,101
P.J. Brown,29,50,50,1611,8.0,16.8,0.48,0.0,0.0,,8.0,16.8,0.48,4.0,5.1,0.774,4.0,8.1,12.2,2.3,1.6,1.7,2.4,5.8,20.1,,108,98
Terry Porter,35,50,1,1365,7.1,15.3,0.465,2.4,5.8,0.41100000000000003,4.7,9.5,0.498,5.1,6.1,0.831,0.5,5.3,5.8,6.1,2.0,0.5,3.1,4.0,21.8,,115,100
Clarence Weatherspoon,28,49,3,1040,7.7,14.4,0.534,0.0,0.0,,7.7,14.4,0.534,6.3,7.8,0.804,3.9,9.3,13.2,1.9,1.5,0.9,3.3,5.8,21.6,,113,98
Jamal Mashburn,26,24,23,855,8.9,19.7,0.451,0.9,2.0,0.433,8.0,17.7,0.45299999999999996,5.0,6.9,0.721,1.6,8.1,9.7,5.0,1.3,0.2,4.0,3.8,23.6,,100,100
Rex Walters,28,33,13,506,3.9,10.6,0.368,1.3,4.3,0.316,2.6,6.4,0.40399999999999997,2.1,2.6,0.826,1.1,4.5,5.6,6.5,1.1,0.3,3.6,7.0,11.3,,94,103
Keith Askins,31,33,13,415,2.7,8.5,0.32299999999999995,1.1,4.0,0.276,1.6,4.5,0.364,0.7,1.1,0.625,1.4,4.6,6.0,1.4,2.3,0.4,1.8,7.9,7.2,,82,100
Mark Strickland,28,32,1,357,7.9,16.0,0.495,0.0,0.2,0.0,7.9,15.9,0.5,3.0,4.1,0.731,4.1,8.2,12.4,1.4,1.1,1.3,2.1,4.4,18.9,,107,99
Blue Edwards,33,24,0,283,6.4,14.4,0.444,0.8,2.0,0.4,5.6,12.4,0.452,1.8,2.6,0.6920000000000001,1.4,5.2,6.6,6.0,3.4,1.0,4.2,4.6,15.4,,93,97
Voshon Lenard,25,12,2,190,9.2,23.5,0.392,3.6,10.4,0.34299999999999997,5.7,13.1,0.43200000000000005,2.4,3.3,0.727,1.2,3.6,4.8,3.0,0.9,0.3,2.1,5.4,24.4,,99,104
Duane Causwell,30,19,1,137,8.3,14.5,0.5710000000000001,0.0,0.0,,8.3,14.5,0.5710000000000001,1.7,5.0,0.33299999999999996,5.8,8.7,14.5,0.8,0.0,4.5,7.4,13.2,18.2,,81,98
Mark Davis,25,4,1,35,3.2,9.7,0.33299999999999996,0.0,0.0,,3.2,9.7,0.33299999999999996,8.1,9.7,0.833,3.2,8.1,11.3,1.6,1.6,0.0,11.3,19.4,14.6,,67,98
Marty Conlon,31,7,0,35,4.9,21.0,0.231,0.0,0.0,,4.9,21.0,0.231,3.2,3.2,1.0,1.6,6.5,8.1,1.6,0.0,1.6,4.9,9.7,12.9,,58,102
Terry Mills,31,1,0,29,5.9,15.6,0.375,3.9,7.8,0.5,2.0,7.8,0.25,2.0,3.9,0.5,5.9,2.0,7.8,0.0,2.0,0.0,5.9,5.9,17.6,,85,103
Jamie Watson,26,3,0,18,3.1,6.3,0.5,0.0,0.0,,3.1,6.3,0.5,0.0,0.0,,0.0,3.1,3.1,3.1,0.0,0.0,3.1,3.1,6.3,,76,107
