PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Karl Malone,35,49,49,1832,11.8,24.0,0.493,0.0,0.0,0.0,11.8,24.0,0.494,11.4,14.5,0.7879999999999999,3.2,10.7,13.9,6.1,1.9,0.8,4.9,4.0,35.1,,112,96
Bryon Russell,28,50,50,1770,6.8,14.6,0.46399999999999997,1.6,4.6,0.354,5.1,10.0,0.514,4.2,5.3,0.795,2.0,6.3,8.3,2.3,2.4,0.5,2.4,4.8,19.4,,111,99
Jeff Hornacek,35,48,48,1435,8.2,17.3,0.47700000000000004,1.3,3.1,0.42,6.9,14.2,0.489,4.8,5.4,0.893,1.3,4.9,6.2,7.4,2.0,0.5,3.2,3.7,22.6,,113,100
John Stockton,36,50,50,1410,7.8,16.0,0.488,0.6,2.0,0.32,7.2,14.1,0.511,5.4,6.6,0.8109999999999999,1.2,4.5,5.7,14.6,3.2,0.5,4.3,4.2,21.6,,115,98
Greg Ostertag,25,48,48,1340,4.1,8.6,0.47600000000000003,0.0,0.0,,4.1,8.6,0.47600000000000003,3.1,5.0,0.62,4.3,10.0,14.3,0.9,0.5,5.4,1.9,5.8,11.2,,107,95
Shandon Anderson,25,50,2,1072,8.3,18.7,0.446,0.7,2.1,0.341,7.6,16.6,0.46,4.6,6.4,0.7120000000000001,2.5,4.3,6.8,2.9,2.0,0.5,3.4,4.6,22.0,,99,101
Howard Eisley,26,50,0,1038,7.4,16.7,0.446,1.1,2.7,0.42,6.3,14.0,0.451,3.6,4.3,0.838,0.6,4.4,5.0,9.8,1.6,0.1,5.8,6.5,19.6,,95,102
Adam Keefe,28,44,0,642,4.8,10.7,0.452,0.0,0.3,0.0,4.8,10.3,0.467,5.3,7.7,0.6970000000000001,4.4,7.8,12.2,2.4,1.4,1.0,2.8,5.4,15.0,,106,99
Thurl Bailey,37,43,0,543,7.9,17.8,0.446,0.0,0.2,0.0,7.9,17.6,0.451,2.5,3.5,0.735,3.7,5.9,9.6,2.6,0.9,2.8,2.7,7.9,18.4,,97,100
Todd Fuller,24,42,2,462,6.7,14.8,0.452,0.0,0.0,,6.7,14.8,0.452,3.6,6.0,0.6,3.3,8.7,12.1,0.7,0.7,1.7,3.2,7.2,17.0,,92,99
Greg Foster,30,42,1,458,6.3,16.6,0.377,0.1,0.5,0.25,6.1,16.1,0.381,1.6,2.5,0.619,3.4,6.6,10.0,3.0,0.7,1.0,2.9,7.6,14.2,,85,101
Jacque Vaughn,23,19,0,87,7.0,19.0,0.36700000000000005,1.3,5.1,0.25,5.7,14.0,0.409,12.7,15.2,0.833,0.6,6.3,7.0,7.6,3.2,0.0,8.9,8.9,27.9,,93,97
Anthony Avent,29,5,0,44,5.0,16.3,0.308,0.0,0.0,,5.0,16.3,0.308,1.3,2.5,0.5,10.0,5.0,15.1,1.3,2.5,0.0,8.8,7.5,11.3,,65,99
Chris King,29,8,0,42,2.6,9.2,0.28600000000000003,0.0,0.0,,2.6,9.2,0.28600000000000003,0.0,5.3,0.0,1.3,13.1,14.5,1.3,2.6,1.3,5.3,10.5,5.3,,39,91
