PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Chauncey Billups,32,16,16,619,7.6,16.5,0.457,3.7,7.9,0.46799999999999997,3.9,8.6,0.447,8.9,9.8,0.9059999999999999,0.4,4.7,5.1,9.1,1.7,0.3,2.6,3.2,27.7,,135,110
Carmelo Anthony,24,16,16,612,12.4,27.3,0.45299999999999996,2.0,5.6,0.364,10.4,21.7,0.47700000000000004,10.1,12.2,0.826,2.2,5.7,7.9,5.5,2.4,0.8,3.1,5.1,36.9,,116,108
Kenyon Martin,31,16,16,538,7.2,14.6,0.49700000000000005,0.1,0.5,0.2,7.1,14.1,0.507,2.2,3.4,0.657,2.3,6.8,9.1,3.3,1.7,1.4,2.5,5.8,16.8,,104,108
Nenê Hilário,26,16,16,525,6.8,12.5,0.5479999999999999,0.0,0.0,,6.8,12.5,0.5479999999999999,4.6,6.9,0.657,3.7,8.2,11.9,4.2,2.0,1.0,3.1,6.4,18.2,,115,107
J.R. Smith,23,16,0,435,10.5,23.2,0.45399999999999996,4.5,12.7,0.358,6.0,10.5,0.568,3.0,5.5,0.5429999999999999,1.3,5.0,6.3,5.4,2.0,0.5,3.1,6.1,28.5,,109,109
Chris Andersen,30,15,0,328,5.4,8.6,0.63,0.0,0.2,0.0,5.4,8.4,0.642,4.6,7.0,0.659,4.6,10.5,15.0,1.4,0.8,5.1,1.3,6.7,15.4,,136,103
Dahntay Jones,28,16,16,280,7.0,14.7,0.48100000000000004,0.6,2.2,0.25,6.5,12.4,0.522,6.1,8.0,0.767,3.0,4.1,7.0,1.9,2.4,0.9,2.4,7.6,20.8,,114,108
Anthony Carter,33,16,0,228,4.6,11.2,0.408,0.5,2.7,0.16699999999999998,4.1,8.4,0.486,0.5,0.9,0.5,2.5,4.8,7.3,7.7,3.4,0.2,2.5,6.2,10.0,,102,106
Linas Kleiza,24,14,0,210,7.7,16.3,0.47,4.2,9.9,0.425,3.5,6.4,0.5379999999999999,4.5,5.9,0.75,2.0,9.2,11.1,1.7,1.2,0.2,0.5,4.2,24.0,,133,108
Johan Petro,23,10,0,26,4.0,18.0,0.222,0.0,0.0,,4.0,18.0,0.222,10.0,16.0,0.625,4.0,8.0,12.0,2.0,0.0,2.0,2.0,8.0,18.0,,87,110
Renaldo Balkman,24,8,0,20,5.2,15.6,0.33299999999999996,0.0,2.6,0.0,5.2,13.0,0.4,0.0,0.0,,5.2,5.2,10.4,2.6,10.4,0.0,0.0,7.8,10.4,,98,91
Jason Hart,30,9,0,19,2.7,5.5,0.5,0.0,0.0,,2.7,5.5,0.5,0.0,0.0,,0.0,8.2,8.2,13.7,5.5,2.7,2.7,13.7,5.5,,116,97
