PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Deron Williams,24,5,5,211,7.1,17.0,0.414,2.2,6.1,0.36,4.9,11.0,0.444,8.3,10.0,0.8290000000000001,1.0,3.7,4.6,13.1,2.2,0.5,5.1,4.1,24.6,,113,115
Carlos Boozer,27,5,5,186,10.5,19.9,0.528,0.0,0.0,,10.5,19.9,0.528,7.5,9.7,0.7709999999999999,3.3,14.9,18.2,3.0,2.2,0.6,4.1,5.0,28.4,,110,109
Ronnie Brewer,23,5,5,158,6.5,15.9,0.408,0.0,0.7,0.0,6.5,15.3,0.426,3.6,5.2,0.688,2.3,5.2,7.5,4.2,2.3,0.3,3.6,2.9,16.6,,91,115
Paul Millsap,23,5,0,155,8.3,16.2,0.51,0.0,0.0,,8.3,16.2,0.51,3.0,6.0,0.5,6.6,6.6,13.3,2.7,1.3,1.7,2.0,5.6,19.6,,110,114
Andrei Kirilenko,27,5,3,136,8.3,17.8,0.46799999999999997,0.4,1.9,0.2,7.9,15.9,0.5,3.8,5.3,0.7140000000000001,2.6,2.6,5.3,3.8,4.2,1.1,1.9,2.3,20.8,,108,111
Kyle Korver,27,5,2,136,6.8,17.4,0.391,4.5,9.8,0.462,2.3,7.6,0.3,1.9,2.6,0.7140000000000001,0.8,3.4,4.2,4.9,1.1,0.4,0.8,3.4,20.0,,118,118
C.J. Miles,21,5,0,58,5.3,17.7,0.3,1.8,7.1,0.25,3.5,10.6,0.33299999999999996,2.7,3.5,0.75,1.8,4.4,6.2,0.9,1.8,0.9,2.7,7.1,15.1,,79,115
Matt Harpring,32,5,0,49,11.5,23.1,0.5,0.0,1.0,0.0,11.5,22.0,0.524,2.1,2.1,1.0,3.1,6.3,9.4,4.2,2.1,1.0,2.1,12.6,25.2,,108,113
Mehmet Okur,29,2,2,43,2.4,14.3,0.16699999999999998,1.2,3.6,0.33299999999999996,1.2,10.8,0.111,3.6,4.8,0.75,2.4,9.6,11.9,4.8,0.0,1.2,2.4,7.2,9.6,,75,116
Jarron Collins,30,3,3,35,1.5,7.3,0.2,0.0,0.0,,1.5,7.3,0.2,8.8,11.7,0.75,5.9,8.8,14.7,1.5,1.5,0.0,0.0,13.2,11.7,,128,114
Brevin Knight,33,5,0,17,0.0,9.1,0.0,0.0,0.0,,0.0,9.1,0.0,0.0,0.0,,0.0,3.0,3.0,9.1,3.0,0.0,9.1,12.1,0.0,,24,114
Ronnie Price,25,2,0,16,9.6,32.1,0.3,0.0,9.6,0.0,9.6,22.5,0.429,6.4,6.4,1.0,9.6,0.0,9.6,16.1,3.2,0.0,0.0,12.8,25.7,,111,115
