SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2009,19,NOH,Chris Paul,23,5,5,201,8.0,19.4,0.41,1.3,4.3,0.31,6.6,15.2,0.44,4.8,5.6,0.86,1.1,4.8,5.8,13.8,2.1,0.0,6.4,2.1,22.1,,98,121
2009,19,NOH,David West,28,5,5,178,9.6,24.0,0.4,0.0,0.0,,9.6,24.0,0.4,7.8,8.7,0.9,1.5,9.6,11.1,1.8,1.5,0.6,4.2,5.7,27.0,,92,119
2009,19,NOH,Peja StojakoviA,31,5,5,162,5.9,16.2,0.37,2.6,8.6,0.31,3.3,7.6,0.44,4.0,4.3,0.92,1.3,3.3,4.6,0.7,1.3,0.3,2.0,5.6,18.5,,99,123
2009,19,NOH,Rasual Butler,29,5,5,158,5.8,12.5,0.46,3.4,6.4,0.53,2.4,6.1,0.39,3.0,3.0,1.0,1.0,4.1,5.1,0.3,0.3,1.4,2.0,4.7,17.9,,114,123
2009,19,NOH,James Posey,32,5,0,123,6.5,17.4,0.38,2.2,8.3,0.26,4.3,9.1,0.48,9.6,11.3,0.85,2.2,11.3,13.5,1.3,1.3,0.0,4.3,5.2,24.8,,100,119
2009,19,NOH,Tyson Chandler,26,4,4,94,3.4,6.8,0.5,0.0,0.0,,3.4,6.8,0.5,1.7,3.4,0.5,4.5,7.4,11.9,1.1,1.1,0.6,4.5,9.7,8.5,,81,120
2009,19,NOH,Sean Marks,33,5,0,80,4.0,8.7,0.46,0.0,0.7,0.0,4.0,8.0,0.5,2.7,3.3,0.8,6.7,6.7,13.4,0.0,2.0,1.3,1.3,6.0,10.7,,115,118
2009,19,NOH,Antonio Daniels,33,5,0,64,1.7,10.9,0.15,0.8,3.3,0.25,0.8,7.5,0.11,7.5,9.2,0.82,0.8,1.7,2.5,7.5,1.7,0.8,4.2,0.8,11.7,,82,123
2009,19,NOH,Hilton Armstrong,24,4,1,53,6.1,13.1,0.46,0.0,0.0,,6.1,13.1,0.46,3.0,10.1,0.3,3.0,5.0,8.1,1.0,4.0,1.0,6.1,15.1,15.1,,69,115
2009,19,NOH,Devin Brown,30,3,0,33,4.9,13.0,0.38,0.0,6.5,0.0,4.9,6.5,0.75,3.2,3.2,1.0,3.2,4.9,8.1,0.0,0.0,0.0,4.9,3.2,13.0,,75,125
2009,19,NOH,Julian Wright,21,4,0,32,5.0,11.7,0.43,0.0,0.0,,5.0,11.7,0.43,3.3,6.7,0.5,0.0,10.0,10.0,3.3,0.0,1.7,1.7,10.0,13.4,,92,120
2009,19,NOH,Morris Peterson,31,2,0,21,2.5,12.7,0.2,2.5,7.6,0.33,0.0,5.1,0.0,7.6,10.2,0.75,2.5,5.1,7.6,2.5,2.5,0.0,0.0,7.6,15.3,,109,119
2009,19,NOH,Ryan Bowen,33,1,0,2,0.0,26.7,0.0,0.0,0.0,,0.0,26.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,,0,127
