Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,21.0,UTA,NBA,PF,17.0,0.0,263.0,5.7,11.0,0.525,0.0,0.1,0.0,5.7,10.8,0.532,2.2,3.3,0.667,5.2,5.1,10.3,1.1,1.5,1.2,1.8,5.3,13.7
2008,22.0,UTA,NBA,PF,12.0,0.0,210.0,5.5,10.6,0.516,0.0,0.2,0.0,5.5,10.5,0.525,2.2,4.3,0.52,3.9,4.1,8.1,0.7,1.2,2.7,1.5,6.3,13.2
2009,23.0,UTA,NBA,PF,5.0,0.0,155.0,5.8,11.4,0.51,0.0,0.0,,5.8,11.4,0.51,2.1,4.2,0.5,4.6,4.6,9.3,1.9,0.9,1.2,1.4,3.9,13.7
2010,24.0,UTA,NBA,PF,10.0,0.0,323.0,7.8,13.6,0.574,0.0,0.2,0.0,7.8,13.4,0.583,4.5,6.5,0.69,3.8,6.0,9.8,2.5,1.2,1.6,1.4,4.0,20.1
2012,26.0,UTA,NBA,PF,4.0,4.0,139.0,5.2,14.0,0.37,0.0,0.8,0.0,5.2,13.2,0.392,2.1,4.1,0.5,4.4,7.0,11.4,0.5,0.3,2.6,2.3,2.8,12.4
2014,28.0,ATL,NBA,PF,7.0,7.0,267.0,5.5,13.9,0.398,1.2,3.6,0.333,4.3,10.2,0.421,6.1,7.6,0.804,2.8,7.4,10.2,2.7,1.3,1.8,2.7,3.4,18.3
2015,29.0,ATL,NBA,PF,16.0,15.0,566.0,5.4,13.3,0.407,1.0,3.1,0.306,4.5,10.2,0.438,3.7,5.0,0.744,2.3,6.6,8.8,3.5,1.6,0.9,2.2,3.3,15.5
2016,30.0,ATL,NBA,PF,10.0,10.0,365.0,5.8,13.5,0.431,0.8,3.3,0.242,5.0,10.3,0.49,4.0,5.4,0.745,2.8,6.5,9.3,2.7,1.3,2.3,2.6,2.9,16.5
2017,31.0,ATL,NBA,PF,6.0,6.0,219.0,8.2,16.3,0.505,0.5,2.8,0.176,7.7,13.5,0.573,7.1,8.7,0.811,1.5,7.7,9.2,4.3,1.6,0.7,3.8,3.1,24.0
2019,33.0,DEN,NBA,PF,14.0,14.0,469.0,5.6,12.1,0.465,0.9,2.9,0.316,4.7,9.1,0.513,3.6,4.7,0.77,1.8,5.4,7.2,0.8,0.9,1.2,1.4,3.7,15.7
2020,34.0,DEN,NBA,PF,19.0,19.0,459.0,3.7,9.3,0.398,1.2,3.5,0.341,2.5,5.8,0.432,3.4,4.2,0.796,2.0,4.9,7.0,1.8,0.9,0.7,2.0,3.8,11.9
