SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006 - 07,ALT,82,19880,2831,6372,0.444,341,1038,0.32899999999999996,2490,5334,0.467,1677,2203,0.7609999999999999,976,2312,3288,1573,609,446,1306,1970,7680
