Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,16,1224,MIA,Miami Heat,Udonis Haslem,1980-06-09,23.0,NBA,PF,13,199,13.0,0.5,0.0,0.94,10.4,15.0,12.7,2.6,1.4,1.3,6.0,12.0,0.4,0.2,0.6,0.15,-0.3,0.3,-0.1,0.1
2005,16,1224,MIA,Miami Heat,Udonis Haslem,1980-06-09,24.0,NBA,PF,15,543,12.0,0.55,0.0,0.43,9.3,22.0,16.3,4.3,0.8,0.8,12.5,12.7,0.6,1.0,1.5,0.14,-0.1,0.1,0.1,0.3
2006,16,1224,MIA,Miami Heat,Udonis Haslem,1980-06-09,25.0,NBA,PF,22,650,11.5,0.54,0.01,0.4,9.4,19.7,14.8,4.3,1.1,0.9,14.9,15.1,0.4,1.1,1.5,0.11,-1.3,0.4,-0.9,0.2
2007,16,1224,MIA,Miami Heat,Udonis Haslem,1980-06-09,26.0,NBA,PF,4,103,11.3,0.53,0.0,0.32,4.6,20.8,12.4,6.7,0.5,1.5,6.6,14.0,0.1,0.0,0.2,0.07,-0.9,0.4,-0.5,0.0
2009,16,1224,MIA,Miami Heat,Udonis Haslem,1980-06-09,28.0,NBA,PF,7,204,15.0,0.58,0.0,0.22,8.7,27.6,18.9,2.8,0.9,1.3,10.6,14.3,0.3,0.3,0.7,0.15,-0.8,-0.4,-1.3,0.0
2010,16,1224,MIA,Miami Heat,Udonis Haslem,1980-06-09,29.0,NBA,PF,5,142,5.2,0.38,0.0,0.16,7.3,26.6,16.2,4.6,0.4,0.6,11.2,14.6,-0.2,0.2,0.0,-0.01,-4.4,-1.3,-5.7,-0.1
2011,16,1224,MIA,Miami Heat,Udonis Haslem,1980-06-09,30.0,NBA,PF,12,290,7.1,0.44,0.0,0.15,5.6,16.7,11.3,5.4,1.2,1.1,13.2,14.0,-0.2,0.3,0.2,0.03,-3.8,-0.3,-4.1,-0.1
2012,16,1224,MIA,Miami Heat,Udonis Haslem,1980-06-09,31.0,NBA,PF,22,452,10.6,0.51,0.0,0.4,10.2,27.2,18.9,4.5,0.6,1.1,16.2,13.1,0.4,0.7,1.0,0.11,-2.2,0.5,-1.6,0.0
2013,16,1224,MIA,Miami Heat,Udonis Haslem,1980-06-09,32.0,NBA,PF,22,357,14.2,0.6,0.0,0.16,9.2,18.4,13.8,2.8,2.3,1.2,13.2,14.4,0.5,0.5,1.1,0.14,-1.1,0.8,-0.3,0.2
2014,16,1224,MIA,Miami Heat,Udonis Haslem,1980-06-09,33.0,NBA,PF,16,169,9.8,0.48,0.0,0.27,9.8,22.1,16.2,3.7,0.3,1.7,2.4,12.8,0.2,0.1,0.3,0.08,-2.4,-1.4,-3.8,-0.1
2016,16,1224,MIA,Miami Heat,Udonis Haslem,1980-06-09,35.0,NBA,PF,9,85,11.4,0.58,0.0,0.47,16.1,26.5,21.5,7.2,0.0,0.9,27.9,14.1,0.1,0.1,0.2,0.11,-2.4,0.6,-1.9,0.0
