Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2011,10,1753,GSW,Golden State Warriors,Jeremy Lin,"August 23, 1988",22.0,NBA,PG,29.0,0.0,285.0,5.0,12.8,0.39,0.2,0.9,0.2,4.8,11.9,0.4,3.4,4.4,0.76,2.1,3.9,6.0,7.5,5.9,1.6,3.2,5.5,13.5,,100.0,103.0
2012,20,1753,NYK,New York Knicks,Jeremy Lin,"August 23, 1988",23.0,NBA,PG,35.0,25.0,940.0,9.4,21.0,0.45,1.3,4.1,0.32,8.1,16.9,0.48,8.0,10.0,0.8,1.0,4.9,5.9,11.8,3.0,0.5,6.9,4.3,28.1,,104.0,101.0
2013,11,1753,HOU,Houston Rockets,Jeremy Lin,"August 23, 1988",24.0,NBA,PG,82.0,82.0,2640.0,7.5,17.0,0.44,1.6,4.9,0.34,5.8,12.1,0.48,4.1,5.2,0.78,0.6,4.1,4.7,9.4,2.5,0.5,4.5,3.9,20.7,,106.0,107.0
2014,11,1753,HOU,Houston Rockets,Jeremy Lin,"August 23, 1988",25.0,NBA,PG,71.0,33.0,2054.0,7.2,16.1,0.45,2.0,5.6,0.36,5.2,10.5,0.49,5.3,6.4,0.82,0.8,3.7,4.5,7.1,1.6,0.7,4.3,4.0,21.6,,109.0,109.0
2015,14,1753,LAL,Los Angeles Lakers,Jeremy Lin,"August 23, 1988",26.0,NBA,PG,74.0,30.0,1907.0,7.4,17.5,0.42,1.7,4.7,0.37,5.7,12.8,0.44,5.7,7.2,0.8,0.7,4.6,5.2,9.1,2.2,0.9,4.4,5.1,22.3,,104.0,110.0
2016,4,1753,CHO,Charlotte Hornets,Jeremy Lin,"August 23, 1988",27.0,NBA,SG,78.0,13.0,2048.0,7.4,17.8,0.41,1.9,5.5,0.34,5.5,12.3,0.45,5.8,7.2,0.82,1.0,5.2,6.2,5.8,1.4,1.0,3.7,4.0,22.4,,102.0,106.0
2017,3,1753,BRK,Brooklyn Nets,Jeremy Lin,"August 23, 1988",28.0,NBA,PG,36.0,33.0,883.0,9.4,21.5,0.44,3.1,8.4,0.37,6.3,13.1,0.48,6.2,7.6,0.82,0.6,6.7,7.2,9.9,2.3,0.8,4.6,4.2,28.1,,109.0,109.0
2018,3,1753,BRK,Brooklyn Nets,Jeremy Lin,"August 23, 1988",29.0,NBA,PG,1.0,1.0,25.0,9.7,23.3,0.42,1.9,3.9,0.5,7.8,19.4,0.4,13.6,13.6,1.0,0.0,0.0,0.0,7.8,0.0,0.0,5.8,5.8,35.0,,110.0,119.0
2019,31,1753,TOT,Total After Trade,Jeremy Lin,"August 23, 1988",30.0,NBA,PG,74.0,4.0,1436.0,7.7,17.6,0.44,1.8,6.1,0.29,6.0,11.5,0.52,5.7,6.8,0.84,0.7,5.1,5.8,7.5,1.5,0.4,4.0,4.7,23.0,,108.0,114.0
2019,1,1753,ATL,Atlanta Hawks,Jeremy Lin,"August 23, 1988",30.0,NBA,PG,51.0,1.0,1003.0,8.3,17.8,0.47,2.0,6.1,0.33,6.3,11.7,0.54,6.5,7.7,0.84,0.7,4.7,5.5,8.3,1.8,0.3,4.5,4.4,25.2,,112.0,115.0
2019,28,1753,TOR,Toronto Raptors,Jeremy Lin,"August 23, 1988",30.0,NBA,PG,23.0,3.0,433.0,6.4,17.2,0.37,1.2,6.1,0.2,5.2,11.1,0.47,3.8,4.6,0.81,0.7,6.0,6.6,5.5,1.0,0.7,2.9,5.3,17.8,,96.0,110.0
