Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,31,2678,TOT,Total After Trade,Ish Smith,"July 5, 1988",22.0,NBA,PG,43.0,3.0,10.3,1.0,2.7,0.37,0.1,0.2,0.3,0.9,2.4,0.38,0.39,0.3,0.5,0.57,0.2,0.9,1.1,1.8,0.4,0.0,0.8,0.9,2.3
2011,11,2678,HOU,Houston Rockets,Ish Smith,"July 5, 1988",22.0,NBA,PG,28.0,3.0,11.8,1.1,3.0,0.39,0.1,0.3,0.38,1.0,2.7,0.39,0.4,0.3,0.4,0.7,0.2,1.3,1.5,2.3,0.5,0.1,0.9,0.9,2.6
2011,15,2678,MEM,Memphis Grizzlies,Ish Smith,"July 5, 1988",22.0,NBA,PG,15.0,0.0,7.5,0.7,2.1,0.34,0.0,0.1,0.0,0.7,2.0,0.37,0.34,0.3,0.7,0.46,0.1,0.3,0.3,1.0,0.3,0.0,0.5,0.7,1.8
2012,31,2678,TOT,Total After Trade,Ish Smith,"July 5, 1988",23.0,NBA,PG,26.0,1.0,9.0,1.2,3.1,0.38,0.1,0.3,0.33,1.1,2.8,0.39,0.4,0.3,0.4,0.7,0.3,1.1,1.3,1.6,0.6,0.1,0.5,0.6,2.8
2012,10,2678,GSW,Golden State Warriors,Ish Smith,"July 5, 1988",23.0,NBA,PG,6.0,1.0,10.5,2.0,5.0,0.4,0.3,0.8,0.4,1.7,4.2,0.4,0.43,0.2,0.3,0.5,0.3,1.2,1.5,1.5,0.7,0.0,0.2,0.7,4.5
2012,22,2678,ORL,Orlando Magic,Ish Smith,"July 5, 1988",23.0,NBA,PG,20.0,0.0,8.6,1.0,2.6,0.37,0.1,0.2,0.25,0.9,2.4,0.38,0.38,0.3,0.4,0.75,0.3,1.1,1.3,1.6,0.6,0.1,0.6,0.6,2.3
2013,31,2678,TOT,Total After Trade,Ish Smith,"July 5, 1988",24.0,NBA,PG,52.0,3.0,9.9,1.1,3.1,0.35,0.2,0.5,0.3,0.9,2.5,0.36,0.38,0.1,0.1,0.43,0.2,0.9,1.2,1.7,0.4,0.2,0.7,0.5,2.4
2013,22,2678,ORL,Orlando Magic,Ish Smith,"July 5, 1988",24.0,NBA,PG,36.0,3.0,10.5,1.1,3.2,0.34,0.1,0.5,0.24,1.0,2.8,0.35,0.35,0.1,0.2,0.43,0.3,1.0,1.3,1.6,0.4,0.2,0.8,0.4,2.4
2013,17,2678,MIL,Milwaukee Bucks,Ish Smith,"July 5, 1988",24.0,NBA,PG,16.0,0.0,8.6,1.1,2.7,0.4,0.3,0.6,0.4,0.8,2.1,0.39,0.44,0.0,0.0,,0.1,0.9,0.9,1.9,0.5,0.2,0.6,0.8,2.4
2014,24,2678,PHO,Phoenix Suns,Ish Smith,"July 5, 1988",25.0,NBA,PG,70.0,1.0,14.4,1.7,4.0,0.42,0.0,0.3,0.04,1.7,3.7,0.46,0.42,0.3,0.6,0.56,0.4,1.4,1.8,2.6,0.7,0.2,0.9,0.9,3.7
