Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,20.0,LAC,NBA,PG,76.0,1.0,1237.0,148.0,362.0,0.409,28.0,80.0,0.35,120.0,282.0,0.426,0.448,125.0,179.0,0.698,8.0,81.0,89.0,177.0,41.0,11.0,94.0,107.0,449.0
2002,21.0,LAC,NBA,PG,14.0,0.0,155.0,22.0,57.0,0.386,4.0,14.0,0.286,18.0,43.0,0.419,0.421,10.0,12.0,0.833,0.0,3.0,3.0,12.0,4.0,3.0,10.0,20.0,58.0
2003,22.0,LAC,NBA,SG,55.0,1.0,969.0,128.0,329.0,0.389,50.0,139.0,0.36,78.0,190.0,0.411,0.465,44.0,57.0,0.772,9.0,63.0,72.0,89.0,24.0,6.0,60.0,93.0,350.0
2004,23.0,LAC,NBA,PG,58.0,24.0,1137.0,137.0,352.0,0.389,8.0,46.0,0.174,129.0,306.0,0.422,0.401,78.0,94.0,0.83,17.0,62.0,79.0,130.0,45.0,6.0,65.0,108.0,360.0
2005,24.0,MIA,NBA,PG,74.0,0.0,1184.0,139.0,345.0,0.403,19.0,75.0,0.253,120.0,270.0,0.444,0.43,85.0,109.0,0.78,11.0,79.0,90.0,132.0,39.0,11.0,65.0,120.0,382.0
2006,25.0,ORL,NBA,PG,50.0,7.0,1137.0,178.0,405.0,0.44,13.0,43.0,0.302,165.0,362.0,0.456,0.456,101.0,121.0,0.835,11.0,67.0,78.0,109.0,49.0,4.0,82.0,116.0,470.0
2007,26.0,ORL,NBA,SG,66.0,2.0,1435.0,188.0,458.0,0.41,31.0,96.0,0.323,157.0,362.0,0.434,0.444,114.0,141.0,0.809,22.0,64.0,86.0,112.0,52.0,15.0,72.0,125.0,521.0
2008,27.0,ORL,NBA,PG,72.0,1.0,1334.0,198.0,423.0,0.468,22.0,65.0,0.338,176.0,358.0,0.492,0.494,163.0,193.0,0.845,7.0,94.0,101.0,133.0,36.0,5.0,61.0,131.0,581.0
2009,28.0,NJN,NBA,PG,77.0,18.0,2074.0,261.0,598.0,0.436,99.0,235.0,0.421,162.0,363.0,0.446,0.519,127.0,154.0,0.825,24.0,131.0,155.0,270.0,71.0,8.0,105.0,135.0,748.0
2010,29.0,NJN,NBA,PG,53.0,8.0,971.0,129.0,324.0,0.398,59.0,157.0,0.376,70.0,167.0,0.419,0.489,47.0,61.0,0.77,8.0,46.0,54.0,135.0,34.0,0.0,59.0,82.0,364.0
2011,30.0,MIL,NBA,PG,80.0,22.0,1757.0,206.0,519.0,0.397,81.0,234.0,0.346,125.0,285.0,0.439,0.475,78.0,94.0,0.83,12.0,105.0,117.0,243.0,54.0,4.0,91.0,119.0,571.0
2012,31.0,BOS,NBA,SG,46.0,2.0,662.0,66.0,163.0,0.405,27.0,81.0,0.333,39.0,82.0,0.476,0.488,23.0,31.0,0.742,3.0,36.0,39.0,51.0,13.0,2.0,34.0,57.0,182.0
2013,32.0,MEM,NBA,PG,7.0,0.0,82.0,10.0,21.0,0.476,5.0,12.0,0.417,5.0,9.0,0.556,0.595,6.0,7.0,0.857,0.0,1.0,1.0,8.0,1.0,0.0,5.0,8.0,31.0
