Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2682,636.0,105.0,729.93,5.16,12.22,0.42,0.84,2.79,0.3,4.29,9.45,0.45,2.18,2.62,0.83,2.59,5.36,7.97,1.72,0.71,1.4,2.05,5.11,13.33
