Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1984,21.0,CHI,NBA,PG,80.0,2159.0,13.5,0.519,0.004,0.36,3.3,7.2,5.2,43.4,2.7,0.5,29.4,17.5,,-0.3,2.2,1.9,0.043,,-0.2,-0.4,-0.6,0.8
1985,22.0,CHI,NBA,PG,70.0,1385.0,11.3,0.497,0.029,0.275,2.9,5.5,4.2,35.7,2.3,0.4,29.1,14.9,,-0.1,0.9,0.8,0.029,,-0.7,-1.0,-1.7,0.1
1986,23.0,TOT,NBA,PG,14.0,107.0,11.5,0.444,0.0,0.286,4.1,10.2,7.2,29.8,2.2,0.5,20.2,19.0,,-0.1,0.1,0.0,0.011,,-2.6,1.4,-1.1,0.0
1986,23.0,CLE,NBA,PG,8.0,66.0,12.4,0.498,0.0,0.368,3.3,8.4,5.9,26.5,3.6,0.0,21.4,17.4,,0.0,0.1,0.1,0.049,,-2.7,3.1,0.4,0.0
1986,23.0,WSB,NBA,PG,4.0,27.0,17.8,0.359,0.0,0.214,8.0,20.0,14.0,40.0,0.0,2.1,0.0,23.7,,0.0,0.0,0.0,0.075,,1.8,0.9,2.7,0.0
1986,23.0,SAS,NBA,PG,2.0,14.0,-5.1,0.5,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,66.7,17.3,,-0.1,0.0,-0.1,-0.295,,-10.1,-5.7,-15.8,0.0
1987,24.0,WSB,NBA,PG,73.0,1816.0,14.0,0.526,0.004,0.32,3.3,8.1,5.7,30.1,2.4,0.3,19.0,16.0,,1.5,1.8,3.3,0.088,,-0.7,0.2,-0.5,0.7
1988,25.0,ATL,NBA,PG,5.0,24.0,9.6,0.511,0.0,0.444,0.0,18.7,9.3,11.8,4.2,0.0,27.1,25.9,,-0.1,0.0,0.0,-0.046,,-7.2,1.9,-5.3,0.0
1989,26.0,LAC,NBA,PG,8.0,90.0,12.1,0.449,0.0,0.333,2.4,16.6,9.5,32.4,3.6,0.6,22.5,21.4,,-0.1,0.1,0.0,0.005,,-5.6,1.2,-4.4,-0.1
1992,29.0,POR,NBA,PG,23.0,209.0,14.0,0.534,0.078,0.608,3.1,7.8,5.5,21.0,3.2,0.9,17.8,15.3,,0.3,0.3,0.6,0.134,,-0.5,2.5,2.0,0.2
1994,31.0,ATL,NBA,PG,82.0,1004.0,12.8,0.551,0.025,0.28,2.4,8.5,5.4,25.7,3.0,0.1,22.7,14.7,,0.8,1.4,2.2,0.105,,-2.4,1.5,-1.0,0.3
1995,32.0,ATL,NBA,PG,27.0,292.0,12.4,0.522,0.151,0.604,3.5,8.6,6.0,27.6,3.5,0.0,22.1,13.4,,0.2,0.4,0.7,0.109,,-3.5,2.2,-1.3,0.1
1997,34.0,POR,NBA,PG,3.0,22.0,5.1,0.5,0.0,0.0,0.0,15.7,8.1,20.5,0.0,0.0,20.0,10.2,,0.0,0.0,0.0,0.063,,-8.3,-0.7,-9.0,0.0
