Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,24.0,MIA,NBA,C,8.0,0.0,45.0,4.0,12.8,0.313,0.0,0.0,,4.0,12.8,0.313,2.4,3.2,0.75,1.6,6.4,8.0,0.0,0.0,0.0,4.0,8.0,10.4
2007,25.0,MIA,NBA,C,28.0,0.0,203.0,4.3,14.7,0.289,0.0,0.2,0.0,4.3,14.5,0.293,3.0,3.2,0.944,3.4,3.9,7.3,0.9,1.1,0.7,2.0,3.7,11.5
2008,26.0,MIA,NBA,C,46.0,15.0,889.0,5.3,13.2,0.404,0.0,0.5,0.077,5.3,12.7,0.417,2.5,3.5,0.701,2.7,5.3,8.0,1.2,0.8,0.3,1.9,4.6,13.2
2010,28.0,NYK,NBA,C,7.0,6.0,232.0,4.7,10.6,0.441,0.0,0.0,,4.7,10.6,0.441,3.4,4.5,0.759,4.8,7.1,11.9,1.2,0.6,0.6,1.7,3.7,12.7
2011,29.0,TOT,NBA,C,21.0,7.0,305.0,3.8,11.7,0.323,0.0,0.0,,3.8,11.7,0.323,1.8,2.8,0.625,3.8,5.2,9.0,1.3,0.9,0.7,1.9,5.4,9.3
2011,29.0,PHO,NBA,C,12.0,6.0,183.0,2.4,10.0,0.235,0.0,0.0,,2.4,10.0,0.235,2.4,3.9,0.6,3.1,4.7,7.9,0.8,1.2,0.8,2.2,6.3,7.1
2011,29.0,MIL,NBA,C,7.0,0.0,85.0,7.2,15.7,0.459,0.0,0.0,,7.2,15.7,0.459,0.8,0.8,1.0,5.1,4.2,9.3,1.7,0.8,0.8,0.8,4.2,15.2
2011,29.0,POR,NBA,C,2.0,1.0,37.0,2.9,10.7,0.273,0.0,0.0,,2.9,10.7,0.273,1.0,1.9,0.5,3.9,9.7,13.6,2.9,0.0,0.0,2.9,3.9,6.8
2012,30.0,GSW,NBA,C,2.0,0.0,9.0,8.0,16.0,0.5,0.0,0.0,,8.0,16.0,0.5,0.0,0.0,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,16.0
2013,31.0,TOT,NBA,C,12.0,2.0,159.0,4.1,11.5,0.353,0.0,0.0,,4.1,11.5,0.353,0.7,1.6,0.429,5.0,8.8,13.8,1.1,1.1,1.4,2.5,5.4,8.8
2013,31.0,WAS,NBA,C,11.0,1.0,122.0,3.8,10.9,0.351,0.0,0.0,,3.8,10.9,0.351,0.6,1.5,0.4,4.7,8.0,12.7,0.9,1.5,1.5,3.0,6.8,8.3
2013,31.0,NYK,NBA,C,1.0,1.0,37.0,4.9,13.6,0.357,0.0,0.0,,4.9,13.6,0.357,1.0,1.9,0.5,5.8,11.7,17.5,1.9,0.0,1.0,1.0,1.0,10.7
2015,33.0,PHO,NBA,C,16.0,1.0,143.0,3.0,9.8,0.308,0.5,1.0,0.5,2.5,8.8,0.286,1.5,3.0,0.5,3.5,3.5,7.0,1.3,1.0,0.5,1.3,6.5,8.1
