SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,18,MIN,Kevin Garnett,26,6,6,265,9.6,18.7,0.51,0.4,1.2,0.33,9.2,17.5,0.53,2.3,3.8,0.61,1.5,11.3,12.8,4.2,1.4,1.4,2.4,3.1,22.0
2003,18,MIN,Wally Szczerbiak,25,6,6,252,4.1,8.7,0.48,0.4,2.0,0.21,3.7,6.7,0.55,3.7,4.3,0.87,0.9,3.4,4.3,1.9,0.9,0.1,2.6,2.7,12.4
2003,18,MIN,Troy Hudson,26,6,6,221,7.2,17.3,0.42,2.8,6.4,0.44,4.4,10.9,0.4,5.9,6.2,0.95,0.2,1.8,2.0,5.4,1.3,0.0,2.6,0.8,23.0
2003,18,MIN,Rasho NesteroviA,26,6,6,169,4.0,8.1,0.5,0.0,0.0,,4.0,8.1,0.5,0.9,1.3,0.67,1.9,4.5,6.4,0.9,0.2,0.9,1.1,6.0,8.9
2003,18,MIN,Anthony Peeler,33,6,5,166,2.8,8.2,0.34,0.4,3.5,0.12,2.4,4.8,0.5,0.2,0.4,0.5,1.1,3.5,4.6,3.9,0.9,0.2,0.9,3.0,6.3
2003,18,MIN,Kendall Gill,34,6,0,118,3.1,8.2,0.37,0.6,1.2,0.5,2.4,7.0,0.35,2.7,4.3,0.64,1.8,2.1,4.0,2.1,1.2,0.3,1.2,3.7,9.5
2003,18,MIN,Marc Jackson,28,6,0,110,5.6,10.5,0.53,0.0,0.3,0.0,5.6,10.1,0.55,5.2,6.2,0.84,3.3,7.5,10.8,2.6,0.7,0.3,2.9,6.2,16.4
2003,18,MIN,Rod Strickland,36,6,0,73,5.4,10.4,0.52,0.0,0.0,,5.4,10.4,0.52,3.0,3.0,1.0,0.0,3.0,3.0,8.4,2.0,1.0,3.9,2.5,13.8
2003,18,MIN,Gary Trent,28,6,0,42,4.3,12.0,0.36,0.0,0.0,,4.3,12.0,0.36,3.4,5.1,0.67,3.4,2.6,6.0,0.9,0.9,0.0,3.4,5.1,12.0
2003,18,MIN,Joe Smith,27,5,1,40,3.6,5.4,0.67,0.0,0.0,,3.6,5.4,0.67,5.4,5.4,1.0,0.0,5.4,5.4,0.0,0.9,0.9,2.7,12.6,12.6
2003,18,MIN,Mike Wilks,23,4,0,7,5.1,10.3,0.5,5.1,5.1,1.0,0.0,5.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4
2003,18,MIN,Loren Woods,24,2,0,2,18.0,54.0,0.33,0.0,0.0,,18.0,54.0,0.33,0.0,0.0,,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0
