SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,22,ORL,Tracy McGrady,23,7,7,308,8.6,19.3,0.45,1.9,5.5,0.34,6.8,13.8,0.49,6.8,8.8,0.77,1.2,4.3,5.5,3.9,1.6,0.7,3.0,1.9,25.9
2003,22,ORL,Drew Gooden,21,7,7,234,5.5,13.8,0.4,0.0,0.5,0.0,5.5,13.4,0.41,4.0,5.5,0.72,4.3,9.4,13.7,0.6,0.5,0.9,1.8,3.5,15.1
2003,22,ORL,Darrell Armstrong,34,7,1,226,3.2,7.0,0.46,1.0,2.9,0.33,2.2,4.1,0.54,3.2,3.5,0.91,1.1,1.6,2.7,4.1,1.0,0.0,2.7,3.5,10.5
2003,22,ORL,Gordan GiriAek,25,7,7,223,4.2,9.0,0.46,0.8,2.4,0.33,3.4,6.6,0.51,1.5,1.8,0.82,0.6,2.9,3.6,1.1,0.3,0.2,2.1,4.4,10.7
2003,22,ORL,Pat Garrity,26,7,1,163,2.2,7.7,0.29,0.9,3.8,0.24,1.3,4.0,0.33,0.9,0.9,1.0,0.9,3.1,4.0,1.1,0.4,0.7,1.1,5.3,6.2
2003,22,ORL,Jacque Vaughn,27,7,6,131,3.3,9.1,0.36,0.0,0.3,0.0,3.3,8.8,0.38,2.7,3.6,0.77,0.3,1.4,1.6,6.9,1.1,0.3,2.5,4.9,9.3
2003,22,ORL,Chris Whitney,31,7,0,111,2.6,6.8,0.38,1.3,2.9,0.44,1.3,3.9,0.33,0.6,0.6,1.0,1.0,2.6,3.6,2.3,0.6,0.6,0.6,6.8,7.1
2003,22,ORL,Andrew DeClercq,29,7,6,104,4.2,6.9,0.6,0.0,0.0,,4.2,6.9,0.6,1.4,1.7,0.8,2.8,5.2,8.0,0.7,0.7,1.7,3.1,8.7,9.7
2003,22,ORL,Shawn Kemp,33,7,0,72,4.0,10.5,0.38,0.0,0.0,,4.0,10.5,0.38,2.5,3.0,0.83,0.5,7.0,7.5,0.0,0.0,0.0,2.0,6.5,10.5
2003,22,ORL,Pat Burke,29,6,0,43,5.0,8.4,0.6,0.0,0.0,,5.0,8.4,0.6,4.2,5.0,0.83,0.8,8.4,9.2,0.8,0.8,0.0,3.3,7.5,14.2
2003,22,ORL,Steven Hunter,21,7,0,40,2.7,9.0,0.3,0.0,0.0,,2.7,9.0,0.3,0.0,2.7,0.0,0.9,1.8,2.7,0.9,0.0,2.7,0.9,9.0,5.4
2003,22,ORL,Jeryl Sasser,23,6,0,25,2.9,10.1,0.29,1.4,5.8,0.25,1.4,4.3,0.33,0.0,0.0,,1.4,5.8,7.2,1.4,1.4,1.4,1.4,1.4,7.2
