PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kobe Bryant,24,12,12,531,9.3,21.5,0.43200000000000005,1.7,4.2,0.40299999999999997,7.6,17.3,0.439,5.8,7.1,0.8270000000000001,1.1,3.1,4.1,4.2,0.9,0.1,2.8,2.4,26.1
Shaquille O'Neal,30,12,12,481,9.1,16.9,0.535,0.0,0.0,,9.1,16.9,0.535,6.1,9.9,0.621,4.7,8.6,13.3,3.3,0.5,2.5,2.6,2.5,24.2
Derek Fisher,28,12,12,424,4.5,8.7,0.52,2.5,4.0,0.617,2.0,4.7,0.436,1.5,1.9,0.818,0.4,2.6,3.1,1.9,1.5,0.1,1.5,3.3,13.0
Robert Horry,32,12,10,373,2.9,9.1,0.319,0.2,3.7,0.053,2.7,5.4,0.5,0.5,0.9,0.556,2.2,5.5,7.7,3.6,1.4,1.2,1.6,3.6,6.5
Devean George,25,11,7,318,4.0,8.8,0.449,1.1,3.4,0.33299999999999996,2.8,5.4,0.521,0.9,1.0,0.889,1.2,4.3,5.5,2.7,1.2,0.5,1.4,3.3,10.0
Brian Shaw,36,12,1,215,2.5,8.2,0.306,1.0,4.4,0.231,1.5,3.9,0.391,0.3,0.5,0.667,0.2,6.2,6.4,4.0,0.7,0.8,1.5,3.0,6.4
Mark Madsen,27,12,2,169,2.8,6.6,0.419,0.0,0.2,0.0,2.8,6.4,0.433,1.5,3.4,0.43799999999999994,3.0,3.0,6.0,2.6,0.6,0.4,1.7,6.8,7.0
Jannero Pargo,23,11,0,129,2.2,6.7,0.33299999999999996,1.1,4.2,0.267,1.1,2.5,0.444,0.8,1.1,0.75,0.8,1.7,2.5,3.9,2.2,0.3,2.0,6.1,6.4
Rick Fox,33,4,4,79,3.6,8.2,0.444,2.3,4.6,0.5,1.4,3.6,0.375,1.4,1.8,0.75,0.9,1.8,2.7,3.2,0.5,0.5,1.8,6.8,10.9
Stanislav Medvedenko,23,9,0,73,7.4,13.3,0.556,0.0,0.0,,7.4,13.3,0.556,2.0,3.0,0.667,2.0,6.9,8.9,0.5,0.5,0.5,1.5,6.9,16.8
Kareem Rush,22,9,0,64,6.2,16.3,0.379,2.3,6.2,0.364,3.9,10.1,0.389,2.3,2.3,1.0,1.1,0.6,1.7,1.1,0.6,0.0,1.7,1.1,16.9
Samaki Walker,26,9,0,49,1.5,3.7,0.4,0.0,0.0,,1.5,3.7,0.4,0.0,0.0,,2.9,6.6,9.6,1.5,0.7,1.5,2.2,8.1,2.9
