PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jason Kidd,29,20,20,852,5.8,14.4,0.402,1.4,4.4,0.327,4.4,10.0,0.435,4.0,4.8,0.825,1.5,5.0,6.5,6.9,1.5,0.2,3.3,1.9,17.0
Kenyon Martin,25,20,20,777,6.9,15.2,0.45299999999999996,0.0,0.5,0.091,6.9,14.7,0.465,3.7,5.3,0.693,2.3,6.3,8.7,2.6,1.3,1.4,2.7,4.3,17.5
Richard Jefferson,22,20,20,711,5.6,11.7,0.47600000000000003,0.0,0.2,0.0,5.6,11.5,0.48200000000000004,3.1,4.3,0.718,1.5,5.0,6.4,2.4,0.8,0.2,2.3,3.4,14.2
Kerry Kittles,28,20,20,613,4.6,11.7,0.395,1.5,3.7,0.413,3.1,8.0,0.387,1.9,2.5,0.762,1.1,3.0,4.1,2.3,1.7,0.3,1.0,2.3,12.7
Jason Collins,24,20,20,529,2.2,6.2,0.363,0.0,0.1,0.0,2.2,6.1,0.371,3.5,4.2,0.836,3.5,5.0,8.5,1.2,0.9,0.8,1.2,5.0,8.0
Lucious Harris,32,20,0,435,4.5,11.4,0.391,0.9,2.7,0.33299999999999996,3.6,8.7,0.41,3.0,3.8,0.7829999999999999,1.6,2.7,4.3,2.6,0.7,0.0,1.8,3.2,12.8
Rodney Rogers,31,20,0,350,4.6,12.4,0.37200000000000005,1.7,4.3,0.405,2.9,8.1,0.354,2.8,3.9,0.711,2.3,3.5,5.8,2.8,0.6,0.3,2.6,5.2,13.8
Aaron Williams,31,19,0,340,5.3,11.2,0.47200000000000003,0.0,0.0,,5.3,11.2,0.47200000000000003,2.4,3.3,0.742,3.5,5.7,9.2,1.9,0.6,1.8,1.4,5.7,13.0
Anthony Johnson,28,17,0,122,5.0,9.1,0.5479999999999999,0.9,1.8,0.5,4.1,7.4,0.56,1.5,1.8,0.833,0.9,2.7,3.5,5.6,0.6,0.0,2.4,4.4,12.4
Dikembe Mutombo,36,10,0,115,2.2,4.7,0.467,0.0,0.0,,2.2,4.7,0.467,1.3,1.3,1.0,2.5,5.9,8.5,1.9,0.9,2.8,2.5,6.6,5.6
Brian Scalabrine,24,7,0,20,3.6,7.2,0.5,0.0,1.8,0.0,3.6,5.4,0.667,0.0,0.0,,1.8,5.4,7.2,0.0,0.0,0.0,1.8,5.4,7.2
Tamar Slay,22,6,0,11,3.3,13.1,0.25,3.3,3.3,1.0,0.0,9.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.3,9.8
