Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005,30,WAS,Washington Wizards,Gilbert Arenas,23,80,3274,21.3,0.56,0.37,0.42,2.8,10.5,6.5,22.9,2.2,0.5,11.8,27.3,9.2,2.3,11.5,0.17,4.7,-0.4,4.2,5.2,104
2005,30,WAS,Washington Wizards,Antawn Jamison,28,68,2605,16.9,0.51,0.18,0.25,6.7,16.1,11.2,10.7,1.1,0.5,8.2,24.1,3.8,1.7,5.4,0.1,1.5,-2.0,-0.5,1.0,1432
2005,30,WAS,Washington Wizards,Larry Hughes,26,61,2358,21.6,0.52,0.19,0.42,3.4,15.2,9.1,21.9,3.8,0.6,10.6,26.6,4.6,3.1,7.7,0.16,2.4,1.9,4.3,3.7,1355
2005,30,WAS,Washington Wizards,Jared Jeffries,23,77,2007,11.2,0.51,0.12,0.4,8.2,12.9,10.5,11.6,1.7,1.3,18.3,13.6,1.1,1.5,2.6,0.06,-1.5,-0.1,-1.6,0.2,1446
2005,30,WAS,Washington Wizards,Brendan Haywood,25,68,1865,16.5,0.59,0.0,0.61,11.8,16.4,14.0,4.9,1.4,4.5,15.1,14.9,3.2,2.0,5.2,0.13,-0.5,0.3,-0.1,0.9,1240
2005,30,WAS,Washington Wizards,Jarvis Hayes,23,54,1560,11.1,0.48,0.23,0.22,2.9,13.9,8.2,9.3,1.6,0.4,9.6,18.0,0.6,1.1,1.7,0.05,-1.7,-0.8,-2.6,-0.2,1233
2005,30,WAS,Washington Wizards,Michael Ruffin,28,79,1262,8.6,0.43,0.01,0.68,13.5,16.2,14.8,7.1,1.8,2.4,25.5,6.0,0.7,1.3,1.9,0.07,-2.9,0.7,-2.1,0.0,2526
2005,30,WAS,Washington Wizards,Juan Dixon,26,63,1054,15.2,0.52,0.33,0.22,3.3,9.6,6.3,18.4,2.1,0.3,12.2,23.1,1.3,0.7,2.0,0.09,0.1,-1.1,-1.0,0.3,754
2005,30,WAS,Washington Wizards,Etan Thomas,26,47,976,13.0,0.52,0.0,0.56,9.5,19.0,14.1,3.3,0.9,3.9,13.6,16.5,0.6,1.0,1.6,0.08,-3.0,-1.0,-4.0,-0.5,2844
2005,30,WAS,Washington Wizards,Kwame Brown,22,42,908,10.4,0.5,0.0,0.54,8.6,17.2,12.8,6.8,1.4,1.2,18.6,17.4,-0.2,0.8,0.6,0.03,-3.4,-0.8,-4.2,-0.5,385
2005,30,WAS,Washington Wizards,Steve Blake,24,44,648,8.4,0.47,0.5,0.22,3.0,9.5,6.2,16.2,1.0,0.0,16.0,16.4,0.0,0.2,0.3,0.02,-2.1,-1.9,-4.0,-0.3,260
2005,30,WAS,Washington Wizards,Anthony Peeler,35,40,529,10.2,0.48,0.43,0.12,2.9,11.2,6.9,16.7,1.8,0.3,15.1,15.4,0.2,0.3,0.5,0.05,-1.4,-0.4,-1.9,0.0,2274
2005,30,WAS,Washington Wizards,Laron Profit,27,42,428,11.5,0.49,0.22,0.2,6.1,14.2,10.0,14.0,1.9,0.9,16.3,16.9,0.1,0.4,0.4,0.05,-1.7,-0.3,-1.9,0.0,2368
2005,30,WAS,Washington Wizards,Damone Brown,25,14,152,7.4,0.41,0.18,0.14,7.1,13.8,10.4,15.4,0.3,2.9,18.5,23.3,-0.3,0.1,-0.2,-0.07,-4.1,-2.1,-6.2,-0.2,373
2005,30,WAS,Washington Wizards,Samaki Walker,28,14,134,3.1,0.37,0.0,0.1,6.5,8.7,7.6,4.5,1.2,3.9,19.8,13.1,-0.2,0.1,-0.1,-0.05,-6.9,-0.1,-7.0,-0.2,3005
2005,30,WAS,Washington Wizards,Peter John Ramos,19,6,20,8.2,0.51,0.0,0.2,5.4,17.5,11.2,0.0,0.0,3.7,21.6,30.3,-0.1,0.0,0.0,-0.11,-7.7,-2.3,-10.0,0.0,2388
