Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005,19,NOH,New Orleans Hornets,P.J. Brown,35,82,2817,15.5,0.51,0.0,0.32,10.7,20.6,15.5,11.2,1.4,1.4,10.5,15.9,4.0,2.9,6.9,0.12,0.1,0.1,0.2,1.5
2005,19,NOH,New Orleans Hornets,Dan Dickau,26,67,2074,15.0,0.52,0.32,0.3,1.9,8.6,5.1,31.2,2.0,0.2,14.5,22.2,2.3,1.3,3.5,0.08,0.6,-0.5,0.1,1.1
2005,19,NOH,New Orleans Hornets,Lee Nailon,29,68,2017,14.5,0.51,0.0,0.19,7.2,10.4,8.7,11.3,1.0,0.6,10.5,24.2,1.3,0.9,2.2,0.05,0.1,-1.4,-1.3,0.4
2005,19,NOH,New Orleans Hornets,J.R. Smith,19,76,1859,10.9,0.48,0.38,0.22,2.4,7.5,4.8,14.6,1.6,0.5,11.7,23.2,-0.7,0.9,0.2,0.01,-1.5,-1.4,-2.9,-0.4
2005,19,NOH,New Orleans Hornets,Chris Andersen,26,67,1430,18.5,0.58,0.01,0.53,10.9,23.6,17.0,9.1,0.5,5.6,12.7,16.4,2.7,1.8,4.5,0.15,0.5,1.1,1.6,1.3
2005,19,NOH,New Orleans Hornets,Bostjan Nachbar,24,55,1137,10.9,0.54,0.48,0.28,2.0,14.3,7.9,10.3,1.3,1.1,14.1,19.7,0.5,0.9,1.4,0.06,-1.7,-0.5,-2.2,0.0
2005,19,NOH,New Orleans Hornets,Casey Jacobsen,23,44,1030,11.7,0.54,0.35,0.52,2.0,9.8,5.7,12.6,1.2,0.5,12.5,15.9,1.1,0.5,1.6,0.07,-0.7,-0.6,-1.4,0.2
2005,19,NOH,New Orleans Hornets,David Wesley,34,26,934,12.2,0.48,0.23,0.22,1.5,9.7,5.4,21.6,2.1,0.1,12.6,21.4,0.1,0.6,0.7,0.04,-1.4,0.0,-1.4,0.1
2005,19,NOH,New Orleans Hornets,George Lynch,34,44,933,7.9,0.41,0.2,0.12,6.7,15.7,11.0,15.5,1.9,1.0,22.3,12.8,-0.9,0.9,0.0,0.0,-3.6,0.6,-3.0,-0.2
2005,19,NOH,New Orleans Hornets,Rodney Rogers,33,30,882,7.1,0.45,0.32,0.14,3.6,16.0,9.5,12.2,1.2,1.1,17.7,19.7,-1.3,0.7,-0.6,-0.04,-4.6,-1.0,-5.7,-0.8
2005,19,NOH,New Orleans Hornets,Jamaal Magloire,26,23,703,12.9,0.48,0.0,0.54,12.8,22.1,17.3,7.6,0.6,2.6,17.3,22.5,-0.4,0.7,0.3,0.02,-2.9,-1.5,-4.4,-0.4
2005,19,NOH,New Orleans Hornets,Jackson Vroman,23,36,648,9.7,0.46,0.02,0.37,10.4,19.6,14.8,9.0,1.9,2.1,21.1,19.4,-0.8,0.8,-0.1,-0.0,-5.0,-0.1,-5.0,-0.5
2005,19,NOH,New Orleans Hornets,Baron Davis,25,18,593,21.4,0.49,0.45,0.32,3.1,10.6,6.7,44.0,2.9,0.5,9.9,30.0,1.1,0.6,1.7,0.14,5.2,0.2,5.4,1.1
2005,19,NOH,New Orleans Hornets,David West,24,30,552,11.1,0.48,0.03,0.29,8.2,19.9,13.8,7.6,1.2,2.3,16.0,19.4,-0.3,0.6,0.2,0.02,-3.3,0.1,-3.2,-0.2
2005,19,NOH,New Orleans Hornets,Junior Harrington,24,29,550,7.7,0.42,0.11,0.2,2.7,11.2,6.8,19.9,2.5,0.7,17.5,19.8,-0.8,0.5,-0.3,-0.03,-4.8,0.9,-3.9,-0.3
2005,19,NOH,New Orleans Hornets,Matt Freije,23,23,441,4.1,0.36,0.42,0.06,4.1,12.6,8.2,7.6,1.6,0.4,11.5,15.5,-0.8,0.3,-0.5,-0.05,-5.3,-0.9,-6.2,-0.4
2005,19,NOH,New Orleans Hornets,Darrell Armstrong,36,14,412,11.1,0.42,0.44,0.13,4.4,9.6,6.9,28.5,2.0,0.4,14.3,22.1,-0.3,0.3,0.0,-0.0,-1.1,-0.2,-1.3,0.1
2005,19,NOH,New Orleans Hornets,Speedy Claxton,26,16,365,13.4,0.42,0.08,0.37,1.6,8.8,5.0,42.3,3.3,0.4,17.4,19.7,-0.2,0.4,0.2,0.03,-1.3,1.0,-0.4,0.1
2005,19,NOH,New Orleans Hornets,Maciej Lampe,19,21,261,8.3,0.41,0.01,0.12,6.5,19.9,12.9,6.9,0.8,1.5,7.4,16.8,-0.2,0.2,0.0,0.01,-4.5,-1.3,-5.9,-0.3
2005,19,NOH,New Orleans Hornets,Alex Garcia,24,8,146,8.4,0.41,0.35,0.08,5.5,6.8,6.1,22.1,1.5,0.6,13.0,19.7,-0.1,0.1,-0.1,-0.02,-2.7,-0.6,-3.4,0.0
2005,19,NOH,New Orleans Hornets,Corsley Edwards,25,10,110,8.6,0.37,0.0,0.39,12.4,14.6,13.5,4.6,1.5,2.9,5.2,16.2,0.0,0.1,0.1,0.03,-4.9,-1.4,-6.2,-0.1
2005,19,NOH,New Orleans Hornets,Lonny Baxter,26,4,36,-8.0,0.25,0.0,0.18,12.6,13.7,13.2,0.0,0.0,0.0,25.2,20.5,-0.2,0.0,-0.2,-0.27,-16.2,-5.7,-21.8,-0.2
