Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1996,22.0,UTA,NBA,C,57.0,10.0,661.0,6.9,14.7,0.473,0.0,0.0,,6.9,14.7,0.473,2.9,4.4,0.667,4.6,9.5,14.1,0.4,0.4,5.1,2.0,7.3,16.8,,105.0,103.0
1997,23.0,UTA,NBA,C,77.0,70.0,1818.0,6.2,12.0,0.515,0.0,0.1,0.0,6.2,11.8,0.52,4.1,6.0,0.678,5.3,11.3,16.6,0.8,0.7,4.5,2.2,6.8,16.4,,114.0,100.0
1998,24.0,UTA,NBA,C,63.0,23.0,1288.0,4.8,10.0,0.481,0.0,0.0,,4.8,10.0,0.481,2.8,5.9,0.479,5.6,10.0,15.6,1.0,1.2,5.5,3.1,6.9,12.4,,98.0,100.0
1999,25.0,UTA,NBA,C,48.0,48.0,1340.0,4.1,8.6,0.476,0.0,0.0,,4.1,8.6,0.476,3.1,5.0,0.62,4.3,10.0,14.3,0.9,0.5,5.4,1.9,5.8,11.2,,107.0,95.0
2001,27.0,UTA,NBA,C,81.0,3.0,1491.0,5.0,10.1,0.495,0.0,0.1,0.5,4.9,10.0,0.495,3.0,5.4,0.556,5.9,9.0,14.9,0.8,0.8,5.1,2.3,7.7,13.0,,106.0,99.0
2002,28.0,UTA,NBA,C,74.0,14.0,1107.0,4.4,9.7,0.453,0.0,0.0,,4.4,9.7,0.453,3.0,6.2,0.485,6.0,9.0,15.0,2.4,0.7,5.2,2.5,7.3,11.8,,102.0,102.0
2003,29.0,UTA,NBA,C,81.0,74.0,1926.0,4.7,9.1,0.518,0.0,0.0,,4.7,9.1,0.518,2.8,5.5,0.51,5.0,9.0,14.0,1.5,0.6,4.1,2.9,6.6,12.2,,101.0,101.0
2004,30.0,UTA,NBA,C,78.0,51.0,2153.0,5.4,11.3,0.476,0.0,0.0,0.0,5.4,11.2,0.477,2.9,5.0,0.579,5.7,9.2,14.9,3.2,0.8,3.6,2.5,5.9,13.6,,106.0,101.0
2005,31.0,SAC,NBA,C,56.0,3.0,556.0,3.4,7.8,0.44,0.0,0.2,0.0,3.4,7.6,0.451,1.2,3.5,0.342,5.1,10.4,15.5,3.4,0.6,3.7,2.2,8.2,8.1,,99.0,105.0
2006,32.0,UTA,NBA,C,60.0,22.0,807.0,4.1,8.4,0.492,0.0,0.0,,4.1,8.4,0.492,1.6,3.2,0.5,5.6,9.7,15.2,3.9,0.4,4.5,3.1,8.7,9.9,,101.0,104.0
