Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2295,522.0,161.0,14.13,1.88,4.14,0.45,0.0,0.02,0,1.88,4.12,0.46,0.45,0.47,0.71,0.66,1.08,2.66,3.72,0.45,0.4,0.44,0.73,2.31,4.21
