Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1987,12,IND,Indiana Pacers,Chuck Person,22,82,78,2956,10.4,22.3,0.47,0.8,2.3,0.36,9.6,20.0,0.48,3.6,4.9,0.75,2.8,8.4,11.1,4.8,1.5,0.3,3.5,5.1,25.3,,103,106
1987,12,IND,Indiana Pacers,Steve Stipanovich,26,81,81,2761,6.7,13.4,0.5,0.0,0.1,0.25,6.7,13.3,0.5,5.4,6.5,0.84,3.2,8.5,11.8,3.2,1.9,1.7,2.3,5.3,18.9,,117,104
1987,12,IND,Indiana Pacers,Vern Fleming,24,82,82,2549,7.0,13.9,0.51,0.0,0.2,0.2,7.0,13.7,0.51,4.5,5.8,0.79,2.1,4.3,6.4,9.0,2.1,0.3,3.2,4.2,18.7,,114,107
1987,12,IND,Indiana Pacers,Herb Williams,28,74,67,2526,8.7,18.1,0.48,0.0,0.2,0.0,8.7,17.9,0.48,3.8,5.2,0.74,2.7,7.7,10.4,3.3,1.1,1.8,2.8,4.9,21.2,,104,106
1987,12,IND,Indiana Pacers,John Long,30,80,68,2265,10.5,25.1,0.42,0.4,1.4,0.28,10.1,23.6,0.43,4.7,5.3,0.89,1.6,3.0,4.7,5.5,2.1,0.2,3.3,3.6,26.1,,99,108
1987,12,IND,Indiana Pacers,Wayman Tisdale,22,81,15,2159,10.3,20.1,0.51,0.0,0.0,0.0,10.3,20.0,0.52,5.8,8.2,0.71,4.9,5.8,10.7,2.6,1.1,0.6,3.1,6.6,26.4,,111,108
1987,12,IND,Indiana Pacers,Clint Richardson,30,78,14,1396,7.6,16.2,0.47,0.2,0.6,0.35,7.4,15.7,0.47,2.1,2.6,0.8,1.8,3.2,5.0,8.4,1.7,0.2,3.0,3.7,17.4,,104,109
1987,12,IND,Indiana Pacers,Kyle Macy,29,76,0,1250,6.4,13.2,0.48,0.5,1.8,0.3,5.8,11.5,0.51,1.3,1.6,0.83,1.0,3.4,4.4,7.7,2.3,0.3,2.3,5.3,14.6,,108,107
1987,12,IND,Indiana Pacers,Ron Anderson,28,63,0,721,9.4,19.8,0.47,0.0,0.3,0.0,9.4,19.5,0.48,5.7,7.3,0.79,4.9,5.3,10.2,3.6,2.1,0.2,3.7,4.4,24.5,,106,107
1987,12,IND,Indiana Pacers,Walker Russell,26,48,0,511,6.1,15.7,0.39,0.2,1.5,0.12,5.9,14.2,0.42,2.6,3.5,0.73,1.7,3.5,5.2,12.3,1.9,0.5,5.7,5.9,14.9,,88,108
1987,12,IND,Indiana Pacers,Stuart Gray,23,55,1,456,4.4,10.8,0.41,0.0,0.0,,4.4,10.8,0.41,3.0,4.2,0.72,4.2,9.6,13.7,2.8,1.1,3.0,3.8,9.9,11.7,,90,103
1987,12,IND,Indiana Pacers,Michael Brooks,28,10,0,148,4.3,12.1,0.35,0.0,0.0,,4.3,12.1,0.35,2.3,3.3,0.7,3.0,6.2,9.2,3.6,3.0,0.0,3.6,6.2,10.8,,82,104
1987,12,IND,Indiana Pacers,Greg Dreiling,24,24,0,128,6.1,14.0,0.43,0.0,0.0,,6.1,14.0,0.43,3.8,4.6,0.83,4.6,11.8,16.3,2.7,0.8,0.8,2.7,15.9,15.9,,103,104
1987,12,IND,Indiana Pacers,Clark Kellogg,25,4,4,60,6.5,17.8,0.36,0.8,1.6,0.5,5.7,16.2,0.35,2.4,3.2,0.75,5.7,3.2,8.9,4.9,4.0,0.0,3.2,9.7,16.2,,95,104
1987,12,IND,Indiana Pacers,Pete Verhoeven,27,5,0,44,5.5,15.5,0.36,0.0,0.0,,5.5,15.5,0.36,0.0,0.0,,2.2,5.5,7.7,2.2,2.2,1.1,0.0,12.1,11.0,,92,105
