Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1987,27,2464,SAS,San Antonio Spurs,Alvin Robertson,24,81,78,2697,10.3,22.1,0.47,0.2,0.8,0.27,10.1,21.3,0.47,4.3,5.7,0.75,3.3,4.2,7.4,7.4,4.6,0.6,4.3,4.6,25.1,104,106
1987,27,1119,SAS,San Antonio Spurs,Dave Greenwood,29,79,78,2587,6.1,12.0,0.51,0.1,0.1,0.5,6.1,11.8,0.51,4.4,5.6,0.78,4.7,9.6,14.3,4.3,1.3,0.9,2.9,4.5,16.7,115,109
1987,27,1039,SAS,San Antonio Spurs,Artis Gilmore,37,82,74,2405,6.8,11.4,0.6,0.0,0.0,,6.8,11.4,0.6,4.8,7.0,0.68,3.6,7.7,11.4,2.9,0.8,1.9,3.5,4.6,18.3,113,111
1987,27,2786,SAS,San Antonio Spurs,Jon Sundvold,25,76,42,1765,9.8,20.1,0.49,1.3,4.0,0.34,8.4,16.1,0.52,1.9,2.2,0.83,0.5,2.1,2.6,8.4,0.9,0.0,2.6,2.9,22.7,113,116
1987,27,705,SAS,San Antonio Spurs,Johnny Dawkins,23,81,14,1682,9.4,21.4,0.44,0.4,1.3,0.3,9.0,20.1,0.45,4.3,5.4,0.8,1.6,3.2,4.7,8.1,1.9,0.1,3.4,3.3,23.4,105,113
1987,27,230,SAS,San Antonio Spurs,Walter Berry,22,56,45,1567,12.1,22.8,0.53,0.0,0.1,0.0,12.1,22.7,0.53,5.6,8.6,0.65,4.0,5.1,9.1,3.1,1.1,1.2,4.6,5.7,29.8,105,112
1987,27,2038,SAS,San Antonio Spurs,Johnny Moore,28,55,27,1234,7.6,17.1,0.44,0.8,3.0,0.28,6.7,14.1,0.48,2.1,2.7,0.8,1.2,2.6,3.8,9.6,3.2,0.1,3.9,3.7,18.1,102,111
1987,27,2872,SAS,San Antonio Spurs,Mychal Thompson,32,49,6,1210,9.0,20.6,0.44,0.0,0.0,1.0,8.9,20.6,0.44,5.6,7.6,0.74,3.6,7.2,10.8,3.4,1.2,1.6,3.0,4.6,23.6,104,110
1987,27,1658,SAS,San Antonio Spurs,Larry Krystkowiak,22,68,2,1004,8.0,17.5,0.46,0.0,0.6,0.08,7.9,17.0,0.47,5.2,7.0,0.74,3.6,7.6,11.2,4.0,1.0,0.6,3.2,6.6,21.2,106,111
1987,27,2121,SAS,San Antonio Spurs,Ed Nealy,26,60,7,980,4.0,9.2,0.44,0.2,1.5,0.13,3.9,7.8,0.5,2.5,3.3,0.74,4.6,9.1,13.7,4.0,1.9,0.5,1.7,6.9,10.7,114,109
1987,27,2011,SAS,San Antonio Spurs,Mike Mitchell,31,40,18,922,10.7,24.5,0.44,0.1,0.1,0.5,10.6,24.4,0.44,4.7,5.7,0.82,1.9,3.3,5.3,1.9,1.0,0.5,2.6,3.5,26.1,100,114
1987,27,1523,SAS,San Antonio Spurs,Anthony Jones,24,49,3,744,7.6,18.3,0.41,0.4,1.2,0.37,7.1,17.1,0.42,2.6,3.3,0.79,2.5,3.6,6.0,4.2,2.0,1.1,2.4,4.3,18.1,100,111
1987,27,609,SAS,San Antonio Spurs,Tyrone Corbin,24,31,15,732,7.3,17.0,0.43,0.0,0.0,,7.3,17.0,0.43,3.2,4.3,0.73,3.4,4.3,7.7,5.2,2.5,0.2,3.0,5.2,17.7,101,111
1987,27,791,SAS,San Antonio Spurs,Kevin Duckworth,22,14,1,122,7.0,17.4,0.4,0.0,0.0,,7.0,17.4,0.4,3.5,5.4,0.64,5.0,7.0,12.0,2.3,1.9,1.2,1.5,10.4,17.4,103,109
1987,27,348,SAS,San Antonio Spurs,Frank Brickowski,27,7,0,83,5.7,17.1,0.33,0.0,2.3,0.0,5.7,14.8,0.38,5.7,6.3,0.91,4.6,6.3,10.8,2.8,3.4,1.1,4.0,7.4,17.1,92,107
1987,27,1940,SAS,San Antonio Spurs,Forrest McKenzie,23,6,0,42,7.9,31.5,0.25,1.1,2.2,0.5,6.7,29.2,0.23,2.2,2.2,1.0,2.2,5.6,7.9,1.1,1.1,0.0,3.4,10.1,19.1,67,113
1987,27,355,SAS,San Antonio Spurs,Mike Brittain,23,6,0,29,6.5,14.7,0.44,0.0,0.0,,6.5,14.7,0.44,1.6,3.3,0.5,3.3,3.3,6.5,3.3,1.6,0.0,3.3,4.9,14.7,92,113
