Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1335,214.0,10.0,668.5,4.62,9.95,0.46,0.25,1.0,0.25,4.32,9.0,0.48,2.9,4.1,0.71,3.25,5.65,8.93,1.23,1.52,1.03,2.38,7.32,12.4
