Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,22.0,NJN,NBA,SG,28.0,0.0,160.0,25.0,69.0,0.362,0.0,3.0,0.0,25.0,66.0,0.379,0.362,17.0,21.0,0.81,16.0,8.0,24.0,13.0,13.0,1.0,18.0,16.0,67.0
1992,24.0,GSW,NBA,SG,5.0,0.0,54.0,11.0,23.0,0.478,0.0,0.0,,11.0,23.0,0.478,0.478,4.0,6.0,0.667,5.0,5.0,10.0,3.0,2.0,0.0,4.0,7.0,26.0
1993,25.0,LAC,NBA,SG,34.0,0.0,350.0,53.0,128.0,0.414,2.0,5.0,0.4,51.0,123.0,0.415,0.422,23.0,27.0,0.852,19.0,20.0,39.0,35.0,19.0,5.0,17.0,45.0,131.0
1994,26.0,POR,NBA,SG,29.0,0.0,187.0,34.0,87.0,0.391,0.0,6.0,0.0,34.0,81.0,0.42,0.391,12.0,14.0,0.857,6.0,11.0,17.0,27.0,4.0,2.0,14.0,20.0,80.0
1995,27.0,PHI,NBA,SG,21.0,1.0,257.0,25.0,68.0,0.368,4.0,15.0,0.267,21.0,53.0,0.396,0.397,16.0,24.0,0.667,18.0,24.0,42.0,19.0,9.0,5.0,17.0,33.0,70.0
1996,28.0,HOU,NBA,SG,4.0,0.0,33.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,8.0,10.0,0.8,0.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,8.0
1997,29.0,WSB,NBA,SG,75.0,0.0,1133.0,134.0,329.0,0.407,53.0,158.0,0.335,81.0,171.0,0.474,0.488,53.0,69.0,0.768,31.0,101.0,132.0,65.0,45.0,16.0,60.0,131.0,374.0
1998,30.0,SAS,NBA,SG,82.0,45.0,2226.0,258.0,654.0,0.394,112.0,297.0,0.377,146.0,357.0,0.409,0.48,94.0,118.0,0.797,55.0,155.0,210.0,156.0,60.0,8.0,104.0,222.0,722.0
1999,31.0,SAS,NBA,SG,47.0,13.0,861.0,108.0,284.0,0.38,53.0,147.0,0.361,55.0,137.0,0.401,0.474,32.0,39.0,0.821,21.0,78.0,99.0,49.0,41.0,9.0,37.0,63.0,301.0
2001,33.0,SAS,NBA,SG,16.0,0.0,114.0,16.0,40.0,0.4,7.0,18.0,0.389,9.0,22.0,0.409,0.488,0.0,2.0,0.0,1.0,11.0,12.0,7.0,5.0,0.0,3.0,13.0,39.0
2002,34.0,ORL,NBA,SG,9.0,0.0,144.0,15.0,37.0,0.405,7.0,20.0,0.35,8.0,17.0,0.471,0.5,2.0,4.0,0.5,1.0,16.0,17.0,8.0,5.0,0.0,8.0,13.0,39.0
