Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,21.0,MIL,NBA,C,33.0,270.0,5.9,0.339,0.0,0.314,12.3,17.5,14.9,1.0,0.6,8.2,24.6,8.9,,-0.2,0.3,0.1,0.018,,-6.8,0.6,-6.3,-0.3
2002,22.0,MIL,NBA,C,71.0,1128.0,10.2,0.523,0.007,0.634,8.4,20.1,14.5,2.7,0.9,7.6,19.1,9.3,,0.3,1.5,1.9,0.079,,-4.4,2.1,-2.3,-0.1
2003,23.0,MIL,NBA,C,32.0,546.0,7.9,0.424,0.0,0.522,10.2,20.9,15.5,3.0,1.0,6.1,25.1,6.4,,0.1,0.5,0.6,0.051,,-4.3,0.3,-4.0,-0.3
2004,24.0,TOT,NBA,C,17.0,347.0,6.7,0.385,0.0,0.62,10.5,25.5,18.1,2.9,0.8,3.6,22.0,10.7,,-0.3,0.4,0.1,0.007,,-6.0,-1.1,-7.1,-0.4
2004,24.0,MIL,NBA,C,5.0,33.0,3.4,0.568,,,3.4,31.0,17.2,12.1,0.0,0.0,69.4,4.0,,0.0,0.0,0.0,0.016,,-5.6,0.2,-5.3,0.0
2004,24.0,ATL,NBA,C,12.0,314.0,7.1,0.382,0.0,0.58,11.3,25.0,18.2,1.9,0.8,4.0,20.3,11.4,,-0.3,0.3,0.0,0.006,,-6.0,-1.2,-7.3,-0.4
2005,25.0,POR,NBA,C,76.0,1858.0,15.5,0.596,0.0,0.523,11.5,24.5,18.3,6.4,0.7,6.2,19.3,12.6,,2.0,2.7,4.7,0.121,,-1.6,1.4,-0.2,0.8
2006,26.0,POR,NBA,C,56.0,1395.0,15.3,0.561,0.0,0.644,12.4,21.4,16.9,5.0,0.8,7.1,19.9,13.0,,1.0,1.2,2.3,0.078,,-1.4,0.8,-0.6,0.5
2007,27.0,POR,NBA,C,43.0,701.0,7.4,0.467,0.0,0.346,10.3,19.7,14.9,2.6,0.8,7.6,30.8,8.7,,-0.5,0.8,0.3,0.02,,-5.4,1.9,-3.5,-0.3
2008,28.0,POR,NBA,C,77.0,1819.0,12.3,0.611,0.004,0.488,12.7,29.3,21.0,2.3,0.4,4.0,23.8,10.4,,1.6,2.7,4.3,0.113,,-2.6,0.9,-1.7,0.1
2009,29.0,POR,NBA,C,82.0,1952.0,15.4,0.652,0.004,0.628,12.8,33.1,22.8,2.0,1.0,3.9,18.5,10.2,,3.2,3.4,6.6,0.163,,-0.3,1.2,0.9,1.4
2010,30.0,POR,NBA,C,30.0,681.0,11.2,0.567,0.0,0.593,13.0,30.4,21.6,1.7,0.6,5.1,26.5,10.3,,0.3,1.2,1.4,0.101,,-2.9,1.6,-1.3,0.1
2011,31.0,TOT,NBA,C,36.0,519.0,6.2,0.573,0.0,0.614,8.4,26.4,17.1,3.6,0.5,2.4,34.2,7.7,,-0.1,0.6,0.5,0.046,,-5.4,0.6,-4.8,-0.4
2011,31.0,POR,NBA,C,31.0,445.0,7.2,0.623,0.0,0.676,7.4,26.7,16.6,4.2,0.6,2.6,33.3,6.9,,0.1,0.6,0.6,0.066,,-4.6,1.0,-3.7,-0.2
2011,31.0,CHA,NBA,C,5.0,74.0,0.3,0.383,0.0,0.4,14.6,24.7,19.6,0.0,0.0,1.1,37.3,11.9,,-0.2,0.1,-0.1,-0.074,,-9.9,-1.9,-11.8,-0.2
2012,32.0,POR,NBA,C,27.0,449.0,6.0,0.492,0.0,0.375,7.4,28.9,17.9,1.9,0.5,2.8,28.2,7.9,,-0.2,0.5,0.3,0.034,,-5.3,-0.2,-5.5,-0.4
2013,33.0,MIL,NBA,C,12.0,68.0,3.3,0.205,0.0,0.5,7.6,26.2,16.6,7.6,0.7,2.1,45.0,5.7,,-0.1,0.1,0.0,-0.005,,-7.4,0.1,-7.3,-0.1
