Season,Tm,Player,Rank,Pts Won,Pts Max,Share,Type
1997,PHI,Allen Iverson,1,44.0,115,0.383,ROY
1997,MIN,Stephon Marbury,2,35.0,115,0.304,ROY
1997,VAN,Shareef Abdur-Rahim,3,25.0,115,0.217,ROY
1997,BOS,Antoine Walker,4,6.0,115,0.052,ROY
1997,NJN,Kerry Kittles,5,5.0,115,0.043,ROY
