Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,26,2695,SAC,Sacramento Kings,Kenny Smith,1965-03-08,22.0,NBA,PG,61.0,60.0,2170.0,5.5,11.5,0.48,0.2,0.6,0.31,5.3,10.9,0.49,2.8,3.4,0.82,0.7,1.6,2.3,7.2,1.5,0.1,3.1,2.3,14.0
1989,26,2695,SAC,Sacramento Kings,Kenny Smith,1965-03-08,23.0,NBA,PG,81.0,81.0,3145.0,6.3,13.5,0.46,0.5,1.5,0.36,5.7,12.1,0.48,3.0,4.1,0.74,0.6,2.0,2.6,7.1,1.2,0.1,2.9,2.0,16.1
1990,31,2695,TOT,Total After Trade,Kenny Smith,1965-03-08,24.0,NBA,PG,79.0,51.0,2421.0,5.6,12.1,0.47,0.4,1.2,0.31,5.2,10.8,0.48,2.4,2.9,0.82,0.3,2.1,2.3,6.6,1.2,0.1,2.5,2.1,14.0
1990,26,2695,SAC,Sacramento Kings,Kenny Smith,1965-03-08,24.0,NBA,PG,46.0,46.0,1747.0,5.8,12.5,0.46,0.5,1.2,0.37,5.3,11.3,0.47,2.2,2.7,0.81,0.2,2.2,2.5,6.2,1.2,0.1,2.5,2.0,14.2
1990,1,2695,ATL,Atlanta Hawks,Kenny Smith,1965-03-08,24.0,NBA,PG,33.0,5.0,674.0,5.2,10.9,0.48,0.2,1.3,0.17,5.0,9.6,0.52,2.9,3.5,0.85,0.4,1.6,2.0,7.6,1.2,0.1,2.5,2.4,13.6
1991,11,2695,HOU,Houston Rockets,Kenny Smith,1965-03-08,25.0,NBA,PG,78.0,78.0,2699.0,7.0,13.4,0.52,0.7,1.8,0.36,6.3,11.6,0.55,3.8,4.5,0.84,0.5,1.7,2.2,7.4,1.4,0.1,3.2,1.7,18.4
1992,11,2695,HOU,Houston Rockets,Kenny Smith,1965-03-08,26.0,NBA,PG,81.0,80.0,2735.0,5.7,12.0,0.48,0.7,1.8,0.39,5.0,10.2,0.49,2.9,3.3,0.87,0.4,1.9,2.3,7.4,1.4,0.1,3.0,1.5,15.0
1993,11,2695,HOU,Houston Rockets,Kenny Smith,1965-03-08,27.0,NBA,PG,82.0,82.0,2422.0,5.8,11.1,0.52,1.4,3.3,0.44,4.3,7.8,0.55,2.9,3.3,0.88,0.4,2.0,2.4,6.6,1.2,0.1,2.4,1.6,15.8
1994,11,2695,HOU,Houston Rockets,Kenny Smith,1965-03-08,28.0,NBA,PG,78.0,78.0,2209.0,5.6,11.6,0.48,1.5,3.6,0.4,4.1,8.0,0.51,2.2,2.5,0.87,0.4,1.9,2.2,5.3,1.0,0.1,2.1,2.0,14.8
1995,11,2695,HOU,Houston Rockets,Kenny Smith,1965-03-08,29.0,NBA,PG,81.0,81.0,2030.0,5.1,10.5,0.48,2.5,5.9,0.43,2.6,4.6,0.55,2.2,2.6,0.85,0.5,2.3,2.7,5.7,1.3,0.2,2.2,1.9,14.9
1996,11,2695,HOU,Houston Rockets,Kenny Smith,1965-03-08,30.0,NBA,PG,68.0,56.0,1617.0,4.5,10.3,0.43,2.0,5.3,0.38,2.4,5.0,0.49,1.9,2.4,0.82,0.5,1.7,2.1,5.5,1.0,0.1,2.2,2.6,12.9
1997,31,2695,TOT,Total After Trade,Kenny Smith,1965-03-08,31.0,NBA,PG,48.0,3.0,765.0,4.8,11.2,0.42,2.8,6.4,0.44,2.0,4.9,0.4,1.8,2.1,0.87,0.2,1.9,2.1,5.5,0.9,0.0,3.3,1.4,14.1
1997,9,2695,DET,Detroit Pistons,Kenny Smith,1965-03-08,31.0,NBA,PG,9.0,0.0,64.0,4.5,11.3,0.4,2.8,5.6,0.5,1.7,5.6,0.3,1.1,1.1,1.0,0.0,2.8,2.8,5.6,0.6,0.0,1.7,1.1,12.9
1997,22,2695,ORL,Orlando Magic,Kenny Smith,1965-03-08,31.0,NBA,PG,6.0,0.0,47.0,4.6,10.0,0.46,2.3,3.8,0.6,2.3,6.1,0.38,1.5,1.5,1.0,0.8,0.8,1.5,3.1,0.0,0.0,4.6,2.3,13.0
1997,8,2695,DEN,Denver Nuggets,Kenny Smith,1965-03-08,31.0,NBA,PG,33.0,3.0,654.0,4.8,11.3,0.42,2.8,6.6,0.42,2.0,4.7,0.42,1.9,2.3,0.85,0.2,1.9,2.0,5.6,1.0,0.0,3.4,1.4,14.3
