OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
1994,20,NYK,82,19755,2783,6451,0.43,253,825,0.31,2530,5626,0.45,1684,2341,0.72,1016,2245,3261,1677,677,333,1420,1897,7503
1994,27,SAS,82,19780,3066,6880,0.45,290,871,0.33,2776,6009,0.46,1349,1875,0.72,1089,2153,3242,1769,632,346,1020,1791,7771
1994,5,CHI,82,19780,3029,6542,0.46,252,780,0.32,2777,5762,0.48,1470,1987,0.74,985,2240,3225,1840,730,374,1335,1725,7780
1994,1,ALT,82,19755,3163,6954,0.46,275,872,0.32,2888,6082,0.48,1285,1732,0.74,1157,2358,3515,1897,641,338,1465,1722,7886
1994,11,HOU,82,19780,3152,7166,0.44,257,841,0.31,2895,6325,0.46,1377,1871,0.74,1138,2434,3572,1901,767,312,1221,1743,7938
1994,21,SEA,82,19730,2928,6459,0.45,326,946,0.34,2602,5513,0.47,1760,2374,0.74,1084,2191,3275,1808,686,421,1666,1884,7942
1994,6,CLE,82,19855,3131,6741,0.46,258,729,0.35,2873,6012,0.48,1446,1967,0.74,1059,2335,3394,2006,628,461,1293,1797,7966
1994,12,IND,82,19755,2978,6614,0.45,273,815,0.34,2705,5799,0.47,1768,2422,0.73,1132,2153,3285,1902,826,389,1340,1986,7997
1994,29,UTA,82,19830,2973,6641,0.45,289,967,0.3,2684,5674,0.47,1773,2444,0.72,1100,2327,3427,1806,593,459,1318,1922,8008
1994,8,DEN,82,19755,3065,7000,0.44,208,717,0.29,2857,6283,0.46,1761,2349,0.75,1118,2331,3449,1745,725,502,1245,1957,8099
1994,16,MIA,82,19805,3036,6641,0.46,295,892,0.33,2741,5749,0.48,1889,2527,0.75,1074,2266,3340,1821,689,438,1314,1946,8256
1994,3,NJN,82,19830,3266,7125,0.46,235,739,0.32,3031,6386,0.48,1514,2038,0.74,1142,2528,3670,1919,715,582,1248,1901,8281
1994,22,ORL,82,19730,3263,7125,0.46,296,847,0.35,2967,6278,0.47,1525,2047,0.74,1197,2305,3502,2103,756,442,1228,1844,8347
1994,24,PHO,82,19705,3379,7135,0.47,283,863,0.33,3096,6272,0.49,1438,1998,0.72,1086,2247,3333,2154,748,437,1254,1870,8479
1994,17,MIL,82,19705,3255,6625,0.49,286,789,0.36,2969,5836,0.51,1684,2284,0.74,1086,2495,3581,2092,768,420,1416,1777,8480
1994,18,MIN,82,19730,3244,6874,0.47,227,738,0.31,3017,6136,0.49,1783,2451,0.73,1102,2296,3398,2108,824,549,1164,1855,8498
1994,7,DAL,82,19730,3212,6508,0.49,249,688,0.36,2963,5820,0.51,1841,2498,0.74,1101,2503,3604,1970,782,507,1428,1649,8514
1994,25,POR,82,19755,3311,7057,0.47,296,830,0.36,3015,6227,0.48,1661,2216,0.75,1016,2481,3497,2094,654,393,1391,1944,8579
1994,14,LAL,82,19755,3337,7008,0.48,228,723,0.32,3109,6285,0.5,1683,2346,0.72,1284,2533,3817,2163,664,427,1344,1659,8585
1994,9,DET,82,19730,3255,6878,0.47,272,814,0.33,2983,6064,0.49,1805,2451,0.74,1191,2590,3781,2097,721,368,1169,1602,8587
1994,2,BOS,82,19905,3357,7034,0.48,231,665,0.35,3126,6369,0.49,1673,2218,0.75,1131,2508,3639,2089,690,414,1273,1738,8618
1994,23,PHI,82,19805,3549,7338,0.48,263,795,0.33,3286,6543,0.5,1297,1744,0.74,1202,2607,3809,2357,806,385,1190,1729,8658
1994,10,GSW,82,19780,3428,7332,0.47,305,869,0.35,3123,6463,0.48,1540,2108,0.73,1324,2408,3732,2184,842,408,1426,1870,8701
1994,4,CHO,82,19830,3463,7359,0.47,317,916,0.35,3146,6443,0.49,1507,2036,0.74,1217,2467,3684,2116,629,430,1260,1761,8750
1994,26,SAC,82,19755,3360,7017,0.48,277,771,0.36,3083,6246,0.49,1767,2448,0.72,1189,2574,3763,2052,746,498,1341,1895,8764
1994,30,WAB,82,19705,3569,7026,0.51,252,723,0.35,3317,6303,0.53,1444,1996,0.72,1119,2362,3481,2113,815,470,1291,1823,8834
1994,13,LAC,82,19780,3512,7421,0.47,308,882,0.35,3204,6539,0.49,1584,2209,0.72,1348,2568,3916,2220,898,476,1364,1788,8916
