OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2012,5,CHI,66,15940,2284,5420,0.42,305,939,0.32,1979,4481,0.44,946,1279,0.74,750,1889,2639,1245,490,343,876,1166,5819
2012,2,BOS,66,15940,2207,5262,0.42,344,1117,0.31,1863,4145,0.45,1138,1498,0.76,781,2070,2851,1233,515,304,1035,1217,5896
2012,23,PHI,66,15915,2263,5302,0.43,357,1070,0.33,1906,4232,0.45,1017,1352,0.75,706,2181,2887,1293,391,316,918,1070,5900
2012,16,MIA,66,16040,2285,5267,0.43,479,1318,0.36,1806,3949,0.46,1056,1457,0.72,727,1897,2624,1297,549,280,1107,1356,6105
2012,15,MEM,66,15940,2278,5132,0.44,417,1209,0.34,1861,3923,0.47,1163,1522,0.76,729,1954,2683,1274,518,363,1130,1275,6136
2012,1,ALT,66,16165,2380,5366,0.44,391,1137,0.34,1989,4229,0.47,997,1324,0.75,712,2079,2791,1354,494,313,999,1263,6148
2012,22,ORL,66,15965,2372,5287,0.45,414,1192,0.35,1958,4095,0.48,1005,1302,0.77,667,2061,2728,1350,495,273,867,1308,6163
2012,19,NOH,66,15940,2305,5188,0.44,425,1342,0.32,1880,3846,0.49,1129,1487,0.76,731,1910,2641,1379,523,380,915,1235,6164
2012,28,TOR,66,15965,2234,5130,0.44,401,1224,0.33,1833,3906,0.47,1335,1795,0.74,677,1997,2674,1327,478,322,870,1214,6204
2012,12,IND,66,15990,2305,5304,0.44,442,1259,0.35,1863,4045,0.46,1179,1617,0.73,794,1998,2792,1292,433,398,985,1428,6231
2012,20,NYK,66,15940,2316,5238,0.44,444,1238,0.36,1872,4000,0.47,1171,1590,0.74,717,2045,2762,1248,536,334,1125,1437,6247
2012,7,DAL,66,16065,2347,5390,0.44,473,1368,0.35,1874,4022,0.47,1092,1456,0.75,725,2173,2898,1351,561,265,971,1213,6259
2012,13,LAC,66,15965,2279,5098,0.45,460,1261,0.36,1819,3837,0.47,1251,1678,0.75,712,1914,2626,1368,396,296,966,1401,6269
2012,9,DET,66,15965,2378,5147,0.46,395,1114,0.36,1983,4033,0.49,1162,1518,0.76,703,1985,2688,1485,563,348,959,1283,6313
2012,14,LAL,66,16065,2492,5703,0.44,443,1274,0.35,2049,4429,0.46,901,1215,0.74,758,1946,2704,1446,556,302,745,1332,6328
2012,27,SAS,66,15940,2512,5560,0.45,412,1166,0.35,2100,4394,0.48,932,1233,0.76,680,2039,2719,1291,489,330,906,1244,6368
2012,21,OKC,66,15990,2405,5629,0.43,421,1231,0.34,1984,4398,0.45,1167,1519,0.77,835,1889,2724,1312,542,321,937,1322,6398
2012,25,POR,66,15965,2476,5349,0.46,442,1217,0.36,2034,4132,0.49,1062,1421,0.75,730,2062,2792,1392,499,314,982,1306,6456
2012,11,HOU,66,16065,2474,5427,0.46,369,1136,0.32,2105,4291,0.49,1142,1490,0.77,729,2027,2756,1321,495,340,972,1215,6459
2012,30,WAS,66,15865,2422,5352,0.45,426,1216,0.35,1996,4136,0.48,1227,1618,0.76,811,2062,2873,1420,520,300,1004,1231,6497
2012,24,PHO,66,15840,2505,5510,0.46,398,1131,0.35,2107,4379,0.48,1100,1444,0.76,802,2064,2866,1416,526,288,929,1293,6508
2012,17,MIL,66,15865,2449,5453,0.45,438,1247,0.35,2011,4206,0.48,1181,1535,0.77,813,2138,2951,1433,499,297,1049,1278,6517
2012,29,UTA,66,16165,2403,5310,0.45,428,1259,0.34,1975,4051,0.49,1302,1727,0.75,728,1988,2716,1355,494,375,968,1366,6536
2012,3,NJN,66,15890,2501,5294,0.47,431,1151,0.37,2070,4143,0.5,1106,1494,0.74,780,2032,2812,1539,525,330,943,1274,6539
2012,18,MIN,66,15940,2572,5656,0.46,406,1195,0.34,2166,4461,0.49,1059,1402,0.76,771,2096,2867,1422,549,377,875,1435,6609
2012,6,CLE,66,15965,2536,5431,0.47,448,1236,0.36,2088,4195,0.5,1095,1464,0.75,752,2073,2825,1527,524,409,917,1381,6615
2012,4,CHA,66,15890,2568,5411,0.48,406,1142,0.36,2162,4269,0.51,1115,1486,0.75,778,2193,2971,1537,499,378,890,1341,6657
2012,10,GSW,66,15915,2461,5431,0.45,468,1281,0.36,1993,4150,0.48,1288,1725,0.75,869,2157,3026,1527,499,328,978,1095,6678
2012,8,DEN,66,16040,2541,5569,0.46,571,1489,0.38,1970,4080,0.48,1029,1356,0.76,730,1928,2658,1528,524,439,1028,1452,6682
2012,26,SAC,66,15915,2668,5609,0.48,439,1236,0.36,2229,4373,0.51,1118,1468,0.76,815,2154,2969,1571,518,423,1014,1313,6893
