Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,13,3245,LAC,Los Angeles Clippers,Lorenzen Wright,"November 4, 1975",21.0,NBA,C,77.0,51.0,25.1,3.1,6.4,0.48,0.0,0.1,0.25,3.1,6.3,0.48,0.48,1.1,1.9,0.59,2.7,3.4,6.1,0.6,0.6,0.8,1.0,2.7,7.3
1998,13,3245,LAC,Los Angeles Clippers,Lorenzen Wright,"November 4, 1975",22.0,NBA,C,69.0,38.0,30.0,3.5,7.9,0.44,0.0,0.0,0.0,3.5,7.8,0.45,0.44,2.0,3.1,0.66,2.6,6.2,8.8,0.8,0.8,1.3,1.2,3.4,9.0
1999,13,3245,LAC,Los Angeles Clippers,Lorenzen Wright,"November 4, 1975",23.0,NBA,C,48.0,15.0,23.6,2.5,5.4,0.46,0.0,0.0,0.0,2.5,5.4,0.46,0.46,1.7,2.4,0.69,3.0,4.6,7.5,0.7,0.5,0.8,1.0,3.4,6.6
2001,1,3245,ATL,Atlanta Hawks,Lorenzen Wright,"November 4, 1975",25.0,NBA,C,71.0,46.0,28.0,5.1,11.4,0.45,0.0,0.0,0.0,5.1,11.4,0.45,0.45,2.2,3.0,0.72,2.5,5.0,7.5,1.2,0.6,0.9,1.8,3.3,12.4
2002,15,3245,MEM,Memphis Grizzlies,Lorenzen Wright,"November 4, 1975",26.0,NBA,C,43.0,33.0,29.1,5.2,11.3,0.46,0.0,0.0,0.0,5.2,11.3,0.46,0.46,1.6,2.9,0.57,3.0,6.4,9.4,1.0,0.7,0.5,1.7,2.9,12.0
2003,15,3245,MEM,Memphis Grizzlies,Lorenzen Wright,"November 4, 1975",27.0,NBA,C,70.0,49.0,28.3,4.6,10.2,0.45,0.0,0.1,0.0,4.6,10.2,0.46,0.45,2.1,3.2,0.66,2.4,5.1,7.5,1.1,0.7,0.8,1.6,3.0,11.4
2004,15,3245,MEM,Memphis Grizzlies,Lorenzen Wright,"November 4, 1975",28.0,NBA,C,65.0,46.0,25.8,4.0,9.0,0.44,0.0,0.1,0.0,4.0,8.9,0.44,0.44,1.5,2.0,0.73,2.2,4.6,6.8,1.1,0.7,0.9,1.2,3.0,9.4
2005,15,3245,MEM,Memphis Grizzlies,Lorenzen Wright,"November 4, 1975",29.0,NBA,C,80.0,77.0,28.6,4.0,8.5,0.47,0.0,0.0,0.0,4.0,8.5,0.47,0.47,1.6,2.5,0.66,2.2,5.5,7.7,1.1,0.7,0.9,1.3,3.1,9.6
2006,15,3245,MEM,Memphis Grizzlies,Lorenzen Wright,"November 4, 1975",30.0,NBA,C,78.0,58.0,21.7,2.5,5.2,0.48,0.0,0.0,0.0,2.5,5.2,0.48,0.48,0.8,1.5,0.56,1.8,3.2,5.1,0.6,0.7,0.6,0.9,2.6,5.8
2007,1,3245,ATL,Atlanta Hawks,Lorenzen Wright,"November 4, 1975",31.0,NBA,C,67.0,31.0,15.4,1.2,2.7,0.45,0.0,0.0,,1.2,2.7,0.45,0.45,0.1,0.5,0.28,1.3,2.0,3.2,0.6,0.4,0.4,0.6,3.0,2.6
2008,31,3245,TOT,Total After Trade,Lorenzen Wright,"November 4, 1975",32.0,NBA,C,18.0,1.0,8.9,0.3,1.2,0.29,0.0,0.0,,0.3,1.2,0.29,0.29,0.2,0.3,0.5,0.4,1.7,2.1,0.2,0.2,0.2,0.2,1.7,0.8
2008,1,3245,ATL,Atlanta Hawks,Lorenzen Wright,"November 4, 1975",32.0,NBA,C,13.0,1.0,11.4,0.4,1.3,0.29,0.0,0.0,,0.4,1.3,0.29,0.29,0.2,0.5,0.5,0.5,2.3,2.8,0.2,0.2,0.2,0.2,2.0,1.0
2008,26,3245,SAC,Sacramento Kings,Lorenzen Wright,"November 4, 1975",32.0,NBA,C,5.0,0.0,2.6,0.2,0.8,0.25,0.0,0.0,,0.2,0.8,0.25,0.25,0.0,0.0,,0.2,0.0,0.2,0.2,0.0,0.0,0.4,1.0,0.4
2009,6,3245,CLE,Cleveland Cavaliers,Lorenzen Wright,"November 4, 1975",33.0,NBA,C,17.0,2.0,7.4,0.6,1.6,0.37,0.0,0.0,,0.6,1.6,0.37,0.37,0.2,0.5,0.38,0.4,1.1,1.5,0.2,0.2,0.3,0.5,1.0,1.4
