PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Rodney McCray,25,10,10,436,6.5,11.5,0.564,0.0,0.2,0.0,6.5,11.3,0.5760000000000001,4.9,6.2,0.7959999999999999,3.7,5.8,9.5,6.4,0.6,1.0,3.0,2.4,17.9,,123,111
Robert Reid,31,10,10,431,6.5,17.9,0.361,0.2,2.0,0.11800000000000001,6.2,15.9,0.391,1.7,2.7,0.652,0.7,3.5,4.2,5.5,1.2,0.3,3.1,4.2,14.9,,85,112
Hakeem Olajuwon,24,10,10,389,14.1,22.9,0.615,0.0,0.1,0.0,14.1,22.8,0.618,9.2,12.4,0.742,5.0,9.5,14.5,3.2,1.7,5.5,4.6,5.6,37.4,,123,102
Allen Leavell,29,10,10,384,5.7,13.9,0.41100000000000003,0.5,2.1,0.25,5.2,11.8,0.44,6.4,7.8,0.8170000000000001,0.8,2.5,3.2,9.3,2.5,0.4,3.6,5.4,18.3,,109,110
Ralph Sampson,26,10,10,330,11.3,22.0,0.514,0.2,0.3,0.5,11.2,21.7,0.514,5.3,6.5,0.8140000000000001,4.1,9.2,13.3,3.2,0.3,1.8,4.7,7.1,28.1,,107,108
Jim Petersen,24,10,0,187,7.5,13.6,0.5489999999999999,0.0,0.0,,7.5,13.6,0.5489999999999999,3.2,4.8,0.667,3.7,8.5,12.2,1.6,1.3,0.5,2.7,6.9,18.1,,111,107
Cedric Maxwell,31,10,0,177,5.1,9.6,0.529,0.0,0.3,0.0,5.1,9.3,0.545,7.3,9.8,0.743,3.1,6.2,9.3,4.8,1.1,0.0,2.3,4.8,17.4,,127,110
Steve Harris,23,9,0,91,8.8,23.5,0.37200000000000005,0.0,0.5,0.0,8.8,23.0,0.381,2.7,3.3,0.833,1.6,2.2,3.8,2.7,1.6,0.0,1.6,8.2,20.2,,92,112
Dirk Minniefield,26,8,0,27,7.4,14.8,0.5,0.0,1.8,0.0,7.4,12.9,0.5710000000000001,11.1,11.1,1.0,3.7,0.0,3.7,3.7,1.8,0.0,7.4,14.8,25.8,,107,113
Buck Johnson,23,5,0,10,10.0,29.9,0.33299999999999996,0.0,0.0,,10.0,29.9,0.33299999999999996,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,19.9,,52,118
Dave Feitl,24,6,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,12.4,12.4,1.0,0.0,6.2,6.2,0.0,0.0,0.0,0.0,0.0,12.4,,250,113
Richard Anderson,26,5,0,5,10.0,29.9,0.33299999999999996,10.0,19.9,0.5,0.0,10.0,0.0,19.9,19.9,1.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,49.8,,115,117
