Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1981,14,2,LAL,Los Angeles Lakers,33,Kareem Abdul-Jabbar,C,7-2,225,"April 16, 1947",US,11,UCLA
1981,14,344,LAL,Los Angeles Lakers,8-40,Jim Brewer,PF,6-9,210,"December 3, 1951",US,7,Minnesota
1981,14,486,LAL,Los Angeles Lakers,24,Butch Carter,SF,6-5,180,"June 11, 1958",US,R,Indiana
1981,14,531,LAL,Los Angeles Lakers,9,Jim Chones,PF,6-11,220,"November 30, 1949",US,8,Marquette
1981,14,603,LAL,Los Angeles Lakers,21,Michael Cooper,SG,6-5,170,"April 15, 1956",US,2,New Mexico
1981,14,1183,LAL,Los Angeles Lakers,25,Alan Hardy,SG,6-7,195,"May 25, 1957",US,R,Michigan
1981,14,1310,LAL,Los Angeles Lakers,14,Brad Holland,SG,6-3,180,"December 6, 1956",US,1,UCLA
1981,14,1418,LAL,Los Angeles Lakers,23,Tony Jackson,PG,6-0,170,"January 17, 1958",US,R,Florida State
1981,14,1503,LAL,Los Angeles Lakers,32,Magic Johnson,SG,6-9,215,"August 14, 1959",US,1,Michigan State
1981,14,1565,LAL,Los Angeles Lakers,15,Eddie Jordan,PG,6-1,170,"January 29, 1955",US,3,Rutgers University
1981,14,1688,LAL,Los Angeles Lakers,54,Mark Landsberger,PF,6-8,215,"May 21, 1955",US,3,"Minnesota, Arizona State"
1981,14,2146,LAL,Los Angeles Lakers,10,Norm Nixon,PG,6-2,170,"October 11, 1955",US,3,Duquesne
1981,14,2254,LAL,Los Angeles Lakers,34,Myles Patrick,SF,6-8,220,"November 19, 1954",US,R,Auburn
1981,14,3116,LAL,Los Angeles Lakers,52,Jamaal Wilkes,SF,6-6,190,"May 2, 1953",US,6,UCLA
