Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1981,27,345,SAS,San Antonio Spurs,10,Ron Brewer,SG,6-4,180,"July 16, 1955",US,2,Arkansas
1981,27,611,SAS,San Antonio Spurs,40,Dave Corzine,C,6-11,250,"April 25, 1956",US,2,DePaul
1981,27,981,SAS,San Antonio Spurs,12,Mike Gale,PG,6-4,185,"July 18, 1950",US,9,Elizabeth City State University
1981,27,1022,SAS,San Antonio Spurs,22,Gus Gerard,SF,6-8,200,"July 27, 1953",US,6,Virginia
1981,27,1024,SAS,San Antonio Spurs,44,George Gervin,SG,6-7,180,"April 27, 1952",US,8,Eastern Michigan
1981,27,1127,SAS,San Antonio Spurs,30,Paul Griffin,PF,6-9,205,"January 20, 1954",US,4,Western Michigan
1981,27,1489,SAS,San Antonio Spurs,52,George Johnson,C,6-11,205,"December 18, 1948",US,8,Dillard University
1981,27,1510,SAS,San Antonio Spurs,32,Reggie Johnson,PF,6-9,205,"June 25, 1957",US,R,Tennessee
1981,27,2038,SAS,San Antonio Spurs,00-10,Johnny Moore,PG,6-1,175,"March 3, 1958",US,R,Texas
1981,27,2199,SAS,San Antonio Spurs,53,Mark Olberding,SF,6-8,225,"April 21, 1956",US,5,Minnesota
1981,27,2430,SAS,San Antonio Spurs,31,Kevin Restani,SF,6-9,225,"December 23, 1951",US,6,San Francisco
1981,27,2619,SAS,San Antonio Spurs,34,John Shumate,PF,6-9,235,"April 6, 1952",US,4,Notre Dame
1981,27,2626,SAS,San Antonio Spurs,13,James Silas,PG,6-1,180,"February 11, 1949",US,8,Stephen F. Austin
1981,27,3113,SAS,San Antonio Spurs,33,Michael Wiley,PF,6-9,200,"October 16, 1957",US,R,Cal State Long Beach
