Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,24.0,NJN,NBA,C,4.0,1.0,56.0,1.3,5.8,0.222,0.0,0.0,,1.3,5.8,0.222,5.1,5.1,1.0,2.6,2.6,5.1,1.9,0.0,1.3,1.9,8.4,7.7
1997,27.0,MIA,NBA,PF,15.0,15.0,451.0,3.4,8.2,0.408,0.0,0.0,,3.4,8.2,0.408,3.0,4.2,0.717,3.8,6.5,10.3,0.8,0.7,1.6,1.3,3.2,9.7
1998,28.0,MIA,NBA,PF,5.0,5.0,190.0,3.6,7.0,0.514,0.0,0.0,,3.6,7.0,0.514,1.5,4.2,0.364,2.8,5.5,8.3,0.8,1.3,0.6,1.1,4.2,8.7
1999,29.0,MIA,NBA,PF,5.0,5.0,144.0,5.2,11.3,0.467,0.0,0.2,0.0,5.2,11.0,0.477,2.3,2.5,0.9,3.5,4.2,7.7,1.2,0.5,0.5,0.7,4.2,12.7
2001,31.0,CHH,NBA,C,10.0,10.0,385.0,2.6,6.3,0.418,0.0,0.0,,2.6,6.3,0.418,2.2,2.7,0.828,3.8,5.5,9.4,1.0,1.1,1.3,1.1,2.9,7.5
2002,32.0,CHH,NBA,C,9.0,9.0,331.0,3.5,8.2,0.427,0.0,0.0,,3.5,8.2,0.427,3.0,4.0,0.757,3.2,6.2,9.4,1.5,0.7,1.3,0.9,4.0,10.0
2003,33.0,NOH,NBA,PF,6.0,6.0,193.0,3.9,8.2,0.477,0.0,0.0,,3.9,8.2,0.477,3.5,4.7,0.76,3.7,4.8,8.6,1.1,1.3,0.6,0.9,4.1,11.4
2004,34.0,NOH,NBA,PF,7.0,7.0,256.0,3.7,10.0,0.366,0.0,0.0,,3.7,10.0,0.366,1.4,1.5,0.909,4.1,5.5,9.6,2.1,0.4,1.5,1.8,2.3,8.7
2007,37.0,CHI,NBA,PF,10.0,10.0,228.0,5.2,10.6,0.493,0.0,0.0,,5.2,10.6,0.493,2.7,3.6,0.739,2.7,4.7,7.4,1.9,1.3,0.3,1.3,4.6,13.1
2008,38.0,BOS,NBA,PF,25.0,0.0,341.0,2.7,5.9,0.464,0.0,0.1,0.0,2.7,5.8,0.473,2.2,2.6,0.84,1.9,4.3,6.2,1.3,0.5,1.1,1.3,6.1,7.7
