PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Elden Campbell,27.0,82,82.0,2699,447,888,0.503,0,5,0.0,447,883,0.506,0.503,249,349,0.713,162,461,623,181,88,212,137,300,1143
Cedric Ceballos,26.0,78,71.0,2628,638,1203,0.53,51,184,0.27699999999999997,587,1019,0.5760000000000001,0.552,329,409,0.804,215,321,536,119,94,22,167,144,1656
Nick Van Exel,24.0,74,74.0,2513,396,950,0.41700000000000004,144,403,0.35700000000000004,252,547,0.461,0.493,163,204,0.799,29,152,181,509,70,10,156,115,1099
Vlade Divac,27.0,79,79.0,2470,414,807,0.513,3,18,0.16699999999999998,411,789,0.521,0.515,189,295,0.6409999999999999,198,481,679,261,76,131,199,274,1020
Eddie Jones,24.0,70,66.0,2184,337,685,0.49200000000000005,83,227,0.366,254,458,0.555,0.5529999999999999,136,184,0.7390000000000001,45,188,233,246,129,45,99,162,893
Sedale Threatt,34.0,82,8.0,1687,241,526,0.45799999999999996,60,169,0.355,181,357,0.507,0.515,54,71,0.7609999999999999,20,75,95,269,68,11,74,178,596
Anthony Peeler,26.0,73,12.0,1608,272,602,0.452,105,254,0.413,167,348,0.48,0.539,61,86,0.7090000000000001,45,92,137,118,59,10,56,139,710
George Lynch,25.0,76,6.0,1012,117,272,0.43,4,13,0.308,113,259,0.436,0.43799999999999994,53,80,0.6629999999999999,82,127,209,51,47,10,40,106,291
Magic Johnson,36.0,32,9.0,958,137,294,0.466,22,58,0.379,115,236,0.48700000000000004,0.503,172,201,0.856,40,143,183,220,26,13,103,48,468
Derek Strong,27.0,63,0.0,746,72,169,0.426,1,9,0.111,71,160,0.444,0.429,69,85,0.812,60,118,178,32,18,12,20,80,214
Corie Blount,27.0,57,2.0,715,79,167,0.473,0,2,0.0,79,165,0.479,0.473,25,44,0.568,69,101,170,42,25,35,47,109,183
Fred Roberts,35.0,33,1.0,317,48,97,0.495,4,14,0.28600000000000003,44,83,0.53,0.515,22,28,0.7859999999999999,18,29,47,26,16,4,24,24,122
Anthony Miller,24.0,27,0.0,123,15,35,0.429,0,2,0.0,15,33,0.455,0.429,6,10,0.6,11,14,25,4,4,1,8,19,36
Frankie King,23.0,6,0.0,20,3,11,0.273,0,1,0.0,3,10,0.3,0.273,1,3,0.33299999999999996,1,1,2,2,2,0,2,4,7
Team Totals,,82,,19680,3216,6706,0.48,477,1359,0.35100000000000003,2739,5347,0.512,0.515,1529,2049,0.746,995,2303,3298,2080,722,516,1163,1702,8438
