Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,2,BOS,Boston Celtics,Larry Bird,23,82,82,2955,8.4,17.8,0.47,0.7,1.7,0.41,7.7,16.1,0.48,3.7,4.4,0.84,2.6,7.7,10.4,4.5,1.7,0.6,3.2,3.4,21.3,246
1980,2,BOS,Boston Celtics,Tiny Archibald,31,80,80,2864,4.8,10.0,0.48,0.1,0.2,0.22,4.8,9.8,0.49,4.5,5.5,0.83,0.7,1.7,2.5,8.4,1.3,0.1,3.0,2.7,14.2,102
1980,2,BOS,Boston Celtics,Cedric Maxwell,24,80,80,2744,6.0,9.8,0.61,0.0,0.0,,6.0,9.8,0.61,5.7,7.3,0.79,3.7,5.5,9.2,2.6,1.0,0.8,3.0,3.5,17.7,1878
1980,2,BOS,Boston Celtics,Dave Cowens,31,66,55,2159,7.0,15.5,0.45,0.0,0.2,0.08,7.0,15.3,0.46,1.6,2.0,0.78,2.1,6.8,8.9,3.4,1.2,1.0,1.8,3.6,15.7,620
1980,2,BOS,Boston Celtics,Chris Ford,31,73,73,2115,5.6,12.1,0.46,1.2,2.8,0.43,4.4,9.3,0.48,1.5,1.9,0.75,1.3,1.8,3.1,3.7,1.9,0.5,1.8,3.0,13.9,934
1980,2,BOS,Boston Celtics,M.L. Carr,29,82,7,1994,6.5,13.8,0.47,0.2,0.7,0.29,6.3,13.0,0.48,3.2,4.4,0.74,1.9,4.0,6.0,2.8,2.2,0.6,2.6,3.9,16.5,479
1980,2,BOS,Boston Celtics,Rick Robey,24,82,27,1918,7.1,13.6,0.52,0.0,0.0,0.0,7.1,13.6,0.52,3.5,5.0,0.68,3.9,6.0,9.9,1.7,1.0,0.3,2.8,4.6,17.7,2466
1980,2,BOS,Boston Celtics,Gerald Henderson,24,76,2,1061,6.5,13.0,0.5,0.1,0.2,0.33,6.4,12.8,0.5,3.0,4.4,0.69,1.3,1.6,2.8,5.0,1.5,0.5,3.7,3.3,16.0,1252
1980,2,BOS,Boston Celtics,Jeff Judkins,23,65,0,674,7.4,14.7,0.5,0.6,1.4,0.41,6.8,13.3,0.51,3.3,4.1,0.82,1.7,1.8,3.5,2.5,1.5,0.3,2.6,4.9,18.7,1575
1980,2,BOS,Boston Celtics,Don Chaney,33,60,0,523,4.6,13.0,0.35,0.1,0.4,0.17,4.5,12.6,0.36,2.2,2.9,0.76,2.1,2.9,5.0,2.6,2.1,0.8,2.3,5.5,11.5,516
1980,2,BOS,Boston Celtics,Pete Maravich,32,26,4,442,10.0,20.3,0.49,0.2,0.3,0.75,9.8,20.0,0.49,4.1,4.5,0.91,0.8,2.3,3.1,2.4,0.7,0.2,3.0,4.0,24.4,1832
1980,2,BOS,Boston Celtics,Eric Fernsten,26,56,0,431,5.9,12.8,0.46,0.0,0.0,,5.9,12.8,0.46,2.8,4.3,0.64,3.3,4.7,8.0,2.3,1.4,1.0,1.7,3.6,14.6,908
