Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,29,1745,UTA,Utah Jazz,23.0,NBA,SF,35.0,2.0,402.0,4.5,11.0,0.41,0.8,2.2,0.36,3.7,8.8,0.42,1.3,1.9,0.71,1.3,3.0,4.2,1.6,0.9,0.9,1.5,7.0,11.1
2002,29,1745,UTA,Utah Jazz,24.0,NBA,SG,36.0,19.0,490.0,4.7,10.5,0.45,0.2,1.3,0.17,4.5,9.2,0.49,1.0,1.5,0.65,0.7,2.4,3.2,2.6,1.7,0.7,2.4,6.5,10.6
2004,18,1745,MIN,Minnesota Timberwolves,26.0,NBA,SF,14.0,0.0,65.0,3.9,11.1,0.35,1.1,2.8,0.4,2.8,8.3,0.33,0.0,0.0,,0.6,3.3,3.9,1.1,1.1,1.1,1.7,5.5,8.9
