Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,23.0,1356,PHI,Philadelphia 76Ers,Larry Hughes,"January 23, 1979",20.0,NBA,PG,50,1,19.8,3.4,8.3,0.411,0.2,1.0,0.154,3.2,7.2,0.448,0.42,2.1,3.0,0.709,1.7,2.1,3.8,1.5,0.9,0.3,1.4,1.9,9.1
2000,31.0,1356,TOT,Total After Trade,Larry Hughes,"January 23, 1979",21.0,NBA,SG,82,37,28.3,5.6,14.0,0.4,0.4,1.5,0.232,5.2,12.5,0.421,0.413,3.4,4.6,0.74,1.4,2.9,4.3,2.5,1.4,0.3,2.4,2.3,15.0
2000,23.0,1356,PHI,Philadelphia 76Ers,Larry Hughes,"January 23, 1979",21.0,NBA,SG,50,5,20.4,3.8,9.2,0.416,0.2,1.0,0.216,3.6,8.2,0.441,0.428,2.1,2.8,0.746,1.0,2.1,3.2,1.5,1.1,0.2,1.9,1.9,10.0
2000,10.0,1356,GSW,Golden State Warriors,Larry Hughes,"January 23, 1979",21.0,NBA,SG,32,32,40.8,8.3,21.4,0.389,0.6,2.3,0.243,7.8,19.1,0.407,0.402,5.4,7.3,0.736,1.9,4.0,5.9,4.1,1.9,0.5,3.1,3.0,22.7
2001,10.0,1356,GSW,Golden State Warriors,Larry Hughes,"January 23, 1979",22.0,NBA,SG,50,45,36.9,6.2,16.1,0.383,0.3,1.5,0.187,5.9,14.6,0.403,0.391,3.9,5.0,0.766,1.5,4.0,5.5,4.5,1.9,0.6,3.0,2.9,16.5
2002,10.0,1356,GSW,Golden State Warriors,Larry Hughes,"January 23, 1979",23.0,NBA,SG,73,56,28.1,4.7,11.1,0.423,0.2,1.3,0.194,4.5,9.8,0.453,0.435,2.6,3.5,0.737,1.1,2.2,3.4,4.3,1.5,0.3,2.3,2.1,12.3
2003,30.0,1356,WAS,Washington Wizards,Larry Hughes,"January 23, 1979",24.0,NBA,PG,67,56,31.9,5.2,11.1,0.467,0.4,1.2,0.367,4.7,9.9,0.479,0.487,2.0,2.8,0.731,1.0,3.6,4.6,3.1,1.3,0.4,2.0,2.2,12.8
2004,30.0,1356,WAS,Washington Wizards,Larry Hughes,"January 23, 1979",25.0,NBA,SG,61,61,33.8,6.6,16.5,0.397,1.3,3.8,0.341,5.3,12.7,0.414,0.437,4.4,5.5,0.797,1.6,3.8,5.3,2.4,1.6,0.4,2.5,2.4,18.8
2005,30.0,1356,WAS,Washington Wizards,Larry Hughes,"January 23, 1979",26.0,NBA,SG,61,61,38.7,7.7,17.8,0.43,1.0,3.4,0.282,6.7,14.4,0.465,0.457,5.8,7.4,0.777,1.2,5.0,6.3,4.7,2.9,0.3,2.5,2.8,22.0
2006,6.0,1356,CLE,Cleveland Cavaliers,Larry Hughes,"January 23, 1979",27.0,NBA,SG,36,31,35.6,5.3,13.0,0.409,0.8,2.1,0.368,4.6,10.9,0.417,0.439,4.1,5.4,0.756,0.7,3.8,4.5,3.6,1.5,0.6,2.8,3.3,15.5
2007,6.0,1356,CLE,Cleveland Cavaliers,Larry Hughes,"January 23, 1979",28.0,NBA,SG,70,68,37.1,5.4,13.6,0.4,1.1,3.2,0.333,4.4,10.4,0.42,0.439,3.0,4.4,0.676,0.6,3.2,3.8,3.7,1.3,0.4,2.2,2.3,14.9
2008,31.0,1356,TOT,Total After Trade,Larry Hughes,"January 23, 1979",29.0,NBA,"PG,SG",68,57,29.7,4.5,11.8,0.381,1.0,2.9,0.345,3.5,8.9,0.392,0.423,2.2,2.8,0.798,0.6,2.8,3.4,2.7,1.5,0.3,1.7,2.0,12.2
2008,6.0,1356,CLE,Cleveland Cavaliers,Larry Hughes,"January 23, 1979",29.0,NBA,PG,40,32,30.3,4.5,12.0,0.377,1.1,3.2,0.341,3.4,8.8,0.389,0.422,2.2,2.7,0.815,0.7,2.9,3.6,2.4,1.5,0.3,1.8,2.3,12.3
2008,5.0,1356,CHI,Chicago Bulls,Larry Hughes,"January 23, 1979",29.0,NBA,SG,28,25,28.9,4.5,11.5,0.387,0.9,2.4,0.353,3.6,9.1,0.396,0.424,2.2,2.9,0.775,0.4,2.7,3.1,3.1,1.4,0.2,1.6,1.7,12.0
2009,31.0,1356,TOT,Total After Trade,Larry Hughes,"January 23, 1979",30.0,NBA,"SF,SG",55,20,26.9,4.1,10.1,0.402,1.4,3.5,0.389,2.7,6.6,0.409,0.469,2.1,2.6,0.807,0.3,2.6,2.9,2.2,1.3,0.3,1.3,1.7,11.6
2009,5.0,1356,CHI,Chicago Bulls,Larry Hughes,"January 23, 1979",30.0,NBA,SF,30,6,26.4,4.2,10.3,0.412,1.3,3.4,0.392,2.9,6.9,0.422,0.477,2.2,2.7,0.817,0.2,2.9,3.1,2.0,1.2,0.3,1.2,1.7,12.0
2009,20.0,1356,NYK,New York Knicks,Larry Hughes,"January 23, 1979",30.0,NBA,SG,25,14,27.5,3.9,10.0,0.39,1.4,3.6,0.385,2.5,6.3,0.392,0.46,2.0,2.5,0.794,0.4,2.2,2.6,2.4,1.4,0.2,1.4,1.8,11.2
2010,31.0,1356,TOT,Total After Trade,Larry Hughes,"January 23, 1979",31.0,NBA,SG,45,16,24.8,3.0,8.6,0.355,1.0,3.1,0.309,2.1,5.5,0.381,0.411,2.1,2.5,0.832,0.5,2.6,3.2,3.0,1.2,0.3,1.7,1.6,9.1
2010,20.0,1356,NYK,New York Knicks,Larry Hughes,"January 23, 1979",31.0,NBA,SG,31,14,26.5,3.3,9.0,0.366,0.9,3.1,0.289,2.4,5.9,0.407,0.416,2.1,2.5,0.823,0.5,3.0,3.5,3.5,1.3,0.4,1.8,1.7,9.6
2010,4.0,1356,CHA,Charlotte Bobcats,Larry Hughes,"January 23, 1979",31.0,NBA,SG,14,2,21.1,2.5,7.6,0.327,1.1,3.0,0.357,1.4,4.6,0.308,0.397,2.1,2.4,0.853,0.5,1.8,2.3,2.0,0.9,0.3,1.4,1.2,8.1
2012,22.0,1356,ORL,Orlando Magic,Larry Hughes,"January 23, 1979",33.0,NBA,PG,9,0,12.7,0.6,2.4,0.227,0.1,0.8,0.143,0.4,1.7,0.267,0.25,0.1,0.2,0.5,0.1,0.4,0.6,0.8,0.2,0.0,1.3,1.1,1.3
