Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,21.0,CLE,NBA,SG,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,23.0,LAL,NBA,SG,21.0,0.0,276.0,36.0,83.0,0.434,12.0,25.0,0.48,24.0,58.0,0.414,0.506,19.0,24.0,0.792,8.0,17.0,25.0,13.0,10.0,2.0,10.0,27.0,103.0
2010,24.0,LAL,NBA,SG,23.0,0.0,324.0,42.0,107.0,0.393,9.0,32.0,0.281,33.0,75.0,0.44,0.435,20.0,28.0,0.714,7.0,22.0,29.0,20.0,10.0,7.0,13.0,37.0,113.0
2011,25.0,LAL,NBA,SG,10.0,0.0,166.0,28.0,61.0,0.459,7.0,25.0,0.28,21.0,36.0,0.583,0.516,9.0,14.0,0.643,5.0,14.0,19.0,7.0,6.0,2.0,9.0,10.0,72.0
