Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016,24,3135,PHO,Phoenix Suns,Alan Williams,1993-01-28,23.0,NBA,PF,10.0,68.0,21.1,0.48,0.0,0.58,21.9,39.2,30.3,11.7,2.9,6.0,16.6,22.6,0.1,0.2,0.2,0.15,-2.0,1.8,-0.2,0.0
2017,24,3135,PHO,Phoenix Suns,Alan Williams,1993-01-28,24.0,NBA,C,47.0,708.0,19.5,0.55,0.0,0.42,14.0,31.2,22.4,5.2,1.8,3.7,10.5,20.9,1.1,0.9,2.1,0.14,-0.8,-0.6,-1.3,0.1
2018,24,3135,PHO,Phoenix Suns,Alan Williams,1993-01-28,25.0,NBA,PF,5.0,70.0,9.3,0.46,0.0,0.5,4.5,29.5,16.8,16.3,3.4,1.2,24.2,17.5,-0.1,0.1,0.0,-0.0,-7.3,2.3,-5.0,-0.1
2019,3,3135,BRK,Brooklyn Nets,Alan Williams,1993-01-28,26.0,NBA,PF,5.0,26.0,32.9,0.61,0.08,0.31,16.2,60.3,38.4,22.3,1.8,0.0,6.3,25.5,0.1,0.1,0.2,0.31,7.6,4.2,11.8,0.1
