SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008,20,NYK,Jamal Crawford,27,80,3190,16.0,0.53,0.36,0.27,1.3,6.3,3.7,22.0,1.3,0.4,11.0,24.6,4.6,0.4,5.0,0.08,2.1,-1.8,0.3,1.9
2008,20,NYK,David Lee,24,81,2356,18.0,0.61,0.0,0.38,11.3,24.1,17.5,6.7,1.2,1.0,11.8,15.6,5.6,1.8,7.4,0.15,1.1,-0.7,0.4,1.4
2008,20,NYK,Zach Randolph,26,69,2244,18.0,0.51,0.08,0.27,9.1,27.6,18.0,11.8,1.4,0.6,13.6,27.4,0.9,2.0,3.0,0.06,0.5,-1.1,-0.6,0.8
2008,20,NYK,Nate Robinson,23,72,1883,15.3,0.53,0.37,0.25,3.0,10.7,6.7,19.7,1.7,0.0,10.6,23.1,2.5,0.7,3.2,0.08,0.8,-0.8,0.0,1.0
2008,20,NYK,Quentin Richardson,27,65,1841,8.5,0.44,0.39,0.16,3.4,16.5,9.7,9.9,1.3,0.6,10.4,16.1,-0.6,0.9,0.3,0.01,-2.3,-0.5,-2.8,-0.4
2008,20,NYK,Fred Jones,28,70,1757,10.9,0.55,0.44,0.29,1.9,9.4,5.5,14.7,1.4,0.8,13.8,14.4,1.7,0.6,2.2,0.06,-1.2,-0.2,-1.3,0.3
2008,20,NYK,Eddy Curry,25,59,1530,15.0,0.58,0.0,0.55,8.0,12.6,10.2,3.8,0.5,1.5,15.7,23.5,1.3,0.4,1.7,0.05,-0.8,-2.0,-2.8,-0.3
2008,20,NYK,Jared Jeffries,26,73,1325,7.9,0.43,0.09,0.34,9.8,11.1,10.4,7.5,1.4,1.3,17.1,12.7,-0.5,0.6,0.1,0.0,-3.4,-0.7,-4.1,-0.7
2008,20,NYK,Renaldo Balkman,23,65,952,11.5,0.49,0.06,0.51,9.6,16.4,12.9,6.5,2.4,2.4,14.0,12.5,0.4,0.9,1.3,0.06,-2.9,1.0,-1.8,0.0
2008,20,NYK,Stephon Marbury,30,24,805,13.8,0.53,0.28,0.44,2.3,6.1,4.2,23.1,1.4,0.2,13.2,20.3,1.0,0.1,1.1,0.07,0.8,-1.3,-0.5,0.3
2008,20,NYK,Wilson Chandler,20,35,685,11.7,0.48,0.12,0.22,6.1,15.3,10.6,8.1,1.1,1.8,9.2,19.2,0.2,0.4,0.5,0.04,-2.9,-1.1,-4.0,-0.3
2008,20,NYK,Mardy Collins,23,46,634,5.9,0.38,0.18,0.22,3.3,10.4,6.7,21.4,2.0,1.0,22.6,17.5,-1.4,0.3,-1.0,-0.08,-5.5,-0.9,-6.4,-0.7
2008,20,NYK,Malik Rose,33,49,494,7.3,0.42,0.04,0.28,6.9,17.1,11.9,9.3,1.7,1.1,16.5,22.0,-0.9,0.4,-0.5,-0.05,-6.3,-1.2,-7.5,-0.7
2008,20,NYK,Randolph Morris,22,18,181,4.3,0.4,0.0,0.5,7.3,16.2,11.6,1.8,1.2,0.9,11.3,19.8,-0.3,0.1,-0.2,-0.06,-8.7,-2.9,-11.6,-0.4
2008,20,NYK,Jerome James,32,2,5,45.3,1.06,0.0,2.0,0.0,70.6,34.2,0.0,0.0,0.0,0.0,16.9,0.1,0.0,0.1,0.61,16.5,4.6,21.2,0.0
