SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2008,19,NOH,Chris Paul,22,80,3006,28.3,0.58,0.19,0.3,2.4,10.3,6.2,52.2,3.9,0.1,12.1,25.7,,13.2,4.6,17.8,0.28,,7.2,3.2,10.4,9.3
2008,19,NOH,David West,27,76,2870,19.9,0.54,0.02,0.27,7.2,20.6,13.7,10.6,1.2,2.7,10.2,26.3,,4.3,4.0,8.4,0.14,,1.3,0.2,1.5,2.6
2008,19,NOH,Tyson Chandler,25,79,2783,17.5,0.63,0.0,0.49,13.2,26.1,19.5,4.4,0.9,2.4,15.6,14.5,,5.9,4.1,10.0,0.17,,0.7,-0.2,0.4,1.7
2008,19,NOH,Peja StojakoviA,30,77,2711,15.7,0.58,0.51,0.14,2.7,11.8,7.1,5.6,1.1,0.3,5.3,19.7,,5.8,2.4,8.1,0.14,,2.5,-0.9,1.7,2.5
2008,19,NOH,Morris Peterson,30,76,1796,11.2,0.55,0.56,0.16,2.3,11.3,6.7,5.5,1.4,0.3,6.9,15.4,,2.1,1.7,3.8,0.1,,-0.5,0.1,-0.3,0.8
2008,19,NOH,Jannero Pargo,28,80,1497,11.9,0.47,0.28,0.12,2.0,8.3,5.1,20.4,1.8,0.3,11.9,24.2,,-0.3,1.4,1.1,0.04,,-1.8,-0.9,-2.7,-0.3
2008,19,NOH,Bobby Jackson,34,46,891,12.9,0.51,0.49,0.17,2.9,11.7,7.2,12.8,1.9,0.3,8.9,18.2,,0.9,1.0,1.9,0.1,,-0.1,0.6,0.5,0.6
2008,19,NOH,Rasual Butler,28,51,875,8.8,0.46,0.51,0.12,2.1,11.5,6.7,5.9,0.9,1.9,3.5,15.1,,0.3,0.8,1.2,0.06,,-1.8,-0.1,-1.9,0.0
2008,19,NOH,Hilton Armstrong,23,65,732,7.7,0.5,0.0,0.47,10.1,16.0,13.0,4.4,1.1,3.6,24.8,15.1,,-0.5,1.0,0.5,0.03,,-6.3,0.5,-5.8,-0.7
2008,19,NOH,Ryan Bowen,32,53,660,9.9,0.5,0.01,0.29,9.5,8.2,8.9,5.2,2.6,1.3,11.7,9.0,,0.6,0.8,1.5,0.11,,-2.5,1.8,-0.8,0.2
2008,19,NOH,Julian Wright,20,57,640,15.4,0.58,0.14,0.31,5.9,15.7,10.7,9.5,2.4,1.5,15.1,16.4,,0.7,0.9,1.7,0.13,,0.3,1.5,1.8,0.6
2008,19,NOH,Melvin Ely,29,52,621,9.0,0.49,0.0,0.32,5.1,22.6,13.6,5.4,0.6,2.3,17.0,18.5,,-0.5,0.8,0.3,0.02,,-5.1,-0.2,-5.2,-0.5
2008,19,NOH,Bonzi Wells,31,22,438,15.1,0.54,0.08,0.34,5.5,13.7,9.5,6.2,2.9,1.4,13.0,22.0,,0.2,0.7,0.8,0.09,,-1.4,1.0,-0.4,0.2
2008,19,NOH,Mike James,32,21,183,5.7,0.43,0.36,0.09,1.9,9.2,5.4,4.8,1.2,0.0,9.5,18.7,,-0.2,0.1,-0.1,-0.02,,-4.7,-1.6,-6.3,-0.2
2008,19,NOH,Marcus Vinicius,23,13,69,11.6,0.56,0.6,0.55,1.7,12.1,6.8,4.3,0.8,1.1,10.8,18.8,,0.0,0.1,0.1,0.07,,-1.2,-1.2,-2.5,0.0
2008,19,NOH,Chris Andersen,29,5,34,6.1,0.34,0.0,0.57,6.7,24.6,15.5,0.0,0.0,9.2,10.2,13.3,,-0.1,0.1,0.0,0.01,,-6.7,0.2,-6.5,0.0
