SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008,21,SEA,Kevin Durant,19,80,2768,15.8,0.52,0.15,0.33,2.8,10.9,6.9,12.0,1.4,1.9,12.9,28.1,0.4,1.9,2.3,0.04,0.5,-0.7,-0.1,1.3
2008,21,SEA,Earl Watson,28,78,2269,14.6,0.52,0.18,0.19,2.1,8.7,5.4,36.6,1.5,0.3,17.8,18.8,1.7,1.1,2.9,0.06,0.1,-1.0,-0.9,0.6
2008,21,SEA,Jeff Green,21,80,2253,9.8,0.49,0.1,0.32,4.9,13.4,9.2,8.2,1.0,1.6,15.6,19.4,-1.3,1.5,0.2,0.0,-3.4,-0.6,-4.1,-1.2
2008,21,SEA,Nick Collison,27,78,2223,15.0,0.54,0.0,0.26,12.5,23.3,17.9,7.9,1.1,1.9,14.2,16.2,2.2,2.3,4.5,0.1,-1.2,-0.2,-1.4,0.3
2008,21,SEA,Damien Wilkins,28,76,1843,11.3,0.47,0.23,0.21,4.3,10.2,7.2,12.7,1.7,0.7,10.8,19.4,-0.1,1.2,1.0,0.03,-2.0,-0.3,-2.3,-0.2
2008,21,SEA,Chris Wilcox,25,62,1739,16.3,0.55,0.0,0.39,7.9,19.2,13.6,7.1,1.3,1.5,12.1,21.2,1.7,1.6,3.4,0.09,-0.7,-0.3,-1.0,0.4
2008,21,SEA,Johan Petro,22,72,1310,10.0,0.45,0.0,0.2,8.2,22.6,15.4,3.8,1.3,2.3,13.3,18.2,-1.1,1.5,0.4,0.01,-4.8,-0.3,-5.1,-1.0
2008,21,SEA,Luke Ridnour,26,61,1223,11.3,0.48,0.19,0.25,1.2,7.2,4.2,29.5,1.5,0.8,16.4,17.3,0.3,0.6,0.9,0.04,-2.4,-0.7,-3.1,-0.4
2008,21,SEA,Wally Szczerbiak,30,50,1180,15.7,0.57,0.32,0.26,1.5,11.1,6.3,9.9,0.6,0.3,8.9,23.0,1.9,0.4,2.3,0.1,1.9,-1.2,0.7,0.8
2008,21,SEA,Kurt Thomas,35,42,1060,15.8,0.54,0.0,0.21,9.7,28.2,19.0,7.6,1.6,2.9,8.7,13.2,1.4,1.6,3.0,0.13,-0.9,1.6,0.8,0.7
2008,21,SEA,Delonte West,24,35,727,9.8,0.45,0.22,0.16,2.0,12.4,7.2,23.7,2.1,1.0,19.8,19.8,-1.0,0.6,-0.4,-0.03,-3.1,0.3,-2.8,-0.1
2008,21,SEA,Mickael Gelabale,24,39,465,10.5,0.51,0.24,0.12,3.8,9.8,6.8,11.1,1.1,1.4,14.1,17.9,0.0,0.2,0.2,0.02,-2.0,-1.0,-3.1,-0.1
2008,21,SEA,Francisco Elson,31,22,279,3.8,0.35,0.01,0.15,6.7,18.7,12.7,4.2,1.1,1.5,15.4,17.2,-0.7,0.2,-0.5,-0.08,-7.9,-1.0,-8.9,-0.5
2008,21,SEA,Donyell Marshall,34,15,184,10.9,0.48,0.56,0.24,8.9,18.3,13.6,4.0,1.1,2.7,13.1,16.2,0.0,0.2,0.2,0.04,-1.7,-0.8,-2.5,0.0
2008,21,SEA,Robert Swift,22,8,98,2.9,0.39,0.0,0.12,6.7,13.3,10.0,1.4,2.5,4.4,35.9,12.3,-0.3,0.1,-0.2,-0.07,-8.1,1.6,-6.5,-0.1
2008,21,SEA,Adrian Griffin,33,13,85,9.3,0.42,0.0,0.12,11.6,16.6,14.1,8.2,2.9,0.8,22.9,11.1,-0.1,0.1,0.0,0.03,-3.8,2.8,-1.0,0.0
2008,21,SEA,Mouhamed Sene,21,13,62,18.2,0.48,0.0,0.71,12.3,15.8,14.1,2.6,0.0,8.1,0.0,22.0,0.1,0.1,0.2,0.12,-1.6,-1.6,-3.2,0.0
2008,21,SEA,Mike Wilks,28,3,22,17.7,0.61,0.11,0.22,0.0,4.9,2.5,40.5,2.3,0.0,23.3,25.3,0.0,0.0,0.0,0.07,-0.6,-2.3,-2.8,0.0
2008,21,SEA,Ronald Dupree,27,4,18,17.5,0.52,0.0,0.67,6.1,42.3,24.2,7.6,2.8,0.0,0.0,9.3,0.0,0.0,0.1,0.18,1.2,4.2,5.4,0.0
2008,21,SEA,Ira Newble,33,2,17,0.5,0.29,0.29,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,17.8,0.0,0.0,-0.1,-0.14,-6.1,-3.6,-9.8,0.0
2008,21,SEA,Eddie Gill,29,1,5,-18.9,0.0,0.5,0.0,0.0,0.0,0.0,25.4,0.0,0.0,33.3,26.0,-0.1,0.0,-0.1,-0.63,-20.9,-11.2,-32.0,0.0
