Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,15,112,MEM,Memphis Grizzlies,20.0,NBA,PF,76.0,64.0,1464.0,191.0,436.0,0.44,0.0,2.0,0.0,191.0,434.0,0.44,0.44,40.0,60.0,0.67,108.0,238.0,346.0,43.0,52.0,52.0,47.0,206.0,422.0
2010,15,112,MEM,Memphis Grizzlies,21.0,NBA,PF,32.0,1.0,457.0,63.0,146.0,0.43,0.0,1.0,0.0,63.0,145.0,0.43,0.43,17.0,30.0,0.57,37.0,73.0,110.0,15.0,14.0,14.0,22.0,60.0,143.0
2011,15,112,MEM,Memphis Grizzlies,22.0,NBA,PF,80.0,9.0,1609.0,310.0,624.0,0.5,0.0,6.0,0.0,310.0,618.0,0.5,0.5,109.0,134.0,0.81,115.0,227.0,342.0,53.0,52.0,63.0,88.0,228.0,729.0
2013,15,112,MEM,Memphis Grizzlies,24.0,NBA,PF,59.0,3.0,970.0,162.0,359.0,0.45,5.0,18.0,0.28,157.0,341.0,0.46,0.46,33.0,46.0,0.72,68.0,101.0,169.0,33.0,24.0,33.0,43.0,126.0,362.0
2014,8,112,DEN,Denver Nuggets,25.0,NBA,SF,68.0,1.0,1161.0,162.0,410.0,0.4,24.0,64.0,0.38,138.0,346.0,0.4,0.42,53.0,62.0,0.86,52.0,158.0,210.0,61.0,39.0,47.0,58.0,185.0,401.0
2015,8,112,DEN,Denver Nuggets,26.0,NBA,PF,58.0,4.0,988.0,155.0,384.0,0.4,26.0,110.0,0.24,129.0,274.0,0.47,0.44,46.0,59.0,0.78,53.0,118.0,171.0,57.0,48.0,26.0,47.0,146.0,382.0
2016,8,112,DEN,Denver Nuggets,27.0,NBA,PF,70.0,16.0,1516.0,221.0,489.0,0.45,45.0,117.0,0.38,176.0,372.0,0.47,0.5,40.0,53.0,0.76,86.0,207.0,293.0,96.0,53.0,48.0,66.0,185.0,527.0
2017,8,112,DEN,Denver Nuggets,28.0,NBA,PF,41.0,7.0,639.0,95.0,215.0,0.44,53.0,117.0,0.45,42.0,98.0,0.43,0.56,19.0,22.0,0.86,25.0,87.0,112.0,42.0,19.0,21.0,36.0,76.0,262.0
2018,8,112,DEN,Denver Nuggets,29.0,NBA,PF,19.0,1.0,141.0,22.0,47.0,0.47,8.0,23.0,0.35,14.0,24.0,0.58,0.55,2.0,3.0,0.67,3.0,12.0,15.0,9.0,8.0,3.0,15.0,22.0,54.0
