Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
24,702,944.0,387.0,25315.0,6971.0,13877.0,0.5,168.0,613.0,0.27,6803.0,13264.0,0.51,0.51,2508.0,2918.0,0.86,691.0,1686.0,2377.0,3391.0,1100.0,90.0,2053.0,2112.0,16618.0,0
