Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2013,28,11,TOR,Toronto Raptors,22.0,NBA,PF,29.0,342.0,15.9,0.63,0.03,0.51,10.3,16.6,13.4,5.2,2.0,3.5,15.6,14.7,,0.7,0.4,1.1,0.16,,-1.0,1.0,0.1,0.2
2014,31,11,TOT,Total After Trade,23.0,NBA,SF,63.0,847.0,10.1,0.52,0.11,0.38,9.5,19.5,14.4,4.9,1.4,2.5,15.4,10.1,,0.6,0.9,1.5,0.09,,-2.5,0.8,-1.7,0.1
2014,28,11,TOR,Toronto Raptors,23.0,NBA,SF,7.0,61.0,17.2,0.54,0.36,0.57,9.5,19.2,14.3,10.1,3.4,3.9,10.2,14.5,,0.1,0.1,0.2,0.19,,1.2,3.7,5.0,0.1
2014,26,11,SAC,Sacramento Kings,23.0,NBA,SF,56.0,786.0,9.6,0.52,0.08,0.35,9.5,19.5,14.4,4.4,1.2,2.4,16.0,9.8,,0.5,0.7,1.3,0.08,,-2.8,0.6,-2.2,0.0
2015,20,11,NYK,New York Knicks,24.0,NBA,PF,68.0,1287.0,11.9,0.53,0.18,0.29,6.9,20.5,13.5,8.7,1.1,1.4,13.8,15.5,,1.0,0.7,1.7,0.06,,-2.1,-1.0,-3.1,-0.3
2016,26,11,SAC,Sacramento Kings,25.0,NBA,PF,59.0,876.0,14.7,0.63,0.23,0.32,8.1,15.1,11.6,4.4,1.6,2.2,10.0,13.1,,1.8,0.7,2.5,0.14,,-0.2,0.2,-0.1,0.4
2017,31,11,TOT,Total After Trade,26.0,NBA,PF,38.0,558.0,11.8,0.56,0.53,0.35,3.9,18.0,11.0,4.9,1.2,2.0,9.7,16.8,,0.5,0.5,0.9,0.08,,-1.5,-0.6,-2.1,0.0
2017,7,11,DAL,Dallas Mavericks,26.0,NBA,PF,6.0,48.0,-1.4,0.36,0.41,0.18,4.6,15.2,9.7,0.0,0.0,0.0,9.8,20.0,,-0.2,0.0,-0.1,-0.13,,-10.3,-4.1,-14.3,-0.1
2017,3,11,BRK,Brooklyn Nets,26.0,NBA,PF,32.0,510.0,13.1,0.59,0.54,0.37,3.8,18.2,11.1,5.4,1.3,2.2,9.6,16.5,,0.6,0.5,1.1,0.1,,-0.6,-0.2,-0.9,0.1
2018,3,11,BRK,Brooklyn Nets,27.0,NBA,PF,70.0,1359.0,8.2,0.52,0.8,0.16,3.1,17.1,10.0,6.0,1.2,1.6,13.3,14.4,,-0.1,1.1,1.0,0.04,,-2.6,0.1,-2.5,-0.2
2019,24,11,PHO,Phoenix Suns,28.0,NBA,PF,10.0,123.0,2.9,0.38,0.83,0.56,2.7,20.1,11.3,8.2,0.4,2.7,15.2,9.2,,-0.1,0.0,-0.1,-0.02,,-7.6,-0.5,-8.1,-0.2
