Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1900,8.0,310,DEN,Denver Nuggets,Ryan Bowen,"November 20, 1975",24.0,NBA,SF,52,0,11.3,0.9,2.3,0.393,0.0,0.2,0.111,0.9,2.1,0.417,0.397,0.7,1.0,0.717,1.4,0.8,2.2,0.4,0.8,0.3,0.3,1.8,2.5
2001,8.0,310,DEN,Denver Nuggets,Ryan Bowen,"November 20, 1975",25.0,NBA,SF,57,0,12.2,1.4,2.5,0.556,0.1,0.2,0.364,1.3,2.3,0.571,0.569,0.5,0.8,0.614,1.1,0.9,2.0,0.5,0.6,0.2,0.4,1.7,3.4
2002,8.0,310,DEN,Denver Nuggets,Ryan Bowen,"November 20, 1975",26.0,NBA,SF,75,21,22.5,2.0,4.1,0.479,0.0,0.2,0.083,1.9,3.9,0.495,0.48,0.9,1.2,0.75,1.8,2.2,4.0,0.7,1.0,0.5,0.5,2.3,4.9
2003,8.0,310,DEN,Denver Nuggets,Ryan Bowen,"November 20, 1975",27.0,NBA,SG,62,31,16.1,1.6,3.2,0.492,0.0,0.1,0.286,1.5,3.1,0.5,0.497,0.4,0.7,0.659,1.3,1.3,2.5,0.9,1.0,0.5,0.7,1.3,3.6
2004,8.0,310,DEN,Denver Nuggets,Ryan Bowen,"November 20, 1975",28.0,NBA,PF,52,1,7.5,0.3,1.0,0.34,0.0,0.0,,0.3,1.0,0.34,0.34,0.2,0.2,0.833,0.8,0.9,1.7,0.3,0.3,0.3,0.1,0.9,0.9
2005,11.0,310,HOU,Houston Rockets,Ryan Bowen,"November 20, 1975",29.0,NBA,SF,66,6,9.2,0.7,1.7,0.423,0.0,0.1,0.5,0.7,1.6,0.419,0.437,0.2,0.3,0.667,0.3,0.8,1.2,0.3,0.3,0.1,0.1,0.9,1.7
2006,11.0,310,HOU,Houston Rockets,Ryan Bowen,"November 20, 1975",30.0,NBA,SF,68,19,9.6,0.5,1.8,0.298,0.0,0.3,0.136,0.5,1.5,0.333,0.31,0.2,0.2,0.786,0.5,0.8,1.3,0.4,0.3,0.1,0.2,1.3,1.3
2008,19.0,310,NOH,New Orleans Hornets,Ryan Bowen,"November 20, 1975",32.0,NBA,SF,53,4,12.5,0.9,1.9,0.49,0.0,0.0,0.0,0.9,1.9,0.495,0.49,0.3,0.5,0.552,1.0,0.8,1.9,0.5,0.6,0.2,0.3,1.5,2.2
2009,19.0,310,NOH,New Orleans Hornets,Ryan Bowen,"November 20, 1975",33.0,NBA,SF,21,3,10.4,1.0,1.8,0.579,0.0,0.0,,1.0,1.8,0.579,0.579,0.1,0.2,0.6,0.5,0.7,1.1,0.4,0.7,0.2,0.2,1.8,2.2
2010,21.0,310,OKC,Oklahoma City Thunder,Ryan Bowen,"November 20, 1975",34.0,NBA,SF,1,0,8.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0
