Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,20.0,POR,NBA,SF,6.0,5.0,63.0,2.9,5.1,0.556,1.1,2.3,0.5,1.7,2.9,0.6,0.0,0.0,,0.6,1.1,1.7,0.6,0.6,1.1,1.7,4.0,6.9
2010,21.0,POR,NBA,SF,6.0,6.0,139.0,4.4,9.6,0.459,2.3,5.4,0.429,2.1,4.1,0.5,1.6,2.1,0.75,1.0,3.9,4.9,1.3,0.5,0.0,1.0,3.4,12.7
2011,22.0,POR,NBA,SF,6.0,0.0,151.0,4.5,11.0,0.413,1.7,6.2,0.269,2.9,4.8,0.6,0.7,1.0,0.75,0.2,2.1,2.4,1.9,1.2,1.2,1.7,3.3,11.4
2014,25.0,POR,NBA,SF,11.0,11.0,459.0,5.3,11.1,0.472,1.6,4.7,0.35,3.6,6.4,0.561,0.9,1.2,0.8,0.8,5.8,6.6,4.2,1.1,0.4,2.2,1.6,13.1
2015,26.0,POR,NBA,SF,5.0,5.0,209.0,4.1,12.1,0.343,2.2,6.7,0.333,1.9,5.3,0.355,1.7,2.2,0.769,1.0,6.4,7.4,4.5,0.2,0.2,2.1,1.9,12.2
2016,27.0,CHO,NBA,SF,5.0,2.0,144.0,4.2,11.3,0.378,1.5,5.5,0.273,2.7,5.7,0.478,4.2,5.0,0.85,0.5,4.0,4.5,2.5,0.5,0.0,2.0,1.5,14.2
