Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
16,2186,Alan Ogg,"July 5, 1967",86.0,1.0,686.0,80.0,165.0,0.48,0.0,2.0,0,80.0,163.0,0.49,0.48,28.0,48.0,0.58,51.0,92.0,143.0,17.0,13.0,61.0,33.0,138.0,188.0,0
