OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2001,20,NYK,82,242.7,31.3,75.1,0.42,5.4,15.4,0.35,25.9,59.7,0.43,18.0,24.6,0.73,10.6,29.5,40.1,19.2,7.3,4.1,14.8,21.4,86.1
2001,16,MIA,82,242.4,32.9,76.4,0.43,4.4,13.3,0.33,28.5,63.1,0.45,16.3,22.2,0.74,11.1,30.8,42.0,17.3,7.3,5.2,15.5,22.2,86.6
2001,27,SAS,82,241.8,34.6,82.6,0.42,4.2,12.7,0.33,30.4,69.8,0.44,15.0,20.3,0.74,11.8,29.7,41.5,19.7,7.3,5.2,13.5,23.7,88.4
2001,4,CHO,82,242.4,33.7,79.3,0.43,4.7,13.2,0.36,29.0,66.1,0.44,17.6,23.3,0.76,10.9,29.7,40.6,21.3,7.5,4.6,14.7,21.6,89.8
2001,23,PHI,82,242.1,35.0,81.7,0.43,5.2,15.2,0.34,29.8,66.5,0.45,15.2,20.2,0.75,12.0,28.9,40.9,21.6,8.2,5.6,15.4,23.6,90.4
2001,25,POR,82,241.2,34.4,78.5,0.44,5.0,13.5,0.37,29.4,65.0,0.45,17.5,23.5,0.74,11.5,27.3,38.8,21.3,7.9,4.0,14.8,21.2,91.2
2001,24,PHO,82,241.5,34.0,78.3,0.44,4.0,11.4,0.35,30.1,66.9,0.45,19.7,25.9,0.76,11.0,31.6,42.6,20.1,8.3,5.1,17.5,22.2,91.8
2001,29,UTA,82,241.2,32.5,74.1,0.44,5.0,14.6,0.34,27.5,59.5,0.46,22.3,29.2,0.76,10.7,26.6,37.3,19.1,8.5,5.5,16.1,24.5,92.4
2001,12,IND,82,243.7,34.5,81.5,0.42,4.6,13.7,0.34,29.9,67.8,0.44,19.2,25.3,0.76,12.7,30.4,43.1,20.7,7.2,4.7,13.6,23.0,92.8
2001,11,HOU,82,241.8,36.8,82.1,0.45,4.4,12.4,0.35,32.5,69.7,0.46,16.9,22.7,0.74,12.0,29.5,41.6,21.2,7.4,4.9,13.3,21.6,94.9
2001,13,LAC,82,244.3,36.5,82.9,0.44,4.3,13.1,0.33,32.2,69.8,0.46,18.0,24.2,0.74,12.7,29.7,42.5,21.8,7.8,5.0,12.7,21.9,95.3
2001,28,TOR,82,243.4,36.7,82.0,0.45,4.6,12.7,0.36,32.1,69.3,0.46,17.4,23.0,0.75,11.3,30.6,41.9,20.7,6.8,5.4,14.1,21.9,95.4
2001,26,SAC,82,244.9,37.6,87.1,0.43,4.9,13.8,0.36,32.8,73.3,0.45,15.7,21.0,0.75,13.7,32.2,45.9,22.1,8.1,5.8,16.3,21.5,95.9
2001,18,MIN,82,241.8,36.3,80.3,0.45,4.3,12.1,0.35,32.0,68.2,0.47,19.1,26.4,0.72,11.8,30.5,42.3,22.4,7.1,4.4,15.2,20.2,96.0
2001,1,ALT,82,240.6,35.6,80.6,0.44,4.8,13.2,0.37,30.8,67.4,0.46,20.1,26.3,0.76,12.5,30.9,43.5,21.2,8.5,6.3,14.8,20.7,96.2
2001,7,DAL,82,241.5,35.8,81.6,0.44,4.6,13.9,0.33,31.2,67.7,0.46,19.9,27.2,0.73,13.0,32.0,45.0,21.7,7.6,4.6,15.5,22.5,96.2
2001,6,CLE,82,241.8,35.7,80.3,0.44,5.1,14.1,0.36,30.5,66.2,0.46,19.9,25.9,0.77,12.1,29.3,41.3,22.9,8.5,6.6,15.0,22.1,96.5
2001,22,ORL,82,243.4,34.5,79.3,0.44,4.5,12.9,0.35,30.0,66.3,0.45,23.0,31.3,0.74,12.9,31.8,44.8,21.9,8.5,5.4,17.2,23.7,96.5
2001,5,CHI,82,242.1,36.4,77.2,0.47,4.2,11.9,0.36,32.2,65.3,0.49,19.6,26.9,0.73,11.7,31.1,42.8,23.6,7.7,5.2,14.8,21.4,96.7
2001,2,BOS,82,241.8,35.8,78.0,0.46,5.2,14.3,0.37,30.5,63.7,0.48,19.9,26.6,0.75,10.8,32.3,43.1,23.0,7.9,5.4,17.1,23.2,96.8
2001,17,MIL,82,241.2,35.5,80.8,0.44,5.4,15.2,0.35,30.2,65.6,0.46,20.5,26.7,0.77,12.4,30.4,42.7,23.0,7.2,4.3,15.5,21.7,96.9
2001,3,NJN,82,240.6,35.8,78.7,0.46,5.2,14.5,0.36,30.6,64.2,0.48,20.3,27.2,0.75,12.2,32.0,44.2,22.4,7.5,6.4,15.9,22.0,97.1
2001,14,LAL,82,242.7,36.4,83.1,0.44,5.0,14.2,0.35,31.3,68.9,0.46,19.5,25.8,0.75,12.0,29.4,41.3,20.2,7.5,4.0,13.1,24.4,97.2
2001,21,SEA,82,241.5,37.5,82.7,0.45,5.7,16.5,0.35,31.8,66.2,0.48,16.5,22.2,0.74,12.8,29.6,42.4,23.9,7.9,6.2,15.0,22.1,97.3
2001,9,DET,82,242.1,36.3,83.5,0.43,5.2,15.0,0.35,31.1,68.5,0.45,19.5,26.5,0.74,12.3,32.6,44.9,22.7,8.2,4.8,15.5,25.1,97.3
2001,15,VAN,82,241.2,38.3,82.8,0.46,4.7,13.1,0.36,33.6,69.7,0.48,16.1,21.9,0.73,12.8,30.9,43.7,23.6,8.7,5.8,14.8,21.6,97.5
2001,8,DEN,82,241.2,37.6,84.3,0.45,5.1,14.2,0.36,32.5,70.1,0.46,18.8,25.0,0.75,12.3,32.2,44.6,24.9,7.2,6.1,13.1,21.4,99.0
2001,30,WAS,82,240.0,37.8,80.4,0.47,5.3,13.3,0.4,32.5,67.1,0.48,19.0,25.5,0.75,11.4,29.4,40.7,23.2,8.4,6.2,15.0,24.1,99.9
2001,10,GSW,82,241.2,38.8,82.2,0.47,5.4,14.1,0.38,33.4,68.1,0.49,18.6,24.5,0.76,12.7,32.8,45.5,24.9,8.8,6.0,16.4,21.5,101.5
