OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
1997,6,CLE,82,242.1,30.3,68.8,0.44,5.6,15.0,0.37,24.7,53.8,0.46,19.4,26.1,0.74,10.3,26.7,37.0,20.1,6.7,4.3,16.2,21.3,85.6
1997,9,DET,82,241.8,33.8,76.0,0.44,6.4,17.4,0.37,27.3,58.5,0.47,15.0,20.3,0.74,11.8,27.6,39.4,21.9,6.0,3.4,14.6,21.8,88.9
1997,16,MIA,82,241.5,32.8,75.9,0.43,5.0,13.8,0.36,27.8,62.1,0.45,18.8,25.7,0.73,12.2,28.3,40.5,18.4,7.9,4.8,16.1,22.3,89.3
1997,1,ALT,82,241.5,34.2,78.7,0.44,5.9,17.1,0.35,28.3,61.6,0.46,15.1,20.4,0.74,12.7,27.1,39.9,20.3,7.4,4.0,15.5,21.3,89.4
1997,20,NYK,82,242.1,32.5,76.5,0.42,5.9,16.8,0.35,26.6,59.7,0.45,21.4,29.1,0.73,11.1,27.1,38.2,19.4,8.9,3.6,16.3,23.0,92.2
1997,5,CHI,82,240.6,35.3,81.1,0.44,5.7,17.2,0.34,29.6,64.0,0.46,15.9,21.6,0.74,13.3,26.9,40.2,19.7,7.6,3.5,15.8,21.1,92.3
1997,21,SEA,82,241.2,33.6,76.3,0.44,7.5,20.0,0.37,26.2,56.3,0.46,18.5,24.9,0.74,12.4,27.5,39.9,21.4,7.7,5.2,18.7,23.5,93.2
1997,29,UTA,82,241.8,33.0,75.5,0.44,6.4,18.0,0.35,26.7,57.4,0.46,21.9,29.2,0.75,11.7,25.6,37.3,19.4,7.8,4.5,16.2,24.9,94.3
1997,12,IND,82,243.0,34.1,77.5,0.44,6.1,17.6,0.35,28.0,60.0,0.47,20.0,26.6,0.75,12.2,27.6,39.8,21.2,8.5,5.1,15.7,23.8,94.4
1997,22,ORL,82,242.1,36.2,78.7,0.46,5.5,16.2,0.34,30.6,62.5,0.49,16.6,22.7,0.73,13.2,29.2,42.4,21.9,8.6,5.1,16.0,21.6,94.5
1997,25,POR,82,242.1,34.1,78.3,0.44,5.6,15.6,0.36,28.5,62.7,0.46,21.0,28.4,0.74,11.6,26.8,38.4,20.8,8.0,5.2,15.1,23.0,94.8
1997,14,LAL,82,243.0,35.6,80.7,0.44,5.8,16.8,0.35,29.8,63.9,0.47,18.6,25.9,0.72,13.5,28.9,42.4,22.9,7.6,4.7,16.4,23.6,95.7
