OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2018,29,UTA,82,240.9,37.3,83.0,0.45,9.5,26.0,0.36,27.8,57.0,0.49,15.8,20.5,0.77,8.7,33.0,41.6,20.0,8.3,4.6,14.9,20.5,99.8
2018,27,SAS,82,240.6,38.2,84.3,0.45,9.1,26.3,0.35,29.0,58.0,0.5,14.3,18.9,0.76,9.2,33.3,42.5,21.8,7.6,3.9,14.1,19.7,99.8
2018,2,BOS,82,241.5,37.4,85.0,0.44,9.4,27.7,0.34,28.0,57.4,0.49,16.3,21.3,0.76,9.6,34.2,43.8,21.3,7.2,4.4,14.1,19.2,100.4
2018,16,MIA,82,243.0,37.7,83.8,0.45,9.6,26.6,0.36,28.1,57.2,0.49,18.0,23.0,0.78,9.1,34.0,43.1,21.0,7.5,4.6,14.1,19.4,102.9
2018,25,POR,82,240.9,38.4,85.9,0.45,9.7,26.6,0.36,28.7,59.3,0.48,16.6,22.0,0.76,9.3,33.6,42.9,20.2,7.3,5.1,12.6,19.1,103.0
2018,28,TOR,82,241.8,38.4,85.6,0.45,8.9,25.0,0.36,29.5,60.6,0.49,18.2,23.7,0.77,9.8,32.6,42.4,21.8,7.2,4.9,14.3,19.9,103.9
2018,11,HOU,82,240.9,39.6,85.6,0.46,10.1,28.8,0.35,29.5,56.7,0.52,14.6,19.6,0.75,8.7,33.4,42.0,22.4,7.4,4.4,14.6,20.4,103.9
2018,9,DET,82,241.5,39.1,85.2,0.46,11.1,30.8,0.36,28.0,54.4,0.52,14.6,18.9,0.78,9.2,34.5,43.8,25.2,7.3,4.9,14.8,18.4,103.9
2018,12,IND,82,240.9,39.4,84.8,0.46,10.6,30.4,0.35,28.8,54.4,0.53,14.8,19.5,0.76,10.2,32.8,43.0,23.2,7.0,5.2,15.5,18.5,104.2
2018,21,OKC,82,241.8,38.5,84.0,0.46,11.2,30.6,0.37,27.3,53.4,0.51,16.2,21.1,0.77,9.5,32.6,42.2,23.3,7.7,4.6,16.0,21.3,104.4
2018,23,PHI,82,241.2,38.0,87.6,0.43,10.1,29.6,0.34,27.9,58.0,0.48,19.1,25.6,0.74,10.0,32.2,42.2,21.7,8.5,5.1,14.3,20.4,105.3
2018,7,DAL,82,241.5,39.3,83.8,0.47,10.7,29.4,0.36,28.6,54.4,0.53,16.2,21.4,0.76,8.8,36.9,45.8,23.5,7.2,4.5,13.7,19.6,105.4
2018,15,MEM,82,240.3,37.1,80.3,0.46,10.7,29.0,0.37,26.5,51.3,0.52,20.6,26.8,0.77,9.5,33.0,42.5,22.1,8.1,5.1,14.8,20.4,105.5
2018,26,SAC,82,240.9,38.7,82.4,0.47,11.9,31.5,0.38,26.8,50.9,0.53,16.4,21.5,0.76,9.1,34.7,43.8,23.6,7.8,4.7,14.3,17.3,105.8
2018,30,WAS,82,242.1,39.0,84.4,0.46,10.2,29.2,0.35,28.8,55.2,0.52,17.9,23.5,0.76,9.8,32.7,42.5,22.3,7.8,4.7,14.9,20.0,106.0
2018,17,MIL,82,241.8,39.1,83.7,0.47,10.1,27.1,0.37,29.0,56.6,0.51,18.4,23.5,0.78,10.0,32.8,42.7,23.6,7.1,4.5,15.6,19.9,106.8
2018,18,MIN,82,241.5,40.2,84.7,0.48,10.9,29.6,0.37,29.4,55.0,0.53,16.0,20.5,0.78,9.8,32.0,41.8,23.9,6.5,4.7,15.1,20.9,107.3
2018,10,GSW,82,240.6,40.2,90.0,0.45,10.4,29.2,0.36,29.8,60.8,0.49,16.7,22.0,0.76,10.9,31.6,42.5,23.6,8.7,3.7,14.3,18.5,107.5
2018,4,CHO,82,241.2,41.1,87.8,0.47,11.3,30.1,0.38,29.8,57.7,0.52,14.5,18.2,0.8,8.4,35.3,43.7,24.7,6.6,4.9,13.6,22.4,108.0
2018,20,NYK,82,241.8,39.4,86.3,0.46,11.2,30.4,0.37,28.2,55.9,0.5,18.0,23.2,0.77,10.2,33.0,43.2,24.0,8.2,4.7,13.4,18.4,108.0
2018,22,ORL,82,240.6,40.9,87.5,0.47,10.0,27.6,0.36,30.9,60.0,0.52,16.4,21.2,0.77,10.6,35.3,45.9,24.4,7.8,4.9,14.2,19.0,108.2
