OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
1984,17,MIL,82,242.7,39.1,85.8,0.46,0.5,2.5,0.21,38.6,83.3,0.46,22.8,30.4,0.75,15.3,27.3,42.5,23.9,8.0,3.9,17.1,25.5,101.5
1984,1,ALT,82,242.1,40.0,83.5,0.48,0.5,2.3,0.21,39.5,81.2,0.49,22.4,29.0,0.77,14.5,29.4,43.9,24.7,7.1,5.2,17.2,25.5,102.8
1984,20,NYK,82,242.1,39.8,81.5,0.49,0.6,2.3,0.28,39.1,79.2,0.49,22.9,30.2,0.76,12.7,26.5,39.2,25.0,8.8,4.8,20.5,26.8,103.0
1984,2,BOS,82,243.4,42.2,89.9,0.47,0.9,2.7,0.32,41.4,87.2,0.47,20.2,26.1,0.77,13.4,27.2,40.6,23.9,8.6,4.0,16.2,25.5,105.6
1984,23,PHI,82,243.4,41.8,87.0,0.48,0.6,2.5,0.23,41.2,84.5,0.49,21.4,28.9,0.74,15.1,27.3,42.3,25.1,9.8,5.9,19.0,27.3,105.6
1984,30,WAB,82,242.7,42.3,86.4,0.49,0.5,2.1,0.22,41.8,84.3,0.5,20.6,27.0,0.76,12.6,29.0,41.7,24.9,8.6,6.0,15.6,24.6,105.6
1984,6,CLE,82,242.1,41.1,84.5,0.49,0.6,2.3,0.26,40.5,82.2,0.49,23.6,31.0,0.76,12.0,29.3,41.3,26.1,7.1,4.8,14.9,23.2,106.5
1984,21,SEA,82,241.2,43.7,89.5,0.49,0.7,2.8,0.24,43.1,86.7,0.5,20.2,26.4,0.76,14.2,29.3,43.5,27.8,8.1,4.7,16.2,25.6,108.3
1984,5,CHI,82,243.7,42.7,86.4,0.49,0.5,2.2,0.2,42.3,84.1,0.5,23.0,30.1,0.76,13.7,29.1,42.8,27.3,9.6,6.3,18.5,25.7,108.9
1984,3,NJN,82,241.5,41.7,85.0,0.49,0.6,2.2,0.26,41.1,82.8,0.5,24.8,32.6,0.76,13.4,28.1,41.5,23.3,9.5,5.1,20.4,26.4,108.9
1984,12,IND,82,241.2,43.3,87.5,0.5,0.4,1.8,0.2,43.0,85.7,0.5,22.3,29.5,0.76,14.6,31.3,45.8,25.8,9.3,5.4,19.4,23.5,109.3
1984,25,POR,82,241.5,43.5,84.7,0.51,0.7,2.5,0.27,42.8,82.1,0.52,21.9,28.9,0.76,12.9,26.6,39.6,25.8,7.9,5.4,19.9,26.6,109.6
1984,7,DAL,82,243.4,44.3,88.8,0.5,0.8,2.7,0.28,43.5,86.1,0.51,20.6,26.8,0.77,14.4,28.6,43.0,26.0,7.7,5.1,16.9,27.0,110.0
1984,24,PHO,82,241.2,42.8,86.1,0.5,0.7,2.7,0.25,42.1,83.4,0.5,23.9,31.0,0.77,13.0,28.5,41.4,25.1,8.2,3.6,18.0,24.9,110.1
1984,26,KCK,82,240.9,43.9,87.4,0.5,0.4,2.0,0.2,43.5,85.4,0.51,23.3,30.6,0.76,13.7,29.1,42.8,25.7,8.0,6.0,19.3,26.7,111.5
1984,14,LAL,82,241.2,44.8,92.7,0.48,0.8,2.7,0.28,44.0,90.0,0.49,21.5,28.6,0.75,15.3,26.3,41.5,27.6,9.7,4.6,17.6,24.1,111.8
1984,10,GSW,82,241.8,45.4,87.9,0.52,0.4,2.1,0.21,45.0,85.8,0.52,22.0,29.0,0.76,14.8,30.6,45.4,26.2,8.4,6.0,20.7,27.4,113.3
1984,9,DET,82,242.7,44.6,89.9,0.5,0.6,2.5,0.26,44.0,87.4,0.5,23.7,31.4,0.75,14.2,30.0,44.1,26.7,7.6,6.4,18.0,26.7,113.5
1984,11,HOU,82,240.9,43.7,90.4,0.48,0.5,1.9,0.27,43.2,88.5,0.49,25.8,34.2,0.76,14.6,30.0,44.6,24.7,9.5,5.2,17.3,23.4,113.7
1984,29,UTA,82,241.2,45.7,96.0,0.48,0.6,2.5,0.22,45.1,93.5,0.48,21.9,29.4,0.74,17.8,30.0,47.8,27.3,9.1,5.7,17.5,26.8,113.8
1984,13,SDC,82,240.6,46.0,90.3,0.51,0.6,2.3,0.28,45.3,88.0,0.52,21.3,27.2,0.78,13.6,26.4,39.9,28.9,8.9,5.6,15.1,24.9,114.0
1984,27,SAS,82,243.7,48.7,96.5,0.5,0.6,2.6,0.24,48.1,93.8,0.51,22.4,29.6,0.76,15.8,29.9,45.7,30.7,8.0,5.7,17.4,26.7,120.5
1984,8,DEN,82,241.5,49.0,94.5,0.52,0.8,2.5,0.3,48.2,92.0,0.52,26.1,34.9,0.75,15.0,33.4,48.4,29.9,8.2,6.6,18.8,27.7,124.8
