Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,21.0,SEA,NBA,PF,5.0,5.0,149.0,5.3,13.8,0.386,0.0,0.2,0.0,5.3,13.5,0.393,5.3,6.5,0.815,3.1,5.6,8.7,1.4,0.7,1.0,3.9,4.8,15.9
1992,22.0,SEA,NBA,PF,9.0,9.0,338.0,5.1,10.8,0.475,0.0,0.0,,5.1,10.8,0.475,6.5,8.5,0.763,5.0,6.7,11.7,0.4,0.5,1.5,2.9,4.4,16.7
1993,23.0,SEA,NBA,PF,19.0,19.0,663.0,6.0,11.7,0.512,0.0,0.0,,6.0,11.7,0.512,5.0,6.2,0.809,4.3,6.0,10.3,2.7,1.6,2.2,2.9,4.2,17.0
1994,24.0,SEA,NBA,PF,5.0,5.0,206.0,4.5,12.2,0.371,0.0,0.0,,4.5,12.2,0.371,3.8,5.8,0.667,3.5,5.1,8.6,3.0,1.7,2.1,2.4,3.1,12.9
1995,25.0,SEA,NBA,PF,4.0,4.0,160.0,7.4,12.8,0.579,0.2,0.2,1.0,7.2,12.6,0.571,7.2,8.8,0.821,3.8,7.0,10.8,2.5,1.8,1.6,3.4,3.8,22.3
1996,26.0,SEA,NBA,PF,20.0,20.0,720.0,7.3,12.9,0.57,0.0,0.1,0.0,7.3,12.7,0.576,6.2,7.8,0.795,3.3,7.1,10.4,1.5,1.2,2.0,4.0,4.2,20.9
1997,27.0,SEA,NBA,PF,12.0,12.0,442.0,6.9,14.3,0.486,0.2,0.8,0.2,6.8,13.4,0.503,7.1,8.6,0.829,4.2,7.8,12.1,2.9,1.1,1.3,3.8,4.5,21.1
1998,28.0,CLE,NBA,PF,4.0,4.0,152.0,7.8,16.8,0.465,0.0,0.0,,7.8,16.8,0.465,9.0,10.7,0.844,3.8,5.9,9.7,1.9,1.2,0.9,3.8,2.8,24.6
2002,32.0,POR,NBA,PF,3.0,0.0,35.0,2.1,7.2,0.286,0.0,0.0,,2.1,7.2,0.286,7.2,10.3,0.7,2.1,6.2,8.2,0.0,1.0,0.0,2.1,8.2,11.3
2003,33.0,ORL,NBA,C,7.0,0.0,72.0,4.0,10.5,0.381,0.0,0.0,,4.0,10.5,0.381,2.5,3.0,0.833,0.5,7.0,7.5,0.0,0.0,0.0,2.0,6.5,10.5
