Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,23.0,TOT,NBA,SG,78.0,,19.4,4.5,9.4,0.477,0.1,0.1,0.444,4.4,9.3,0.478,0.48,2.3,2.6,0.872,1.0,1.4,2.4,1.3,0.4,0.1,1.5,2.0,11.3
1980,23.0,WSB,NBA,SG,50.0,,19.4,4.5,9.5,0.474,0.0,0.1,0.4,4.4,9.4,0.474,0.476,2.1,2.4,0.867,1.0,1.3,2.3,1.4,0.4,0.1,1.4,2.1,11.1
1980,23.0,NJN,NBA,SG,28.0,,19.3,4.5,9.3,0.485,0.1,0.1,0.5,4.4,9.1,0.484,0.488,2.6,3.0,0.88,0.9,1.6,2.5,1.1,0.5,0.1,1.8,1.9,11.7
1981,24.0,CLE,NBA,SG,82.0,,27.7,5.8,11.8,0.491,0.1,0.3,0.286,5.7,11.4,0.497,0.495,2.7,3.3,0.839,1.1,1.9,3.0,2.2,0.8,0.2,2.0,3.2,14.4
1982,25.0,TOT,NBA,SG,81.0,9.0,14.6,2.9,6.3,0.46,0.1,0.4,0.161,2.8,5.9,0.479,0.464,1.0,1.3,0.78,0.8,1.1,1.9,1.4,0.4,0.1,0.8,1.9,6.9
1982,25.0,CLE,NBA,SG,27.0,8.0,21.0,3.9,7.9,0.486,0.1,0.5,0.308,3.7,7.4,0.498,0.495,1.3,1.7,0.8,1.0,1.6,2.6,2.0,0.6,0.1,1.2,2.3,9.2
1982,25.0,SAS,NBA,SG,54.0,1.0,11.4,2.4,5.4,0.44,0.0,0.3,0.056,2.4,5.1,0.465,0.442,0.9,1.2,0.766,0.6,0.9,1.5,1.1,0.4,0.1,0.6,1.7,5.7
1983,26.0,SAS,NBA,SG,62.0,4.0,9.7,1.9,4.3,0.449,0.0,0.2,0.214,1.9,4.1,0.462,0.455,0.7,0.9,0.768,0.6,0.7,1.4,1.0,0.5,0.1,0.8,1.5,4.6
1984,27.0,TOT,NBA,SG,13.0,0.0,6.7,0.8,2.7,0.314,0.2,0.4,0.4,0.7,2.3,0.3,0.343,0.3,0.3,1.0,0.2,0.7,0.8,0.8,0.1,0.0,0.5,0.8,2.2
1984,27.0,SAS,NBA,SG,3.0,0.0,3.7,0.7,1.3,0.5,0.3,0.3,1.0,0.3,1.0,0.333,0.625,0.7,0.7,1.0,0.0,0.7,0.7,0.7,0.0,0.0,0.3,0.3,2.3
1984,27.0,DAL,NBA,SG,10.0,0.0,7.6,0.9,3.1,0.29,0.1,0.4,0.25,0.8,2.7,0.296,0.306,0.2,0.2,1.0,0.2,0.7,0.9,0.9,0.1,0.0,0.5,1.0,2.1
