Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,13,2146,SDC,San Diego Clippers,Norm Nixon,28,82,82,3053,6.9,15.0,0.46,0.1,0.5,0.24,6.8,14.4,0.47,2.4,3.2,0.76,0.7,1.7,2.4,10.8,1.1,0.0,3.0,2.1,16.4
1984,13,644,SDC,San Diego Clippers,Terry Cummings,22,81,80,2907,9.1,18.5,0.49,0.0,0.0,0.0,9.1,18.4,0.5,4.7,6.5,0.72,4.0,5.6,9.6,1.7,1.1,0.7,2.7,3.7,23.0
1984,13,756,SDC,San Diego Clippers,James Donaldson,26,82,67,2525,5.1,8.6,0.6,0.0,0.0,,5.1,8.6,0.6,3.6,4.7,0.76,2.4,6.9,9.3,1.3,0.6,2.0,2.4,3.1,13.8
1984,13,1591,SDC,San Diego Clippers,Greg Kelser,26,80,21,1783,6.3,12.2,0.52,0.0,0.1,0.33,6.3,12.1,0.52,5.0,7.2,0.7,3.8,4.1,7.9,1.8,1.4,0.6,3.9,5.0,17.7
1984,13,1304,SDC,San Diego Clippers,Craig Hodges,23,76,28,1571,5.9,13.1,0.45,0.2,1.1,0.22,5.7,12.1,0.47,1.5,2.0,0.75,0.5,1.5,2.0,2.7,1.3,0.0,1.9,3.8,13.6
1984,13,3016,SDC,San Diego Clippers,Bill Walton,31,55,46,1476,7.0,12.6,0.56,0.0,0.0,0.0,7.0,12.6,0.56,2.2,3.8,0.6,3.2,8.4,11.6,4.5,1.1,2.1,4.3,3.7,16.3
1984,13,365,SDC,San Diego Clippers,Michael Brooks,25,47,30,1405,5.5,11.4,0.48,0.0,0.1,0.0,5.5,11.3,0.48,2.7,3.9,0.69,3.6,5.1,8.8,2.3,1.3,0.4,2.0,3.2,13.6
1984,13,2674,SDC,San Diego Clippers,Derek Smith,22,61,20,1297,6.6,12.1,0.55,0.0,0.2,0.17,6.6,11.9,0.55,3.4,4.5,0.76,1.5,3.2,4.7,2.3,0.9,0.6,2.2,4.6,16.7
1984,13,2305,SDC,San Diego Clippers,Ricky Pierce,24,69,35,1280,7.5,16.0,0.47,0.0,0.3,0.0,7.5,15.8,0.48,4.2,4.9,0.86,1.7,2.1,3.8,1.7,0.8,0.4,2.3,4.0,19.3
1984,13,3100,SDC,San Diego Clippers,Jerome Whitehead,27,70,1,921,5.6,11.5,0.49,0.0,0.0,,5.6,11.5,0.49,3.4,4.2,0.82,3.7,5.9,9.6,0.7,0.7,0.5,2.3,6.2,14.7
1984,13,1943,SDC,San Diego Clippers,Billy McKinney,28,80,0,843,5.8,13.0,0.45,0.0,0.1,0.0,5.8,12.9,0.45,1.7,2.0,0.85,0.3,2.0,2.3,6.9,1.2,0.0,2.0,3.6,13.3
1984,13,1925,SDC,San Diego Clippers,Hank McDowell,24,57,0,611,5.0,11.6,0.43,0.0,0.2,0.0,5.0,11.4,0.44,2.2,3.3,0.68,3.7,5.4,9.1,2.2,0.8,0.1,2.9,4.5,12.3
1984,13,3094,SDC,San Diego Clippers,Rory White,24,6,0,19,7.6,17.1,0.44,0.0,0.0,,7.6,17.1,0.44,0.0,0.0,,3.8,3.8,7.6,0.0,0.0,0.0,1.9,5.7,15.2
1984,13,1545,SDC,San Diego Clippers,Hutch Jones,24,4,0,18,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,2.0,8.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0
1984,13,2902,SDC,San Diego Clippers,Linton Townes,24,2,0,17,6.4,14.8,0.43,0.0,0.0,,6.4,14.8,0.43,0.0,0.0,,0.0,2.1,2.1,2.1,2.1,4.2,2.1,6.4,12.7
1984,13,1765,SDC,San Diego Clippers,Kevin Loder,24,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
