SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2007,29,UTA,Deron Williams,22,80,2950,17.1,0.54,0.24,0.27,1.7,9.3,5.5,41.6,1.4,0.4,16.9,22.2,5.3,1.9,7.2,0.12,2.6,-1.3,1.3,2.4
2007,29,UTA,Mehmet Okur,27,80,2664,18.1,0.57,0.32,0.36,7.3,19.1,13.2,9.9,0.7,1.2,9.2,22.8,6.5,2.3,8.8,0.16,3.1,-0.9,2.2,2.8
2007,29,UTA,Carlos Boozer,25,74,2557,24.1,0.59,0.0,0.32,11.2,29.9,20.6,16.6,1.4,0.7,12.8,26.5,6.5,3.4,9.9,0.18,4.4,0.2,4.6,4.3
2007,29,UTA,Derek Fisher,32,82,2287,11.4,0.51,0.23,0.46,1.6,6.3,4.0,18.1,1.9,0.2,12.9,18.2,2.4,1.5,3.9,0.08,-1.7,0.0,-1.6,0.2
2007,29,UTA,Andrei Kirilenko,25,70,2049,14.3,0.56,0.18,0.57,5.2,14.3,9.8,14.5,1.9,5.8,20.5,14.4,1.6,2.9,4.4,0.1,0.7,3.1,3.8,3.0
2007,29,UTA,Matt Harpring,30,77,1965,14.7,0.56,0.06,0.47,7.3,14.6,10.9,8.2,1.4,0.5,13.0,20.8,3.1,1.6,4.7,0.12,-0.4,-0.7,-1.0,0.5
2007,29,UTA,Paul Millsap,21,82,1472,17.6,0.57,0.01,0.52,15.1,19.8,17.5,6.7,2.4,4.2,16.1,17.8,2.4,2.3,4.7,0.15,-0.4,1.0,0.6,0.9
2007,29,UTA,Gordan Giriaek,29,61,1188,11.3,0.57,0.32,0.23,2.5,10.7,6.6,8.5,1.2,0.3,13.2,18.2,1.1,0.8,1.9,0.08,-0.8,-0.5,-1.4,0.2
2007,29,UTA,Jarron Collins,28,82,913,8.0,0.49,0.0,0.49,9.5,13.3,11.4,9.5,0.7,0.7,15.2,12.0,0.7,0.6,1.3,0.07,-2.8,-0.1,-2.9,-0.2
2007,29,UTA,Ronnie Brewer,21,56,675,15.2,0.57,0.05,0.43,6.7,6.8,6.7,5.7,2.9,0.7,9.5,16.8,1.1,0.7,1.7,0.12,0.2,1.0,1.2,0.6
2007,29,UTA,Dee Brown,22,49,450,8.6,0.41,0.29,0.38,2.2,8.6,5.4,26.2,2.6,1.3,21.3,14.5,-0.2,0.5,0.2,0.02,-3.0,1.1,-1.8,0.0
2007,29,UTA,C.J. Miles,19,37,373,2.8,0.4,0.28,0.2,3.6,7.8,5.7,10.0,1.5,0.9,18.2,18.5,-0.7,0.3,-0.5,-0.06,-6.6,-0.7,-7.3,-0.5
2007,29,UTA,Rafael Araujo,26,28,248,8.3,0.46,0.0,0.45,10.8,21.5,16.2,6.1,1.3,0.7,17.9,17.1,-0.1,0.3,0.1,0.03,-4.3,-0.9,-5.2,-0.2
2007,29,UTA,Roger Powell,24,3,13,-8.3,0.26,0.33,0.67,28.1,0.0,14.0,0.0,0.0,0.0,43.6,23.7,-0.1,0.0,-0.1,-0.33,-11.0,-7.9,-18.9,-0.1
2007,29,UTA,Lou Amundson,24,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,-4.1,-3.1,-7.3,0.0
