PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Carmelo Anthony,22,65,2486,22.1,0.552,0.10300000000000001,0.391,6.6,11.1,8.9,19.2,1.5,0.7,12.1,33.4,,5.2,2.1,7.3,0.14,,3.2,-1.3,1.9,2.5
Marcus Camby,32,70,2369,19.1,0.519,0.003,0.335,7.9,30.5,19.4,14.1,1.8,7.0,13.9,15.9,,2.5,5.1,7.6,0.155,,0.8,3.9,4.7,4.0
Allen Iverson,31,50,2121,18.4,0.545,0.152,0.46,0.9,7.1,4.0,28.3,2.1,0.4,15.1,27.1,,2.9,1.7,4.6,0.105,,1.9,-0.8,1.1,1.7
Andre Miller,24,64,1715,17.8,0.611,0.002,0.5479999999999999,10.0,19.4,14.7,7.1,1.8,2.5,16.5,19.2,,2.9,2.4,5.3,0.14800000000000002,,-0.3,0.7,0.3,1.0
Eduardo Nájera,30,75,1658,13.5,0.609,0.034,0.34700000000000003,9.0,12.0,10.5,5.7,2.2,1.1,12.1,12.0,,2.9,1.8,4.8,0.138,,-0.9,1.2,0.2,0.9
Steve Blake,26,49,1642,11.0,0.511,0.368,0.11599999999999999,1.0,7.4,4.3,28.2,1.5,0.2,20.2,13.1,,1.1,1.1,2.2,0.064,,-0.8,-0.5,-1.2,0.3
Linas Kleiza,22,79,1488,11.1,0.561,0.466,0.285,5.9,14.1,10.1,4.5,0.9,0.7,12.9,17.6,,1.6,1.2,2.8,0.09,,-1.6,-0.9,-2.5,-0.2
J.R. Smith,21,63,1471,15.6,0.585,0.593,0.196,2.3,8.5,5.5,10.2,1.6,0.4,10.8,22.8,,2.5,1.1,3.7,0.12,,2.0,-0.5,1.4,1.2
Yakhouba Diawara,24,64,1177,5.3,0.45,0.5820000000000001,0.182,2.6,7.8,5.3,6.5,1.3,0.4,10.5,12.8,,-0.2,0.8,0.5,0.021,,-3.9,0.0,-3.9,-0.6
Reggie Evans,26,66,1127,13.5,0.55,0.0,0.851,15.8,29.9,23.0,5.7,1.8,1.0,24.3,14.8,,0.4,1.9,2.3,0.096,,-2.2,0.0,-2.2,-0.1
Earl Boykins,30,31,877,17.7,0.542,0.29100000000000004,0.34700000000000003,3.0,5.1,4.0,24.2,1.4,0.2,10.7,23.8,,2.0,0.5,2.5,0.134,,2.9,-1.0,1.9,0.9
Andre Miller,30,23,822,16.6,0.526,0.065,0.34299999999999997,3.5,10.7,7.1,38.7,2.2,0.3,19.7,18.5,,1.1,0.8,1.9,0.113,,0.7,0.0,0.7,0.6
DerMarr Johnson,26,39,419,6.1,0.414,0.5710000000000001,0.136,2.7,12.5,7.7,6.0,1.9,2.1,14.2,19.5,,-0.7,0.5,-0.3,-0.032,,-4.6,0.3,-4.3,-0.2
Joe Smith,31,11,148,12.4,0.526,0.021,0.25,10.0,20.2,15.2,3.1,2.0,3.4,19.6,19.2,,0.0,0.2,0.2,0.06,,-4.2,0.1,-4.2,-0.1
Jamal Sampson,23,22,125,11.3,0.595,0.071,1.0,13.7,29.3,21.6,5.5,0.8,4.0,33.2,10.3,,0.0,0.2,0.2,0.083,,-3.7,1.5,-2.1,0.0
Kenyon Martin,29,2,63,5.4,0.446,0.063,0.75,10.9,24.7,17.9,2.4,0.0,0.0,19.0,17.9,,-0.1,0.1,0.0,-0.036000000000000004,,-5.7,-1.6,-7.3,-0.1
Julius Hodge,23,4,37,16.0,0.51,0.0,0.4,3.1,6.0,4.6,36.2,4.0,0.0,14.5,8.0,,0.1,0.0,0.1,0.174,,-0.4,3.5,3.1,0.0
Anthony Carter,31,2,37,3.3,0.375,0.25,0.0,0.0,9.0,4.6,41.4,0.0,1.9,42.9,16.2,,-0.1,0.0,-0.1,-0.115,,-6.1,-1.5,-7.6,-0.1
