Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
3052,Maalik Wayns,1991-05-02,56.0,413.0,11.4,0.45,0.27,0.22,0.3,9.12,4.8,25.42,4.5,0.0,9.45,21.3,-0.22,0.08,-0.5,0.08,-6.32,2.12,-4.15,-0.2
