Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1984,9,DET,Detroit Pistons,Kelly Tripucka,24,5,,41.6,9.6,20.4,0.47,0.0,0.2,0.0,9.6,20.2,0.48,0.47,8.2,10.2,0.8,2.0,2.6,4.6,3.0,2.2,0.0,3.6,4.4,27.4
1984,9,DET,Detroit Pistons,Isiah Thomas,22,5,,39.6,7.8,16.6,0.47,0.4,1.2,0.33,7.4,15.4,0.48,0.48,5.4,7.0,0.77,1.4,2.4,3.8,11.0,2.6,1.2,4.6,4.4,21.4
1984,9,DET,Detroit Pistons,Bill Laimbeer,26,5,,33.0,5.8,10.2,0.57,0.0,0.0,,5.8,10.2,0.57,0.57,3.6,4.0,0.9,2.8,9.6,12.4,2.4,0.8,0.6,2.4,4.6,15.2
1984,9,DET,Detroit Pistons,John Long,27,5,,29.8,4.0,11.0,0.36,0.0,0.2,0.0,4.0,10.8,0.37,0.36,3.0,3.0,1.0,1.4,0.8,2.2,0.4,1.4,0.0,2.0,3.0,11.0
1984,9,DET,Detroit Pistons,Vinnie Johnson,27,5,,26.4,3.4,9.2,0.37,0.0,0.2,0.0,3.4,9.0,0.38,0.37,3.4,3.8,0.9,1.0,1.8,2.8,2.4,0.2,0.2,0.8,1.8,10.2
1984,9,DET,Detroit Pistons,Kent Benson,29,5,,25.8,3.2,7.4,0.43,0.0,0.0,,3.2,7.4,0.43,0.43,1.2,2.0,0.6,1.8,4.2,6.0,1.4,1.0,1.4,0.6,2.8,7.6
1984,9,DET,Detroit Pistons,Cliff Levingston,23,5,,20.2,3.0,3.8,0.79,0.0,0.0,,3.0,3.8,0.79,0.79,2.0,3.2,0.62,2.2,2.6,4.8,0.2,0.2,0.4,0.6,3.0,8.0
1984,9,DET,Detroit Pistons,Earl Cureton,26,5,,18.6,3.0,6.2,0.48,0.0,0.0,,3.0,6.2,0.48,0.48,0.4,1.2,0.33,2.8,3.8,6.6,0.4,0.4,0.2,1.0,1.8,6.4
1984,9,DET,Detroit Pistons,Terry Tyler,27,5,,8.4,2.0,4.8,0.42,0.0,0.0,,2.0,4.8,0.42,0.42,1.0,1.8,0.56,1.0,0.4,1.4,0.2,0.0,0.6,0.2,0.8,5.0
1984,9,DET,Detroit Pistons,Lionel Hollins,30,2,,3.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
1984,9,DET,Detroit Pistons,Ray Tolbert,25,1,,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
